snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
138911000119106#,Mild nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3689168016#,1,0,1,8043621000006117#,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,^ESCTMI804362,NA,3013173019,NA,31
138921000119104#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus (disorder),3013591016#,1,0,1,12370961000006119#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237096,NA,3690262019,NA,31
138921000119104#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus (disorder),3013591016#,1,0,1,8043631000006119#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,^ESCTMO804363,NA,3013599019,NA,31
138921000119104#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,3013599019#,1,0,1,12370961000006119#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237096,NA,3690262019,NA,31
138921000119104#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,3013599019#,1,0,1,8043631000006119#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,^ESCTMO804363,NA,3013599019,NA,31
138921000119104#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3690261014#,1,0,1,12370961000006119#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237096,NA,3690262019,NA,31
138921000119104#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3690261014#,1,0,1,8043631000006119#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,^ESCTMO804363,NA,3013599019,NA,31
138921000119104#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3690262019#,1,0,1,12370961000006119#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237096,NA,3690262019,NA,31
138921000119104#,Moderate nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3690262019#,1,0,1,8043631000006119#,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,^ESCTMO804363,NA,3013599019,NA,31
141186003#,O/E - retinal microaneurysms,223350011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141186003#,O/E - retinal microaneurysms,519948011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141186003#,O/E - retinal microaneurysms (finding),2731758017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141187007#,O/E - retinal haemorrhages,223352015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141187007#,O/E - retinal haemorrhages,519949015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141187007#,O/E - retinal haemorrhages (finding),2731756018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141188002#,O/E - retinal exudates,223353013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141188002#,O/E - retinal exudates,519951016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141188002#,O/E - retinal exudates (finding),2732374010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141189005#,O/E - retinal vascular prolif.,223354019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141189005#,O/E - retinal vascular prolif.,519952011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141189005#,O/E - retinal vascular prolif. (finding),2731757010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141196007#,Retinal abnormality - diabetes-related,223362010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141196007#,Retinal abnormality - diabetes-related,519959019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
141196007#,Retinal abnormality - diabetes-related (disorder),2737903018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
1501000119109#,Proliferative diabetic retinopathy associated with type II diabetes mellitus,2967673010#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy associated with type II diabetes mellitus,2967673010#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative diabetic retinopathy associated with type 2 diabetes mellitus,2967783019#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy associated with type 2 diabetes mellitus,2967783019#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type II diabetes mellitus,3013203014#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type II diabetes mellitus,3013203014#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),3013206018#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),3013206018#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,3013241019#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,3013241019#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3702545019#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3702545019#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative retinopathy with type 2 diabetes mellitus,3702546018#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative retinopathy with type 2 diabetes mellitus,3702546018#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3704419010#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3704419010#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative retinopathy due to type 2 diabetes mellitus (disorder),3780381013#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative retinopathy due to type 2 diabetes mellitus (disorder),3780381013#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative retinopathy due to type 2 diabetes mellitus,3780382018#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative retinopathy due to type 2 diabetes mellitus,3780382018#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
1501000119109#,Proliferative diabetic retinopathy associated with type II diabetes mellitus (disorder),11931000119110#,1,0,1,7968881000006119#,Proliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTPR796888,NA,3013241019,NA,31
1501000119109#,Proliferative diabetic retinopathy associated with type II diabetes mellitus (disorder),11931000119110#,1,0,1,7968891000006116#,Proliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTPR796889,NA,3013203014,NA,31
154678005#,Diabetes + eye manifestation (& [cataract] or [retinopathy]),240403012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154678005#,Diabetic retinopathy,240404018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154678005#,Retinopathy - diabetic,240405017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154678005#,Diabetes + eye manifestation (& [cataract] or [retinopathy]),534924013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154678005#,Diabetes + eye manifestation (& [cataract] or [retinopathy]) (disorder),2762988013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154679002#,Proliferative diabetic retinopathy,240409011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154679002#,Proliferative diabetic retinopathy,534925014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154679002#,Proliferative diabetic retinopathy (disorder),2724909018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154680004#,Background diabetic retinopathy,240410018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154680004#,Background diabetic retinopathy,534926010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154680004#,Background diabetic retinopathy (disorder),2720437012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154681000#,Preproliferative diabetic retinopathy,240411019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154681000#,Preproliferative diabetic retinopathy,534927018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154681000#,Preproliferative diabetic retinopathy (disorder),2724910011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154682007#,Diabetic maculopathy,240412014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154682007#,Diabetic maculopathy,534929015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
154682007#,Diabetic maculopathy (disorder),2752461010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus,2967522012#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus,2967522012#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus,2967522012#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type 2 diabetes mellitus,2967786010#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type 2 diabetes mellitus,2967786010#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type 2 diabetes mellitus,2967786010#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,3013429012#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,3013429012#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,3013429012#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),3013440016#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),3013440016#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder),3013440016#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,3013461011#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,3013461011#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,3013461011#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3690267013#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3690267013#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder),3690267013#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3695766018#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3695766018#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,3695766018#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus (disorder),3780261010#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus (disorder),3780261010#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus (disorder),3780261010#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus,3780262015#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus,3780262015#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative retinopathy due to type 2 diabetes mellitus,3780262015#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus (disorder),12331000119118#,1,0,1,7969151000006110#,Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus,^ESCTNO796915,NA,3013461011,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus (disorder),12331000119118#,1,0,1,7969161000006112#,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,^ESCTNO796916,NA,3013429012,NA,31
1551000119108#,Nonproliferative diabetic retinopathy associated with type II diabetes mellitus (disorder),12331000119118#,1,0,1,12370401000006111#,Nonproliferative retinopathy co-occurrent and due to type 2 diabetes mellitus,^ESCT1237040,NA,3695766018,NA,31
155107006#,Diabetic retinopathy,241425011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155107006#,Diabetic retinopathy,535401019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155107006#,Diabetic retinopathy (disorder),2721356012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155114008#,Advanced diabetic retinal disease,241436016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155114008#,Advanced diabetic retinal disease,535408013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155114008#,Advanced diabetic retinal disease (disorder),2752611011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
163986001#,O/E - retinal microaneurysms,255335015#,1,1,2,4573141000006115#,On examination - retinal microaneurysms,^ESCTON457314,NA,2668325014,NA,27
163986001#,O/E - retinal microaneurysms,255335015#,1,1,2,255335015#,O/E - retinal microaneurysms,2BB4,2BB4.00,255335015,NA,27
163986001#,On examination - retinal microaneurysms (context-dependent category),545263019#,1,1,2,4573141000006115#,On examination - retinal microaneurysms,^ESCTON457314,NA,2668325014,NA,27
163986001#,On examination - retinal microaneurysms (context-dependent category),545263019#,1,1,2,255335015#,O/E - retinal microaneurysms,2BB4,2BB4.00,255335015,NA,27
163986001#,On examination - retinal microaneurysms (disorder),2561589014#,1,1,2,4573141000006115#,On examination - retinal microaneurysms,^ESCTON457314,NA,2668325014,NA,27
163986001#,On examination - retinal microaneurysms (disorder),2561589014#,1,1,2,255335015#,O/E - retinal microaneurysms,2BB4,2BB4.00,255335015,NA,27
163986001#,On examination - retinal microaneurysms,2668325014#,1,1,2,4573141000006115#,On examination - retinal microaneurysms,^ESCTON457314,NA,2668325014,NA,27
163986001#,On examination - retinal microaneurysms,2668325014#,1,1,2,255335015#,O/E - retinal microaneurysms,2BB4,2BB4.00,255335015,NA,27
163987005#,O/E - retinal hemorrhages,255336019#,1,1,2,4573171000006111#,On examination - retinal hemorrhages,^ESCTON457317,NA,2668326010,NA,27
163987005#,O/E - retinal hemorrhages,255336019#,1,1,2,255337011#,O/E - retinal haemorrhages,2BB5,2BB5.00,255337011,NA,27
163987005#,O/E - retinal hemorrhages,255336019#,1,1,2,4573161000006116#,O/E - retinal hemorrhages,^ESCTOE457316,NA,255336019,NA,27
163987005#,O/E - retinal haemorrhages,255337011#,1,1,2,4573171000006111#,On examination - retinal hemorrhages,^ESCTON457317,NA,2668326010,NA,27
163987005#,O/E - retinal haemorrhages,255337011#,1,1,2,255337011#,O/E - retinal haemorrhages,2BB5,2BB5.00,255337011,NA,27
163987005#,O/E - retinal haemorrhages,255337011#,1,1,2,4573161000006116#,O/E - retinal hemorrhages,^ESCTOE457316,NA,255336019,NA,27
163987005#,On examination - retinal hemorrhages (context-dependent category),545265014#,1,1,2,4573171000006111#,On examination - retinal hemorrhages,^ESCTON457317,NA,2668326010,NA,27
163987005#,On examination - retinal hemorrhages (context-dependent category),545265014#,1,1,2,255337011#,O/E - retinal haemorrhages,2BB5,2BB5.00,255337011,NA,27
163987005#,On examination - retinal hemorrhages (context-dependent category),545265014#,1,1,2,4573161000006116#,O/E - retinal hemorrhages,^ESCTOE457316,NA,255336019,NA,27
163987005#,On examination - retinal hemorrhages (finding),2561590017#,1,1,2,4573171000006111#,On examination - retinal hemorrhages,^ESCTON457317,NA,2668326010,NA,27
163987005#,On examination - retinal hemorrhages (finding),2561590017#,1,1,2,255337011#,O/E - retinal haemorrhages,2BB5,2BB5.00,255337011,NA,27
163987005#,On examination - retinal hemorrhages (finding),2561590017#,1,1,2,4573161000006116#,O/E - retinal hemorrhages,^ESCTOE457316,NA,255336019,NA,27
163987005#,On examination - retinal hemorrhages,2668326010#,1,1,2,4573171000006111#,On examination - retinal hemorrhages,^ESCTON457317,NA,2668326010,NA,27
163987005#,On examination - retinal hemorrhages,2668326010#,1,1,2,255337011#,O/E - retinal haemorrhages,2BB5,2BB5.00,255337011,NA,27
163987005#,On examination - retinal hemorrhages,2668326010#,1,1,2,4573161000006116#,O/E - retinal hemorrhages,^ESCTOE457316,NA,255336019,NA,27
163988000#,O/E - retinal exudates,255338018#,1,1,2,255338018#,O/E - retinal exudates,2BB6,2BB6.00,255338018,NA,27
