snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
10757441000119102#,Pre-existing hypertensive heart disease in mother complicating childbirth (disorder),3006036015#,1,0,1,9325321000006111#,Pre-existing hypertensive heart disease in mother complicating childbirth,^ESCTPR932532,NA,3006046018,NA,31
10757441000119102#,Pre-existing hypertensive heart disease in mother complicating childbirth (disorder),3006036015#,1,0,1,9325331000006114#,Preexisting hypertensive heart disease in childbirth,^ESCTPR932533,NA,3006039010,NA,31
10757441000119102#,Preexisting hypertensive heart disease in childbirth,3006039010#,1,0,1,9325321000006111#,Pre-existing hypertensive heart disease in mother complicating childbirth,^ESCTPR932532,NA,3006046018,NA,31
10757441000119102#,Preexisting hypertensive heart disease in childbirth,3006039010#,1,0,1,9325331000006114#,Preexisting hypertensive heart disease in childbirth,^ESCTPR932533,NA,3006039010,NA,31
10757441000119102#,Pre-existing hypertensive heart disease in mother complicating childbirth,3006046018#,1,0,1,9325321000006111#,Pre-existing hypertensive heart disease in mother complicating childbirth,^ESCTPR932532,NA,3006046018,NA,31
10757441000119102#,Pre-existing hypertensive heart disease in mother complicating childbirth,3006046018#,1,0,1,9325331000006114#,Preexisting hypertensive heart disease in childbirth,^ESCTPR932533,NA,3006039010,NA,31
10757481000119107#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy,3005989013#,1,0,1,9325351000006119#,Preexisting hypertensive heart and chronic kidney disease in pregnancy,^ESCTPR932535,NA,3006022013,NA,31
10757481000119107#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy,3005989013#,1,0,1,9325341000006116#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy,^ESCTPR932534,NA,3005989013,NA,31
10757481000119107#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder),3006021018#,1,0,1,9325351000006119#,Preexisting hypertensive heart and chronic kidney disease in pregnancy,^ESCTPR932535,NA,3006022013,NA,31
10757481000119107#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder),3006021018#,1,0,1,9325341000006116#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy,^ESCTPR932534,NA,3005989013,NA,31
10757481000119107#,Preexisting hypertensive heart and chronic kidney disease in pregnancy,3006022013#,1,0,1,9325351000006119#,Preexisting hypertensive heart and chronic kidney disease in pregnancy,^ESCTPR932535,NA,3006022013,NA,31
10757481000119107#,Preexisting hypertensive heart and chronic kidney disease in pregnancy,3006022013#,1,0,1,9325341000006116#,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy,^ESCTPR932534,NA,3005989013,NA,31
10759031000119106#,Pre-existing hypertensive heart disease in mother complicating pregnancy,3005991017#,1,0,1,9325521000006118#,Pre-existing hypertensive heart disease in mother complicating pregnancy,^ESCTPR932552,NA,3005991017,NA,31
10759031000119106#,Pre-existing hypertensive heart disease in mother complicating pregnancy,3005991017#,1,0,1,9325531000006115#,Preexisting hypertensive heart disease in pregnancy,^ESCTPR932553,NA,3006050013,NA,31
10759031000119106#,Pre-existing hypertensive heart disease in mother complicating pregnancy (disorder),3005995014#,1,0,1,9325521000006118#,Pre-existing hypertensive heart disease in mother complicating pregnancy,^ESCTPR932552,NA,3005991017,NA,31
10759031000119106#,Pre-existing hypertensive heart disease in mother complicating pregnancy (disorder),3005995014#,1,0,1,9325531000006115#,Preexisting hypertensive heart disease in pregnancy,^ESCTPR932553,NA,3006050013,NA,31
10759031000119106#,Preexisting hypertensive heart disease in pregnancy,3006050013#,1,0,1,9325521000006118#,Pre-existing hypertensive heart disease in mother complicating pregnancy,^ESCTPR932552,NA,3005991017,NA,31
10759031000119106#,Preexisting hypertensive heart disease in pregnancy,3006050013#,1,0,1,9325531000006115#,Preexisting hypertensive heart disease in pregnancy,^ESCTPR932553,NA,3006050013,NA,31
1078301000112109#,Multi-drug intolerant hypertension,3771598010#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
1078301000112109#,Multiple drug intolerant hypertension (disorder),3771599019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
1078301000112109#,Multiple drug intolerant hypertension,3771600016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
108701000119102#,Cardiomyopathy due to hypertension (disorder),3322953017#,1,0,1,8034201000006113#,Cardiomyopathy due to hypertension,^ESCTCA803420,NA,3322954011,NA,31
108701000119102#,Cardiomyopathy due to hypertension,3322954011#,1,0,1,8034201000006113#,Cardiomyopathy due to hypertension,^ESCTCA803420,NA,3322954011,NA,31
111411000119103#,End stage renal disease due to hypertension (disorder),3288959016#,1,0,1,8035251000006111#,End stage renal disease due to hypertension,^ESCTEN803525,NA,3288969010,NA,31
111411000119103#,End stage renal disease due to hypertension (disorder),3288959016#,1,0,1,8035261000006113#,ESRD (End stage renal disease) due to hypertension,^ESCTES803526,NA,3289001017,NA,31
111411000119103#,End stage renal disease due to hypertension,3288969010#,1,0,1,8035251000006111#,End stage renal disease due to hypertension,^ESCTEN803525,NA,3288969010,NA,31
111411000119103#,End stage renal disease due to hypertension,3288969010#,1,0,1,8035261000006113#,ESRD (End stage renal disease) due to hypertension,^ESCTES803526,NA,3289001017,NA,31
111411000119103#,ESRD (End stage renal disease) due to hypertension,3289001017#,1,0,1,8035251000006111#,End stage renal disease due to hypertension,^ESCTEN803525,NA,3288969010,NA,31
111411000119103#,ESRD (End stage renal disease) due to hypertension,3289001017#,1,0,1,8035261000006113#,ESRD (End stage renal disease) due to hypertension,^ESCTES803526,NA,3289001017,NA,31
11399002#,Pulmonary hypertensive arterial disease,19722017#,1,0,1,2681651000006116#,Pulmonary hypertensive arterial disease,^ESCTPU268165,NA,19722017,NA,32
11399002#,Pulmonary hypertensive arterial disease,19722017#,1,0,1,43850011#,Pulmonary arterial hypertension,G410,G410.00,2968228010,NA,32
11399002#,Pulmonary hypertensive arterial disease,19722017#,1,0,1,2681661000006119#,Hypertensive pulmonary arterial disease,^ESCTHY268166,NA,19723010,NA,32
11399002#,Hypertensive pulmonary arterial disease,19723010#,1,0,1,2681651000006116#,Pulmonary hypertensive arterial disease,^ESCTPU268165,NA,19722017,NA,32
11399002#,Hypertensive pulmonary arterial disease,19723010#,1,0,1,43850011#,Pulmonary arterial hypertension,G410,G410.00,2968228010,NA,32
11399002#,Hypertensive pulmonary arterial disease,19723010#,1,0,1,2681661000006119#,Hypertensive pulmonary arterial disease,^ESCTHY268166,NA,19723010,NA,32
117681000119102#,Chronic kidney disease stage 1 due to hypertension,2968242019#,1,0,1,8036941000006111#,Chronic kidney disease stage 1 due to hypertension,^ESCTCH803694,NA,2968242019,NA,31
117681000119102#,Chronic kidney disease stage 1 due to hypertension (disorder),2989173013#,1,0,1,8036941000006111#,Chronic kidney disease stage 1 due to hypertension,^ESCTCH803694,NA,2968242019,NA,31
118781000119108#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,3005994013#,1,0,1,8037161000006110#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,^ESCTPR803716,NA,3005994013,NA,31
118781000119108#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,3005994013#,1,0,1,8037171000006115#,Preexisting hypertensive chronic kidney disease in pregnancy,^ESCTPR803717,NA,3006006012,NA,31
118781000119108#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder),3006004010#,1,0,1,8037161000006110#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,^ESCTPR803716,NA,3005994013,NA,31
118781000119108#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder),3006004010#,1,0,1,8037171000006115#,Preexisting hypertensive chronic kidney disease in pregnancy,^ESCTPR803717,NA,3006006012,NA,31
118781000119108#,Preexisting hypertensive chronic kidney disease in pregnancy,3006006012#,1,0,1,8037161000006110#,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,^ESCTPR803716,NA,3005994013,NA,31
118781000119108#,Preexisting hypertensive chronic kidney disease in pregnancy,3006006012#,1,0,1,8037171000006115#,Preexisting hypertensive chronic kidney disease in pregnancy,^ESCTPR803717,NA,3006006012,NA,31
1201005#,Benign essential hypertension,3135013#,1,1,2,3135013#,Benign essential hypertension,G201,G201.00,3135013,NA,32
1201005#,Benign essential hypertension (disorder),714255018#,1,1,2,3135013#,Benign essential hypertension,G201,G201.00,3135013,NA,32
1218009#,Accelerated essential hypertension,3162017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
1218009#,Accelerated essential hypertension,722489017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
1218009#,Accelerated essential hypertension (disorder),2763456019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
123799005#,Renovascular hypertension,192288012#,1,1,2,299683014#,Renovascular hypertension,G24z0,G24z000,192288012,NA,32
123799005#,Renovascular hypertension,192288012#,1,1,2,4356081000006115#,Hypertension due to renovascular disease,^ESCTHY435608,NA,1220673019,NA,32
123799005#,Renovascular hypertension (disorder),727072010#,1,1,2,299683014#,Renovascular hypertension,G24z0,G24z000,192288012,NA,32
123799005#,Renovascular hypertension (disorder),727072010#,1,1,2,4356081000006115#,Hypertension due to renovascular disease,^ESCTHY435608,NA,1220673019,NA,32
123799005#,Hypertension due to renovascular disease,1220673019#,1,1,2,299683014#,Renovascular hypertension,G24z0,G24z000,192288012,NA,32
123799005#,Hypertension due to renovascular disease,1220673019#,1,1,2,4356081000006115#,Hypertension due to renovascular disease,^ESCTHY435608,NA,1220673019,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,610811000006114#,Defective synthesis of 11B hydroxylase,C1523,C152300,473055011,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361271000006110#,Adrenogenital disorder due to 11-beta-hydroxylase deficiency,^ESCTAD436127,NA,473054010,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361261000006115#,11-beta-hydroxylase deficiency,^ESCT11436126,NA,473053016,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361251000006117#,Hypertensive congenital adrenal hyperplasia,^ESCTHY436125,NA,473052014,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361221000006114#,Deficiency of steroid 11-beta-monooxygenase,^ESCTDE436122,NA,203782017,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361231000006112#,Deficiency of steroid 11-beta-hydroxylase,^ESCTDE436123,NA,203781012,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361291000006111#,"Congenital adrenal hyperplasia, type 3",^ESCTCO436129,NA,473056012,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361241000006119#,Steroid 11-beta-monooxygenase deficiency,^ESCTST436124,NA,473051019,NA,32
124214007#,Hypertensive congenital adrenal hyperplasia,473052014#,1,0,1,4361281000006113#,CAH - 11 beta-hydroxylase deficiency,^ESCTCA436128,NA,473055011,NA,32
127991000119101#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus,3013758011#,1,0,1,8040331000006118#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus,^ESCTHY804033,NA,3013758011,NA,31
127991000119101#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder),3013986010#,1,0,1,8040331000006118#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus,^ESCTHY804033,NA,3013758011,NA,31
128001000119105#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder),3013878014#,1,0,1,8040341000006111#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,^ESCTHY804034,NA,3013944016,NA,31
128001000119105#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,3013944016#,1,0,1,8040341000006111#,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus,^ESCTHY804034,NA,3013944016,NA,31
129151000119102#,Chronic kidney disease stage 4 due to hypertension,2968350014#,1,0,1,8040661000006119#,Chronic kidney disease stage 4 due to hypertension,^ESCTCH804066,NA,2968350014,NA,31
129151000119102#,Chronic kidney disease stage 4 due to hypertension (disorder),1033131000119119#,1,0,1,8040661000006119#,Chronic kidney disease stage 4 due to hypertension,^ESCTCH804066,NA,2968350014,NA,31
129161000119100#,Chronic kidney disease stage 5 due to hypertension,2968176018#,1,0,1,8040671000006114#,Chronic kidney disease stage 5 due to hypertension,^ESCTCH804067,NA,2968176018,NA,31
129161000119100#,Chronic kidney disease stage 5 due to hypertension (disorder),1033211000119119#,1,0,1,8040671000006114#,Chronic kidney disease stage 5 due to hypertension,^ESCTCH804067,NA,2968176018,NA,31
129171000119106#,Chronic kidney disease stage 3 due to hypertension,2968262010#,1,0,1,8040681000006112#,Chronic kidney disease stage 3 due to hypertension,^ESCTCH804068,NA,2968262010,NA,31
129171000119106#,Chronic kidney disease stage 3 due to hypertension (disorder),1033291000119111#,1,0,1,8040681000006112#,Chronic kidney disease stage 3 due to hypertension,^ESCTCH804068,NA,2968262010,NA,31
129181000119109#,Chronic kidney disease stage 2 due to hypertension,2968276011#,1,0,1,8040691000006110#,Chronic kidney disease stage 2 due to hypertension,^ESCTCH804069,NA,2968276011,NA,31
129181000119109#,Chronic kidney disease stage 2 due to hypertension (disorder),1033371000119119#,1,0,1,8040691000006110#,Chronic kidney disease stage 2 due to hypertension,^ESCTCH804069,NA,2968276011,NA,31
132721000119104#,Hypertensive emergency,2922679015#,1,0,1,8041701000006119#,Hypertensive emergency,^ESCTHY804170,NA,2922679015,NA,31
132721000119104#,Hypertensive emergency (disorder),1061691000119115#,1,0,1,8041701000006119#,Hypertensive emergency,^ESCTHY804170,NA,2922679015,NA,31
138772000#,H/O: hypertension,220162017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
138772000#,H/O: hypertension,517268019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
138772000#,H/O: hypertension (situation),2758111016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,3013074010#,1,0,1,8044011000006117#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,^ESCTHY804401,NA,3013074010,NA,31
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,3013074010#,1,0,1,8044021000006113#,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus,^ESCTHY804402,NA,3035151015,NA,31
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),3013084011#,1,0,1,8044011000006117#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,^ESCTHY804401,NA,3013074010,NA,31
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),3013084011#,1,0,1,8044021000006113#,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus,^ESCTHY804402,NA,3035151015,NA,31
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus,3035151015#,1,0,1,8044011000006117#,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,^ESCTHY804401,NA,3013074010,NA,31
140101000119109#,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus,3035151015#,1,0,1,8044021000006113#,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus,^ESCTHY804402,NA,3035151015,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder),3013834017#,1,0,1,8044051000006116#,Hypertension in chronic kidney disease stage 4 due to type II diabetes mellitus,^ESCTHY804405,NA,3035138013,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder),3013834017#,1,0,1,8044041000006118#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,^ESCTHY804404,NA,3014010018,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,3014010018#,1,0,1,8044051000006116#,Hypertension in chronic kidney disease stage 4 due to type II diabetes mellitus,^ESCTHY804405,NA,3035138013,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,3014010018#,1,0,1,8044041000006118#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,^ESCTHY804404,NA,3014010018,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type II diabetes mellitus,3035138013#,1,0,1,8044051000006116#,Hypertension in chronic kidney disease stage 4 due to type II diabetes mellitus,^ESCTHY804405,NA,3035138013,NA,31
140111000119107#,Hypertension in chronic kidney disease stage 4 due to type II diabetes mellitus,3035138013#,1,0,1,8044041000006118#,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,^ESCTHY804404,NA,3014010018,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,3013055019#,1,0,1,8044061000006119#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,^ESCTHY804406,NA,3013055019,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,3013055019#,1,0,1,8044071000006114#,Hypertension in chronic kidney disease stage 3 due to type II diabetes mellitus,^ESCTHY804407,NA,3035146014,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),3013119013#,1,0,1,8044061000006119#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,^ESCTHY804406,NA,3013055019,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),3013119013#,1,0,1,8044071000006114#,Hypertension in chronic kidney disease stage 3 due to type II diabetes mellitus,^ESCTHY804407,NA,3035146014,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type II diabetes mellitus,3035146014#,1,0,1,8044061000006119#,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,^ESCTHY804406,NA,3013055019,NA,31
140121000119100#,Hypertension in chronic kidney disease stage 3 due to type II diabetes mellitus,3035146014#,1,0,1,8044071000006114#,Hypertension in chronic kidney disease stage 3 due to type II diabetes mellitus,^ESCTHY804407,NA,3035146014,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder),3013061016#,1,0,1,8044081000006112#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,^ESCTHY804408,NA,3013117010,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder),3013061016#,1,0,1,8044091000006110#,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus,^ESCTHY804409,NA,3035152010,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,3013117010#,1,0,1,8044081000006112#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,^ESCTHY804408,NA,3013117010,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,3013117010#,1,0,1,8044091000006110#,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus,^ESCTHY804409,NA,3035152010,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus,3035152010#,1,0,1,8044081000006112#,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,^ESCTHY804408,NA,3013117010,NA,31
140131000119102#,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus,3035152010#,1,0,1,8044091000006110#,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus,^ESCTHY804409,NA,3035152010,NA,31
1474004#,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth,3568011#,1,0,1,2521841000006119#,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth,^ESCTHY252184,NA,3568011,NA,31
1474004#,Hypertensive heart and renal disease complicating or reason for care during childbirth,3569015#,1,0,1,2521841000006119#,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth,^ESCTHY252184,NA,3568011,NA,31
147848004#,On treatment for hypertension,231588010#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
147848004#,On treatment for hypertension,527343017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
147848004#,On treatment for hypertension (procedure),2724384015#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
14973001#,Renal sclerosis with hypertension,25417010#,1,0,1,2737251000006112#,Renal sclerosis with hypertension,^ESCTRE273725,NA,25417010,NA,31
14973001#,Renal sclerosis with hypertension (disorder),741524018#,1,0,1,2737251000006112#,Renal sclerosis with hypertension,^ESCTRE273725,NA,25417010,NA,31
153851000119106#,Malignant hypertensive chronic kidney disease stage 5,2922196018#,1,0,1,8047971000006118#,Malignant hypertensive chronic kidney disease stage 5,^ESCTMA804797,NA,2922196018,NA,31
153851000119106#,Malignant hypertensive chronic kidney disease stage 5 (disorder),1230731000119118#,1,0,1,8047971000006118#,Malignant hypertensive chronic kidney disease stage 5,^ESCTMA804797,NA,2922196018,NA,31
153891000119101#,End stage renal disease on dialysis due to hypertension (disorder),2984541014#,1,0,1,8048001000006110#,End stage renal disease on dialysis due to hypertension,^ESCTEN804800,NA,2984564011,NA,31
153891000119101#,End stage renal disease on dialysis due to hypertension,2984564011#,1,0,1,8048001000006110#,End stage renal disease on dialysis due to hypertension,^ESCTEN804800,NA,2984564011,NA,31
153891000119101#,End stage renal disease on dialysis due to hypertension on (disorder),2989143016#,1,0,1,8048001000006110#,End stage renal disease on dialysis due to hypertension,^ESCTEN804800,NA,2984564011,NA,31
155295004#,(Hypertensive disease) or (hypertension),241776013#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155295004#,Hypertensive disease,241777016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155295004#,Hypertension,241778014#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155295004#,(Hypertensive disease) or (hypertension),535609013#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155295004#,(Hypertensive disease) or (hypertension) (disorder),2714688012#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155296003#,Essential hypertension,241779018#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155296003#,Essential hypertension,535610015#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155296003#,Essential hypertension (disorder),2748313016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155297007#,Hypertensive heart disease,241780015#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155297007#,Hypertensive heart disease,535611016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155297007#,Hypertensive heart disease (disorder),2721248012#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
155298002#,Hypertensive renal disease (& [nephrosclerosis]),241781016#,1,0,1,NA#,NA,NA,NA,NA,NA,NA
