snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
74417001#,Chronic catarrhal bronchitis,123589019#,1,1,2,885281000006118#,Mucopurulent chr. bronchitis,H311-99,H311.99,885000000000000,NA,32
74417001#,Chronic catarrhal bronchitis,123589019#,1,1,2,301448015#,Mucopurulent chronic bronchitis NOS,H311z,H311z00,123588010,NA,32
74417001#,Mucopurulent chronic bronchitis (disorder),814914010#,1,1,2,123588010#,Mucopurulent chronic bronchitis,H311,H311.00,123588010,NA,32
74417001#,Mucopurulent chronic bronchitis (disorder),814914010#,1,1,2,885281000006118#,Mucopurulent chr. bronchitis,H311-99,H311.99,885000000000000,NA,32
74417001#,Mucopurulent chronic bronchitis (disorder),814914010#,1,1,2,301448015#,Mucopurulent chronic bronchitis NOS,H311z,H311z00,123588010,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Emphysematous bronchitis,285100019#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Chronic bronchitis with emphysema,285101015#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Bronchitis with airway obstruction,285102010#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,COB - Chronic obstructive bronchitis,285103017#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Obstructive chronic bronchitis,285104011#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Chronic obstructive bronchitis (disorder),568179015#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,285100019#,Emphysematous bronchitis,H3121,H312100,285100019,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,301455018#,Obstructive chronic bronchitis NOS,H312z,H312z00,285100019,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,4733031000006114#,Chronic obstructive bronchitis,^ESCTCH473303,NA,2668815014,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,4733011000006115#,COB - Chronic obstructive bronchitis,^ESCTCO473301,NA,285103017,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,4733021000006111#,Obstructive chronic bronchitis,^ESCTOB473302,NA,285104011,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,4732991000006119#,Chronic bronchitis with emphysema,^ESCTCH473299,NA,285101015,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,4733001000006118#,Bronchitis with airway obstruction,^ESCTBR473300,NA,285102010,NA,32
185086009#,Chronic obstructive bronchitis,2668815014#,1,1,2,285104011#,Obstructive chronic bronchitis,H312,H312.00,285100019,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease,301453013#,1,1,2,553211000006119#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",H3y1,H3y1.00,301453013,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease,301453013#,1,1,2,4781421000006111#,Acute exacerbation of COPD,^ESCTAC478142,NA,3012683010,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease,301453013#,1,1,2,4781431000006114#,Acute exacerbation of chronic obstructive pulmonary disease,^ESCTAC478143,NA,3012710012,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease,301453013#,1,1,2,301453013#,Acute exacerbation of chronic obstructive airways disease,H3122,H312200,301453013,NA,32
195951007#,Acute exacerbation of chronic bronchitis,301454019#,1,1,2,553211000006119#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",H3y1,H3y1.00,301453013,NA,32
195951007#,Acute exacerbation of chronic bronchitis,301454019#,1,1,2,4781421000006111#,Acute exacerbation of COPD,^ESCTAC478142,NA,3012683010,NA,32
195951007#,Acute exacerbation of chronic bronchitis,301454019#,1,1,2,4781431000006114#,Acute exacerbation of chronic obstructive pulmonary disease,^ESCTAC478143,NA,3012710012,NA,32
195951007#,Acute exacerbation of chronic bronchitis,301454019#,1,1,2,301453013#,Acute exacerbation of chronic obstructive airways disease,H3122,H312200,301453013,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease (disorder),580117017#,1,1,2,553211000006119#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",H3y1,H3y1.00,301453013,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease (disorder),580117017#,1,1,2,4781421000006111#,Acute exacerbation of COPD,^ESCTAC478142,NA,3012683010,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease (disorder),580117017#,1,1,2,4781431000006114#,Acute exacerbation of chronic obstructive pulmonary disease,^ESCTAC478143,NA,3012710012,NA,32
195951007#,Acute exacerbation of chronic obstructive airways disease (disorder),580117017#,1,1,2,301453013#,Acute exacerbation of chronic obstructive airways disease,H3122,H312200,301453013,NA,32
195951007#,Acute exacerbation of COPD,3012683010#,1,1,2,553211000006119#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",H3y1,H3y1.00,301453013,NA,32
195951007#,Acute exacerbation of COPD,3012683010#,1,1,2,4781421000006111#,Acute exacerbation of COPD,^ESCTAC478142,NA,3012683010,NA,32
195951007#,Acute exacerbation of COPD,3012683010#,1,1,2,4781431000006114#,Acute exacerbation of chronic obstructive pulmonary disease,^ESCTAC478143,NA,3012710012,NA,32
195951007#,Acute exacerbation of COPD,3012683010#,1,1,2,301453013#,Acute exacerbation of chronic obstructive airways disease,H3122,H312200,301453013,NA,32
195951007#,Acute exacerbation of chronic obstructive pulmonary disease,3012710012#,1,1,2,553211000006119#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",H3y1,H3y1.00,301453013,NA,32
195951007#,Acute exacerbation of chronic obstructive pulmonary disease,3012710012#,1,1,2,4781421000006111#,Acute exacerbation of COPD,^ESCTAC478142,NA,3012683010,NA,32
195951007#,Acute exacerbation of chronic obstructive pulmonary disease,3012710012#,1,1,2,4781431000006114#,Acute exacerbation of chronic obstructive pulmonary disease,^ESCTAC478143,NA,3012710012,NA,32
195951007#,Acute exacerbation of chronic obstructive pulmonary disease,3012710012#,1,1,2,301453013#,Acute exacerbation of chronic obstructive airways disease,H3122,H312200,301453013,NA,32
195953005#,Mixed simple and mucopurulent chronic bronchitis,301456017#,1,1,2,301456017#,Mixed simple and mucopurulent chronic bronchitis,H313,H313.00,301456017,NA,32
195953005#,Mixed simple and mucopurulent chronic bronchitis (disorder),580119019#,1,1,2,301456017#,Mixed simple and mucopurulent chronic bronchitis,H313,H313.00,301456017,NA,32
63480004#,Chronic bronchitis,105519017#,1,1,2,301458016#,Other chronic bronchitis NOS,H31yz,H31yz00,105519017,NA,32
63480004#,Chronic bronchitis,105519017#,1,1,2,301457014#,Other chronic bronchitis,H31y,H31y.00,105519017,NA,32
63480004#,Chronic bronchitis,105519017#,1,1,2,301459012#,Chronic bronchitis NOS,H31z,H31z.00,105519017,NA,32
63480004#,Chronic bronchitis,105519017#,1,1,2,105519017#,Chronic bronchitis,H31,H31..00,105519017,NA,32
63480004#,"Chronic bronchitis, NOS",105520011#,1,1,2,301458016#,Other chronic bronchitis NOS,H31yz,H31yz00,105519017,NA,32
63480004#,"Chronic bronchitis, NOS",105520011#,1,1,2,301457014#,Other chronic bronchitis,H31y,H31y.00,105519017,NA,32
63480004#,"Chronic bronchitis, NOS",105520011#,1,1,2,301459012#,Chronic bronchitis NOS,H31z,H31z.00,105519017,NA,32
63480004#,"Chronic bronchitis, NOS",105520011#,1,1,2,105519017#,Chronic bronchitis,H31,H31..00,105519017,NA,32
63480004#,Chronic bronchitis (disorder),802767012#,1,1,2,301458016#,Other chronic bronchitis NOS,H31yz,H31yz00,105519017,NA,32
63480004#,Chronic bronchitis (disorder),802767012#,1,1,2,301457014#,Other chronic bronchitis,H31y,H31y.00,105519017,NA,32
63480004#,Chronic bronchitis (disorder),802767012#,1,1,2,301459012#,Chronic bronchitis NOS,H31z,H31z.00,105519017,NA,32
63480004#,Chronic bronchitis (disorder),802767012#,1,1,2,105519017#,Chronic bronchitis,H31,H31..00,105519017,NA,32
195958001#,Segmental bullous emphysema,301463017#,1,1,2,301463017#,Segmental bullous emphysema,H3200,H320000,301463017,NA,32
195958001#,Segmental bullous emphysema (disorder),580125015#,1,1,2,301463017#,Segmental bullous emphysema,H3200,H320000,301463017,NA,32
195959009#,Zonal bullous emphysema,301464011#,1,1,2,301464011#,Zonal bullous emphysema,H3201,H320100,301464011,NA,32
195959009#,Zonal bullous emphysema (disorder),580126019#,1,1,2,301464011#,Zonal bullous emphysema,H3201,H320100,301464011,NA,32
16003001#,Giant bullous emphysema,27096010#,1,1,2,27096010#,Giant bullous emphysema,H3202,H320200,27096010,NA,32
16003001#,Giant bullous emphysema (disorder),742941010#,1,1,2,27096010#,Giant bullous emphysema,H3202,H320200,27096010,NA,32
266355005#,Bullous emphysema with collapse,396108018#,1,1,2,396108018#,Bullous emphysema with collapse,H3203,H320300,396108018,NA,32
266355005#,Bullous emphysema with collapse (disorder),658840011#,1,1,2,396108018#,Bullous emphysema with collapse,H3203,H320300,396108018,NA,32
195957006#,Chronic bullous emphysema,301460019#,1,1,2,301460019#,Chronic bullous emphysema,H320,H320.00,301460019,NA,32
195957006#,Chronic bullous emphysema,301460019#,1,1,2,301468014#,Chronic bullous emphysema NOS,H320z,H320z00,301460019,NA,32
195957006#,Chronic bullous emphysema,301460019#,1,1,2,4781461000006117#,Emphysematous bulla,^ESCTEM478146,NA,301461015,NA,32
195957006#,Chronic bullous emphysema,301460019#,1,1,2,4781471000006112#,Bullous emphysema,^ESCTBU478147,NA,301462010,NA,32
195957006#,Emphysematous bulla,301461015#,1,1,2,301460019#,Chronic bullous emphysema,H320,H320.00,301460019,NA,32
195957006#,Emphysematous bulla,301461015#,1,1,2,301468014#,Chronic bullous emphysema NOS,H320z,H320z00,301460019,NA,32
195957006#,Emphysematous bulla,301461015#,1,1,2,4781461000006117#,Emphysematous bulla,^ESCTEM478146,NA,301461015,NA,32
195957006#,Emphysematous bulla,301461015#,1,1,2,4781471000006112#,Bullous emphysema,^ESCTBU478147,NA,301462010,NA,32
195957006#,Bullous emphysema,301462010#,1,1,2,301460019#,Chronic bullous emphysema,H320,H320.00,301460019,NA,32
195957006#,Bullous emphysema,301462010#,1,1,2,301468014#,Chronic bullous emphysema NOS,H320z,H320z00,301460019,NA,32
195957006#,Bullous emphysema,301462010#,1,1,2,4781461000006117#,Emphysematous bulla,^ESCTEM478146,NA,301461015,NA,32
195957006#,Bullous emphysema,301462010#,1,1,2,4781471000006112#,Bullous emphysema,^ESCTBU478147,NA,301462010,NA,32
195957006#,Chronic bullous emphysema (disorder),580124016#,1,1,2,301460019#,Chronic bullous emphysema,H320,H320.00,301460019,NA,32
195957006#,Chronic bullous emphysema (disorder),580124016#,1,1,2,301468014#,Chronic bullous emphysema NOS,H320z,H320z00,301460019,NA,32
195957006#,Chronic bullous emphysema (disorder),580124016#,1,1,2,4781461000006117#,Emphysematous bulla,^ESCTEM478146,NA,301461015,NA,32
195957006#,Chronic bullous emphysema (disorder),580124016#,1,1,2,4781471000006112#,Bullous emphysema,^ESCTBU478147,NA,301462010,NA,32
4981000#,Panacinar emphysema,9336013#,1,1,2,2578881000006118#,Panacinar emphysema,^ESCTPA257888,NA,9336013,NA,32
4981000#,Panacinar emphysema,9336013#,1,1,2,2578901000006116#,Vesicular emphysema,^ESCTVE257890,NA,9338014,NA,32
4981000#,Panacinar emphysema,9336013#,1,1,2,9337016#,Panlobular emphysema,H321,H321.00,9337016,NA,32
4981000#,Panacinar emphysema,9336013#,1,1,2,2578911000006118#,Alveolar emphysema of lung,^ESCTAL257891,NA,9339018,NA,32
4981000#,Panlobular emphysema,9337016#,1,1,2,2578881000006118#,Panacinar emphysema,^ESCTPA257888,NA,9336013,NA,32
4981000#,Panlobular emphysema,9337016#,1,1,2,2578901000006116#,Vesicular emphysema,^ESCTVE257890,NA,9338014,NA,32
4981000#,Panlobular emphysema,9337016#,1,1,2,9337016#,Panlobular emphysema,H321,H321.00,9337016,NA,32
4981000#,Panlobular emphysema,9337016#,1,1,2,2578911000006118#,Alveolar emphysema of lung,^ESCTAL257891,NA,9339018,NA,32
4981000#,Vesicular emphysema,9338014#,1,1,2,2578881000006118#,Panacinar emphysema,^ESCTPA257888,NA,9336013,NA,32
4981000#,Vesicular emphysema,9338014#,1,1,2,2578901000006116#,Vesicular emphysema,^ESCTVE257890,NA,9338014,NA,32
4981000#,Vesicular emphysema,9338014#,1,1,2,9337016#,Panlobular emphysema,H321,H321.00,9337016,NA,32
4981000#,Vesicular emphysema,9338014#,1,1,2,2578911000006118#,Alveolar emphysema of lung,^ESCTAL257891,NA,9339018,NA,32
4981000#,Alveolar emphysema of lung,9339018#,1,1,2,2578881000006118#,Panacinar emphysema,^ESCTPA257888,NA,9336013,NA,32
4981000#,Alveolar emphysema of lung,9339018#,1,1,2,2578901000006116#,Vesicular emphysema,^ESCTVE257890,NA,9338014,NA,32
4981000#,Alveolar emphysema of lung,9339018#,1,1,2,9337016#,Panlobular emphysema,H321,H321.00,9337016,NA,32
4981000#,Alveolar emphysema of lung,9339018#,1,1,2,2578911000006118#,Alveolar emphysema of lung,^ESCTAL257891,NA,9339018,NA,32
4981000#,Panacinar emphysema (disorder),787529017#,1,1,2,2578881000006118#,Panacinar emphysema,^ESCTPA257888,NA,9336013,NA,32
4981000#,Panacinar emphysema (disorder),787529017#,1,1,2,2578901000006116#,Vesicular emphysema,^ESCTVE257890,NA,9338014,NA,32
4981000#,Panacinar emphysema (disorder),787529017#,1,1,2,9337016#,Panlobular emphysema,H321,H321.00,9337016,NA,32
4981000#,Panacinar emphysema (disorder),787529017#,1,1,2,2578911000006118#,Alveolar emphysema of lung,^ESCTAL257891,NA,9339018,NA,32
68328006#,Centriacinar emphysema,113496019#,1,1,2,113497011#,Centrilobular emphysema,H322,H322.00,113497011,NA,32
68328006#,Centriacinar emphysema,113496019#,1,1,2,3611791000006110#,Centriacinar emphysema,^ESCTCE361179,NA,113496019,NA,32
68328006#,Centrilobular emphysema,113497011#,1,1,2,113497011#,Centrilobular emphysema,H322,H322.00,113497011,NA,32
68328006#,Centrilobular emphysema,113497011#,1,1,2,3611791000006110#,Centriacinar emphysema,^ESCTCE361179,NA,113496019,NA,32
68328006#,Centriacinar emphysema (disorder),808151015#,1,1,2,113497011#,Centrilobular emphysema,H322,H322.00,113497011,NA,32
68328006#,Centriacinar emphysema (disorder),808151015#,1,1,2,3611791000006110#,Centriacinar emphysema,^ESCTCE361179,NA,113496019,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,301477019#,Emphysema NOS,H32z,H32z.00,144964015,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,301835010#,[X]Other emphysema,Hyu30,Hyu3000,144964015,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,396110016#,Other emphysema NOS,H32yz,H32yz00,144964015,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,640491000006111#,Pulmonary emphysema,H32,H32..00,144964015,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,3921361000006112#,Emphysema of lung,^ESCTEM392136,NA,144967010,NA,32
87433001#,Pulmonary emphysema,144964015#,1,1,2,301469018#,Other emphysema,H32y,H32y.00,144964015,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,301477019#,Emphysema NOS,H32z,H32z.00,144964015,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,301835010#,[X]Other emphysema,Hyu30,Hyu3000,144964015,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,396110016#,Other emphysema NOS,H32yz,H32yz00,144964015,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,640491000006111#,Pulmonary emphysema,H32,H32..00,144964015,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,3921361000006112#,Emphysema of lung,^ESCTEM392136,NA,144967010,NA,32
87433001#,"Pulmonary emphysema, NOS",144965019#,1,1,2,301469018#,Other emphysema,H32y,H32y.00,144964015,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,301477019#,Emphysema NOS,H32z,H32z.00,144964015,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,301835010#,[X]Other emphysema,Hyu30,Hyu3000,144964015,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,396110016#,Other emphysema NOS,H32yz,H32yz00,144964015,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,640491000006111#,Pulmonary emphysema,H32,H32..00,144964015,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,3921361000006112#,Emphysema of lung,^ESCTEM392136,NA,144967010,NA,32
87433001#,"Emphysema of lung, NOS",144966018#,1,1,2,301469018#,Other emphysema,H32y,H32y.00,144964015,NA,32
87433001#,Emphysema of lung,144967010#,1,1,2,301477019#,Emphysema NOS,H32z,H32z.00,144964015,NA,32
87433001#,Emphysema of lung,144967010#,1,1,2,301835010#,[X]Other emphysema,Hyu30,Hyu3000,144964015,NA,32
87433001#,Emphysema of lung,144967010#,1,1,2,396110016#,Other emphysema NOS,H32yz,H32yz00,144964015,NA,32
87433001#,Emphysema of lung,144967010#,1,1,2,640491000006111#,Pulmonary emphysema,H32,H32..00,144964015,NA,32
