snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
194781004#,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder),578804014#,1,1,2,789941000006117#,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,G234,G234.00,299674016,NA,32
49584005#,Acute cor pulmonale,82584011#,1,1,2,82584011#,Acute cor pulmonale,G400,G400.00,82584011,NA,32
49584005#,Acute cor pulmonale (disorder),787278011#,1,1,2,82584011#,Acute cor pulmonale,G400,G400.00,82584011,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,145620019#,Chronic pulmonary heart disease,G41,G41..00,145620019,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,299853015#,Other chronic pulmonary heart disease NOS,G41yz,G41yz00,145620019,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,395756011#,Chronic pulmonary heart disease NOS,G41z,G41z.00,145620019,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,299851018#,Other chronic pulmonary heart disease,G41y,G41y.00,145620019,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,3927521000006118#,Chronic cardiopulmonary disease,^ESCTCH392752,NA,145622010,NA,32
87837008#,Chronic pulmonary heart disease,145620019#,1,1,2,884191000006113#,Chronic pulmonary heart dis.,G41-99,G41..99,884000000000000,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,145620019#,Chronic pulmonary heart disease,G41,G41..00,145620019,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,299853015#,Other chronic pulmonary heart disease NOS,G41yz,G41yz00,145620019,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,395756011#,Chronic pulmonary heart disease NOS,G41z,G41z.00,145620019,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,299851018#,Other chronic pulmonary heart disease,G41y,G41y.00,145620019,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,3927521000006118#,Chronic cardiopulmonary disease,^ESCTCH392752,NA,145622010,NA,32
87837008#,"Chronic pulmonary heart disease, NOS",145621015#,1,1,2,884191000006113#,Chronic pulmonary heart dis.,G41-99,G41..99,884000000000000,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,145620019#,Chronic pulmonary heart disease,G41,G41..00,145620019,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,299853015#,Other chronic pulmonary heart disease NOS,G41yz,G41yz00,145620019,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,395756011#,Chronic pulmonary heart disease NOS,G41z,G41z.00,145620019,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,299851018#,Other chronic pulmonary heart disease,G41y,G41y.00,145620019,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,3927521000006118#,Chronic cardiopulmonary disease,^ESCTCH392752,NA,145622010,NA,32
87837008#,Chronic cardiopulmonary disease,145622010#,1,1,2,884191000006113#,Chronic pulmonary heart dis.,G41-99,G41..99,884000000000000,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,145620019#,Chronic pulmonary heart disease,G41,G41..00,145620019,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,299853015#,Other chronic pulmonary heart disease NOS,G41yz,G41yz00,145620019,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,395756011#,Chronic pulmonary heart disease NOS,G41z,G41z.00,145620019,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,299851018#,Other chronic pulmonary heart disease,G41y,G41y.00,145620019,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,3927521000006118#,Chronic cardiopulmonary disease,^ESCTCH392752,NA,145622010,NA,32
87837008#,Chronic pulmonary heart disease (disorder),830394016#,1,1,2,884191000006113#,Chronic pulmonary heart dis.,G41-99,G41..99,884000000000000,NA,32
79955004#,Chronic cor pulmonale,132655012#,1,1,2,132655012#,Chronic cor pulmonale,G41z-1,G41z.11,132655012,NA,32
79955004#,Chronic cor pulmonale,132655012#,1,1,2,3800291000006115#,COR - Chronic cor pulmonale,^ESCTCO380029,NA,1234420011,NA,32
79955004#,Chronic cor pulmonale,132655012#,1,1,2,884211000006114#,Other pulmonary heart disease,G41z-99,G41z.99,884000000000000,NA,32
79955004#,"Chronic cor pulmonale, NOS",132656013#,1,1,2,132655012#,Chronic cor pulmonale,G41z-1,G41z.11,132655012,NA,32
79955004#,"Chronic cor pulmonale, NOS",132656013#,1,1,2,3800291000006115#,COR - Chronic cor pulmonale,^ESCTCO380029,NA,1234420011,NA,32
79955004#,"Chronic cor pulmonale, NOS",132656013#,1,1,2,884211000006114#,Other pulmonary heart disease,G41z-99,G41z.99,884000000000000,NA,32
79955004#,Chronic cor pulmonale (disorder),821062018#,1,1,2,132655012#,Chronic cor pulmonale,G41z-1,G41z.11,132655012,NA,32
79955004#,Chronic cor pulmonale (disorder),821062018#,1,1,2,3800291000006115#,COR - Chronic cor pulmonale,^ESCTCO380029,NA,1234420011,NA,32
79955004#,Chronic cor pulmonale (disorder),821062018#,1,1,2,884211000006114#,Other pulmonary heart disease,G41z-99,G41z.99,884000000000000,NA,32
79955004#,COR - Chronic cor pulmonale,1234420011#,1,1,2,132655012#,Chronic cor pulmonale,G41z-1,G41z.11,132655012,NA,32
79955004#,COR - Chronic cor pulmonale,1234420011#,1,1,2,3800291000006115#,COR - Chronic cor pulmonale,^ESCTCO380029,NA,1234420011,NA,32
79955004#,COR - Chronic cor pulmonale,1234420011#,1,1,2,884211000006114#,Other pulmonary heart disease,G41z-99,G41z.99,884000000000000,NA,32
10633002#,Acute congestive heart failure,18472010#,1,1,2,18472010#,Acute congestive heart failure,G5800,G580000,18472010,NA,32
10633002#,Acute congestive heart failure (disorder),580090017#,1,1,2,18472010#,Acute congestive heart failure,G5800,G580000,18472010,NA,32
88805009#,Chronic congestive heart failure,147247018#,1,1,2,147247018#,Chronic congestive heart failure,G5801,G580100,147247018,NA,32
88805009#,Chronic congestive heart failure (disorder),831566016#,1,1,2,147247018#,Chronic congestive heart failure,G5801,G580100,147247018,NA,32
195111005#,Decompensated cardiac failure,300179017#,1,1,2,300179017#,Decompensated cardiac failure,G5802,G580200,300179017,NA,32
195111005#,Decompensated cardiac failure (disorder),579169014#,1,1,2,300179017#,Decompensated cardiac failure,G5802,G580200,300179017,NA,32
195112003#,Compensated cardiac failure,300180019#,1,1,2,300180019#,Compensated cardiac failure,G5803,G580300,300180019,NA,32
195112003#,Compensated cardiac failure (disorder),579170010#,1,1,2,300180019#,Compensated cardiac failure,G5803,G580300,300180019,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,Congestive heart failure,70653017#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,Congestive heart disease,70654011#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,Congestive cardiac failure,493287011#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,CCF - Congestive cardiac failure,493288018#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,CHF - Congestive heart failure,493289014#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,3182541000006117#,Congestive cardiac failure,^ESCTCO318254,NA,493287011,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,3182531000006110#,Congestive heart disease,^ESCTCO318253,NA,70654011,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,3182551000006115#,CCF - Congestive cardiac failure,^ESCTCC318255,NA,493288018,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,3182561000006118#,CHF - Congestive heart failure,^ESCTCH318256,NA,493289014,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,70653017#,Congestive heart failure,G580,G580.00,70653017,NA,32
42343007#,Congestive heart failure (disorder),779232016#,1,1,2,493287011#,Congestive cardiac failure,G580-1,G580.11,70653017,NA,32
128404006#,Right heart failure,206703015#,1,1,2,206703015#,Right heart failure,G580-2,G580.12,206703015,NA,32
128404006#,Right heart failure (disorder),732394014#,1,1,2,206703015#,Right heart failure,G580-2,G580.12,206703015,NA,32
367363000#,Right ventricular failure,490972013#,1,1,2,1816101000006113#,Right ventricular failure,G584,G584.00,490972013,NA,32
367363000#,Right ventricular failure,490972013#,1,1,2,490972013#,Right ventricular failure,G580-3,G580.13,490972013,NA,32
367363000#,Right ventricular failure (disorder),774092011#,1,1,2,1816101000006113#,Right ventricular failure,G584,G584.00,490972013,NA,32
367363000#,Right ventricular failure (disorder),774092011#,1,1,2,490972013#,Right ventricular failure,G580-3,G580.13,490972013,NA,32
367363000#,Right heart failure,3849970011#,1,1,2,1816101000006113#,Right ventricular failure,G584,G584.00,490972013,NA,32
367363000#,Right heart failure,3849970011#,1,1,2,490972013#,Right ventricular failure,G580-3,G580.13,490972013,NA,32
92506005#,Biventricular congestive heart failure,153058012#,1,1,2,4005301000006110#,Biventricular failure,^ESCTBI400530,NA,510016018,NA,32
92506005#,Biventricular congestive heart failure,153058012#,1,1,2,510016018#,Biventricular congestive heart failure,G580-4,G580.14,153058012,NA,32
92506005#,Biventricular failure,510016018#,1,1,2,4005301000006110#,Biventricular failure,^ESCTBI400530,NA,510016018,NA,32
92506005#,Biventricular failure,510016018#,1,1,2,510016018#,Biventricular congestive heart failure,G580-4,G580.14,153058012,NA,32
92506005#,Biventricular congestive heart failure (disorder),836044018#,1,1,2,4005301000006110#,Biventricular failure,^ESCTBI400530,NA,510016018,NA,32
92506005#,Biventricular congestive heart failure (disorder),836044018#,1,1,2,510016018#,Biventricular congestive heart failure,G580-4,G580.14,153058012,NA,32
195114002#,Acute left ventricular failure,300190010#,1,1,2,300190010#,Acute left ventricular failure,G5810,G581000,300190010,NA,32
195114002#,Acute left ventricular failure (disorder),579173012#,1,1,2,300190010#,Acute left ventricular failure,G5810,G581000,300190010,NA,32
85232009#,Left heart failure,141303019#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Left heart failure,141303019#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Left heart failure,141303019#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Left heart failure,141303019#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,Acute edema of lung with heart disease,141304013#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Acute edema of lung with heart disease,141304013#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Acute edema of lung with heart disease,141304013#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Acute edema of lung with heart disease,141304013#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,Acute pulmonary edema with heart disease,141305014#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Acute pulmonary edema with heart disease,141305014#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Acute pulmonary edema with heart disease,141305014#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Acute pulmonary edema with heart disease,141305014#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,Left ventricular failure,141306010#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Left ventricular failure,141306010#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Left ventricular failure,141306010#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Left ventricular failure,141306010#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,Left-sided heart failure,201199018#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Left-sided heart failure,201199018#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Left-sided heart failure,201199018#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Left-sided heart failure,201199018#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,Left heart failure (disorder),827243018#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,Left heart failure (disorder),827243018#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,Left heart failure (disorder),827243018#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,Left heart failure (disorder),827243018#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
85232009#,LVF - Left ventricular failure,1235017018#,1,1,2,3886061000006119#,Left-sided heart failure,^ESCTLE388606,NA,201199018,NA,32
85232009#,LVF - Left ventricular failure,1235017018#,1,1,2,141306010#,Left ventricular failure,G581,G581.00,141306010,NA,32
85232009#,LVF - Left ventricular failure,1235017018#,1,1,2,3886071000006114#,LVF - Left ventricular failure,^ESCTLV388607,NA,1235017018,NA,32
85232009#,LVF - Left ventricular failure,1235017018#,1,1,2,3886041000006118#,Left heart failure,^ESCTLE388604,NA,141303019,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,3152691000006117#,Acute pulmonary edema,^ESCTAC315269,NA,67598017,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,3152701000006117#,Acute edema of lung,^ESCTAC315270,NA,67601010,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,3152711000006119#,Acute oedema of lung,^ESCTAC315271,NA,492667013,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,1490256017#,Acute pulmonary oedema,G581-2,G581.12,492666016,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,301743011#,Acute pulmonary oedema NOS,H584z,H584z00,492666016,NA,32
40541001#,Acute pulmonary edema,67598017#,1,1,2,3152721000006110#,Pulmonary oedema - acute,^ESCTPU315272,NA,1490256017,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,3152691000006117#,Acute pulmonary edema,^ESCTAC315269,NA,67598017,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,3152701000006117#,Acute edema of lung,^ESCTAC315270,NA,67601010,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,3152711000006119#,Acute oedema of lung,^ESCTAC315271,NA,492667013,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,1490256017#,Acute pulmonary oedema,G581-2,G581.12,492666016,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,301743011#,Acute pulmonary oedema NOS,H584z,H584z00,492666016,NA,32
40541001#,"Acute pulmonary edema, NOS",67599013#,1,1,2,3152721000006110#,Pulmonary oedema - acute,^ESCTPU315272,NA,1490256017,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,3152691000006117#,Acute pulmonary edema,^ESCTAC315269,NA,67598017,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,3152701000006117#,Acute edema of lung,^ESCTAC315270,NA,67601010,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,3152711000006119#,Acute oedema of lung,^ESCTAC315271,NA,492667013,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,1490256017#,Acute pulmonary oedema,G581-2,G581.12,492666016,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,301743011#,Acute pulmonary oedema NOS,H584z,H584z00,492666016,NA,32
40541001#,"Acute edema of lung, NOS",67600011#,1,1,2,3152721000006110#,Pulmonary oedema - acute,^ESCTPU315272,NA,1490256017,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,3152691000006117#,Acute pulmonary edema,^ESCTAC315269,NA,67598017,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,3152701000006117#,Acute edema of lung,^ESCTAC315270,NA,67601010,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,3152711000006119#,Acute oedema of lung,^ESCTAC315271,NA,492667013,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,1490256017#,Acute pulmonary oedema,G581-2,G581.12,492666016,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,301743011#,Acute pulmonary oedema NOS,H584z,H584z00,492666016,NA,32
40541001#,Acute edema of lung,67601010#,1,1,2,3152721000006110#,Pulmonary oedema - acute,^ESCTPU315272,NA,1490256017,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,3152691000006117#,Acute pulmonary edema,^ESCTAC315269,NA,67598017,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,3152701000006117#,Acute edema of lung,^ESCTAC315270,NA,67601010,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,3152711000006119#,Acute oedema of lung,^ESCTAC315271,NA,492667013,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,1490256017#,Acute pulmonary oedema,G581-2,G581.12,492666016,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,301743011#,Acute pulmonary oedema NOS,H584z,H584z00,492666016,NA,32
40541001#,Acute pulmonary oedema,492666016#,1,1,2,3152721000006110#,Pulmonary oedema - acute,^ESCTPU315272,NA,1490256017,NA,32
40541001#,Acute oedema of lung,492667013#,1,1,2,3152731000006113#,Pulmonary edema - acute,^ESCTPU315273,NA,1490485013,NA,32
40541001#,Acute oedema of lung,492667013#,1,1,2,1216090015#,"Acute oedema of lung, unspecified",H584-1,H584.11,67598017,NA,32
40541001#,Acute oedema of lung,492667013#,1,1,2,301741013#,Acute pulmonary oedema unspecified,H584,H584.00,492666016,NA,32
