snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Renal disorder associated with type 2 diabetes mellitus,2623048012#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Renal disorder associated with non-insulin dependent diabetes mellitus,2623049016#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Kidney disorder associated with adult-onset type diabetes mellitus,2623050016#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Kidney disorder associated with type 2 diabetes mellitus,2623051017#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus (disorder),3013347017#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Renal disorder due to type 2 diabetes mellitus,3013392012#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,84981000006114#,Type II diabetes mellitus with renal complications,C1090-1,C109011,3013392012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,280531000006119#,Non-insulin dependent diabetes mellitus with nephropathy,C109C,C109C00,3035432019,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,914041000006111#,Type II diabetes mellitus with renal complications,C10F0-1,C10F011,3013392012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,616551000006111#,"Diabetes mellitus, adult onset, with renal manifestation",C1041,C104100,2615535015,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,84921000006110#,Renal disorder due to type 2 diabetes mellitus,C109C-1,C109C11,3013392012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,914031000006118#,Renal disorder associated with type II diabetes mellitus,C10F0,C10F000,2618208012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,914271000006114#,Type II diabetes mellitus with nephropathy,C10FC-1,C10FC11,3013392012,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,84551000006113#,Type 2 diabetes mellitus with nephropathy,C109C-2,C109C12,3035432019,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,6951281000006117#,Kidney disorder associated with type 2 diabetes mellitus,^ESCTKI695128,NA,2623051017,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,587521000006111#,Non-insulin-dependent diabetes mellitus with renal comps,C1090,C109000,2615535015,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,914261000006119#,Diabetes type 2 with nephropathy,C10FC,C10FC00,3035432019,NA,32
420279001#,Diabetes type 2 with nephropathy,3035432019#,1,1,2,84611000006113#,Type 2 diabetes mellitus with renal complications,C1090-2,C109012,2618208012,NA,32
401110002#,Type 1 diabetes mellitus with persistent microalbuminuria (disorder),1769031013#,1,1,2,1780311019#,Type 1 diabetes mellitus with persistent microalbuminuria,C10EL,C10EL00,1780311019,NA,32
401110002#,Type 1 diabetes mellitus with persistent microalbuminuria (disorder),1769031013#,1,1,2,928491000006110#,Type I diabetes mellitus with persistent microalbuminuria,C10EL-1,C10EL11,1780311019,NA,32
401110002#,Type 1 diabetes mellitus with persistent microalbuminuria,1780311019#,1,1,2,1780311019#,Type 1 diabetes mellitus with persistent microalbuminuria,C10EL,C10EL00,1780311019,NA,32
401110002#,Type 1 diabetes mellitus with persistent microalbuminuria,1780311019#,1,1,2,928491000006110#,Type I diabetes mellitus with persistent microalbuminuria,C10EL-1,C10EL11,1780311019,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus,303846016#,1,1,2,303846016#,Nephrotic syndrome in diabetes mellitus,K01x1,K01x100,303846016,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus,303846016#,1,1,2,303847013#,Kimmelstiel - Wilson disease,K01x1-1,K01x111,303847013,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus,303846016#,1,1,2,4788421000006117#,Nephrotic syndrome due to diabetes mellitus,^ESCTNE478842,NA,3013381011,NA,32
197605007#,Kimmelstiel - Wilson disease,303847013#,1,1,2,303846016#,Nephrotic syndrome in diabetes mellitus,K01x1,K01x100,303846016,NA,32
197605007#,Kimmelstiel - Wilson disease,303847013#,1,1,2,303847013#,Kimmelstiel - Wilson disease,K01x1-1,K01x111,303847013,NA,32
197605007#,Kimmelstiel - Wilson disease,303847013#,1,1,2,4788421000006117#,Nephrotic syndrome due to diabetes mellitus,^ESCTNE478842,NA,3013381011,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus (disorder),582002013#,1,1,2,303846016#,Nephrotic syndrome in diabetes mellitus,K01x1,K01x100,303846016,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus (disorder),582002013#,1,1,2,303847013#,Kimmelstiel - Wilson disease,K01x1-1,K01x111,303847013,NA,32
197605007#,Nephrotic syndrome in diabetes mellitus (disorder),582002013#,1,1,2,4788421000006117#,Nephrotic syndrome due to diabetes mellitus,^ESCTNE478842,NA,3013381011,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus (disorder),3013369012#,1,1,2,303846016#,Nephrotic syndrome in diabetes mellitus,K01x1,K01x100,303846016,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus (disorder),3013369012#,1,1,2,303847013#,Kimmelstiel - Wilson disease,K01x1-1,K01x111,303847013,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus (disorder),3013369012#,1,1,2,4788421000006117#,Nephrotic syndrome due to diabetes mellitus,^ESCTNE478842,NA,3013381011,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus,3013381011#,1,1,2,303846016#,Nephrotic syndrome in diabetes mellitus,K01x1,K01x100,303846016,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus,3013381011#,1,1,2,303847013#,Kimmelstiel - Wilson disease,K01x1-1,K01x111,303847013,NA,32
197605007#,Nephrotic syndrome due to diabetes mellitus,3013381011#,1,1,2,4788421000006117#,Nephrotic syndrome due to diabetes mellitus,^ESCTNE478842,NA,3013381011,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,881481000006117#,Diabetes + nephropathy,C104-99,C104.99,881000000000000,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,292495016#,Other specified diabetes mellitus with renal complications,C104y,C104y00,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,616461000006112#,Diabetes mellitus with renal manifestation,C104,C104.00,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,771501000006119#,Insulin-dependent diabetes mellitus with renal complications,C1080,C108000,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,913831000006114#,Insulin dependent diabetes mellitus with nephropathy,C10ED-2,C10ED12,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,4392181000006110#,Renal disorder associated with diabetes mellitus,^ESCTRE439218,NA,2619011010,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,292496015#,Diabetes mellitus with nephropathy NOS,C104z,C104z00,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,293759015#,Diabetic renal disease,Cyu23,Cyu2300,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,12703991000006112#,[X]Unspecified diabetes mellitus with renal complications,^ESCT1270399,NA,431000000000000,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,12218511000006112#,Kidney disorder due to diabetes mellitus,^ESCT1221851,NA,122e14,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,12218501000006114#,Disorder of kidney co-occurrent and due to diabetes mellitus,^ESCT1221850,NA,3688487013,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,354316011#,Kidney disorder due to diabetes mellitus,C314-1,C314.11,3688488015,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,913441000006119#,Insulin-dependent diabetes mellitus with renal complications,C10E0-2,C10E012,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,771391000006117#,Insulin dependent diabetes mellitus with nephropathy,C108D,C108D00,301016,NA,32
127013003#,Diabetic renal disease,301016#,0,1,1,205225016#,Diabetic nephropathy,C104-1,C104.11,205225016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,881481000006117#,Diabetes + nephropathy,C104-99,C104.99,881000000000000,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,292495016#,Other specified diabetes mellitus with renal complications,C104y,C104y00,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,616461000006112#,Diabetes mellitus with renal manifestation,C104,C104.00,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,771501000006119#,Insulin-dependent diabetes mellitus with renal complications,C1080,C108000,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,913831000006114#,Insulin dependent diabetes mellitus with nephropathy,C10ED-2,C10ED12,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,4392181000006110#,Renal disorder associated with diabetes mellitus,^ESCTRE439218,NA,2619011010,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,292496015#,Diabetes mellitus with nephropathy NOS,C104z,C104z00,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,293759015#,Diabetic renal disease,Cyu23,Cyu2300,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,12703991000006112#,[X]Unspecified diabetes mellitus with renal complications,^ESCT1270399,NA,431000000000000,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,12218511000006112#,Kidney disorder due to diabetes mellitus,^ESCT1221851,NA,122e14,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,12218501000006114#,Disorder of kidney co-occurrent and due to diabetes mellitus,^ESCT1221850,NA,3688487013,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,354316011#,Kidney disorder due to diabetes mellitus,C314-1,C314.11,3688488015,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,913441000006119#,Insulin-dependent diabetes mellitus with renal complications,C10E0-2,C10E012,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,771391000006117#,Insulin dependent diabetes mellitus with nephropathy,C108D,C108D00,301016,NA,32
127013003#,Diabetic nephropathy,205225016#,0,1,1,205225016#,Diabetic nephropathy,C104-1,C104.11,205225016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,881481000006117#,Diabetes + nephropathy,C104-99,C104.99,881000000000000,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,292495016#,Other specified diabetes mellitus with renal complications,C104y,C104y00,301016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,616461000006112#,Diabetes mellitus with renal manifestation,C104,C104.00,301016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,771501000006119#,Insulin-dependent diabetes mellitus with renal complications,C1080,C108000,301016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,913831000006114#,Insulin dependent diabetes mellitus with nephropathy,C10ED-2,C10ED12,301016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,4392181000006110#,Renal disorder associated with diabetes mellitus,^ESCTRE439218,NA,2619011010,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,292496015#,Diabetes mellitus with nephropathy NOS,C104z,C104z00,301016,NA,32
127013003#,Diabetic renal disease (disorder),731049011#,0,1,1,293759015#,Diabetic renal disease,Cyu23,Cyu2300,301016,NA,32
