snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
233945002#,Drug-induced pulmonary hypertension,350514015#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Drug-induced pulmonary hypertension,350514015#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Drug-induced pulmonary hypertension,350514015#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Drug-induced pulmonary hypertension,350514015#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233945002#,Drug-induced pulmonary hypertension (disorder),622199016#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Drug-induced pulmonary hypertension (disorder),622199016#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Drug-induced pulmonary hypertension (disorder),622199016#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Drug-induced pulmonary hypertension (disorder),622199016#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233945002#,Pulmonary arterial hypertension induced by drug,2968240010#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Pulmonary arterial hypertension induced by drug,2968240010#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Pulmonary arterial hypertension induced by drug,2968240010#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Pulmonary arterial hypertension induced by drug,2968240010#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233945002#,Pulmonary hypertension caused by drug (disorder),3290281018#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Pulmonary hypertension caused by drug (disorder),3290281018#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Pulmonary hypertension caused by drug (disorder),3290281018#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Pulmonary hypertension caused by drug (disorder),3290281018#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233945002#,Pulmonary arterial hypertension caused by drug,3290372010#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Pulmonary arterial hypertension caused by drug,3290372010#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Pulmonary arterial hypertension caused by drug,3290372010#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Pulmonary arterial hypertension caused by drug,3290372010#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233945002#,Pulmonary hypertension caused by drug,3301708016#,1,1,2,5057771000006111#,Pulmonary arterial hypertension caused by drug,^ESCTPU505777,NA,3290372010,NA,31
233945002#,Pulmonary hypertension caused by drug,3301708016#,1,1,2,5057751000006118#,Pulmonary arterial hypertension induced by drug,^ESCTPU505775,NA,2968240010,NA,31
233945002#,Pulmonary hypertension caused by drug,3301708016#,1,1,2,5057761000006116#,Drug-induced pulmonary hypertension,^ESCTDR505776,NA,350514015,NA,31
233945002#,Pulmonary hypertension caused by drug,3301708016#,1,1,2,5057781000006114#,Pulmonary hypertension caused by drug,^ESCTPU505778,NA,3301708016,NA,31
233946001#,Large vessel pulmonary hypertension,350516018#,1,1,2,5057791000006112#,Large vessel pulmonary hypertension,^ESCTLA505779,NA,350516018,NA,31
233946001#,Large vessel pulmonary hypertension (disorder),622201019#,1,1,2,5057791000006112#,Large vessel pulmonary hypertension,^ESCTLA505779,NA,350516018,NA,31
233948000#,Post-arteritic pulmonary hypertension,350518017#,1,1,2,5057821000006115#,Pulmonary hypertension in vasculitis,^ESCTPU505782,NA,2968292018,NA,31
233948000#,Post-arteritic pulmonary hypertension,350518017#,1,1,2,5057831000006117#,Post-arteritic pulmonary hypertension,^ESCTPO505783,NA,350518017,NA,31
233948000#,Post-arteritic pulmonary hypertension (disorder),622203016#,1,1,2,5057821000006115#,Pulmonary hypertension in vasculitis,^ESCTPU505782,NA,2968292018,NA,31
233948000#,Post-arteritic pulmonary hypertension (disorder),622203016#,1,1,2,5057831000006117#,Post-arteritic pulmonary hypertension,^ESCTPO505783,NA,350518017,NA,31
233948000#,Pulmonary hypertension in vasculitis,2968292018#,1,1,2,5057821000006115#,Pulmonary hypertension in vasculitis,^ESCTPU505782,NA,2968292018,NA,31
233948000#,Pulmonary hypertension in vasculitis,2968292018#,1,1,2,5057831000006117#,Post-arteritic pulmonary hypertension,^ESCTPO505783,NA,350518017,NA,31
89420002#,Pulmonary veno-occlusive disease,148252013#,1,1,2,3953331000006118#,Pulmonary veno-occlusive disease,^ESCTPU395333,NA,148252013,NA,31
89420002#,Pulmonary veno-occlusive disease (disorder),832310019#,1,1,2,3953331000006118#,Pulmonary veno-occlusive disease,^ESCTPU395333,NA,148252013,NA,31
233949008#,Pulmonary capillary haemangiomatosis,350519013#,1,1,2,5057841000006110#,Pulmonary capillary haemangiomatosis,^ESCTPU505784,NA,350519013,NA,31
233949008#,Pulmonary capillary haemangiomatosis,350519013#,1,1,2,5057851000006112#,Pulmonary capillary hemangiomatosis,^ESCTPU505785,NA,350520019,NA,31
233949008#,Pulmonary capillary hemangiomatosis,350520019#,1,1,2,5057841000006110#,Pulmonary capillary haemangiomatosis,^ESCTPU505784,NA,350519013,NA,31
233949008#,Pulmonary capillary hemangiomatosis,350520019#,1,1,2,5057851000006112#,Pulmonary capillary hemangiomatosis,^ESCTPU505785,NA,350520019,NA,31
233949008#,Pulmonary capillary hemangiomatosis (disorder),622204010#,1,1,2,5057841000006110#,Pulmonary capillary haemangiomatosis,^ESCTPU505784,NA,350519013,NA,31
233949008#,Pulmonary capillary hemangiomatosis (disorder),622204010#,1,1,2,5057851000006112#,Pulmonary capillary hemangiomatosis,^ESCTPU505785,NA,350520019,NA,31
233950008#,Pulmonary hypertension associated with chronic underventilation,350521015#,1,1,2,5057861000006114#,Pulmonary hypertension associated with chronic underventilation,^ESCTPU505786,NA,350521015,NA,31
233950008#,Pulmonary hypertension associated with chronic underventilation (disorder),622205011#,1,1,2,5057861000006114#,Pulmonary hypertension associated with chronic underventilation,^ESCTPU505786,NA,350521015,NA,31
276792008#,Pulmonary hypertension with extreme obesity,413079010#,1,1,2,5590571000006111#,Pulmonary hypertension with extreme obesity,^ESCTPU559057,NA,413079010,NA,31
276792008#,Pulmonary hypertension with extreme obesity (disorder),669750012#,1,1,2,5590571000006111#,Pulmonary hypertension with extreme obesity,^ESCTPU559057,NA,413079010,NA,31
445928005#,Eisenmenger's syndrome (disorder),2880172014#,1,1,2,7316011000006113#,Eisenmenger's syndrome,^ESCTEI731601,NA,2882044010,NA,31
445928005#,Eisenmenger's syndrome (disorder),2880172014#,1,1,2,7316021000006117#,Eisenmenger syndrome,^ESCTEI731602,NA,2882043016,NA,31
445928005#,Eisenmenger syndrome,2882043016#,1,1,2,7316011000006113#,Eisenmenger's syndrome,^ESCTEI731601,NA,2882044010,NA,31
445928005#,Eisenmenger syndrome,2882043016#,1,1,2,7316021000006117#,Eisenmenger syndrome,^ESCTEI731602,NA,2882043016,NA,31
445928005#,Eisenmenger's syndrome,2882044010#,1,1,2,7316011000006113#,Eisenmenger's syndrome,^ESCTEI731601,NA,2882044010,NA,31
445928005#,Eisenmenger's syndrome,2882044010#,1,1,2,7316021000006117#,Eisenmenger syndrome,^ESCTEI731602,NA,2882043016,NA,31
276794009#,Facultative pulmonary hypertension with shunt at atrial level,413081012#,1,1,2,5590591000006112#,Facultative pulmonary hypertension with shunt at atrial level,^ESCTFA559059,NA,413081012,NA,31
276794009#,Facultative pulmonary hypertension with shunt at atrial level (disorder),669752016#,1,1,2,5590591000006112#,Facultative pulmonary hypertension with shunt at atrial level,^ESCTFA559059,NA,413081012,NA,31
360578005#,Pulmonary hypertension secondary to raised pulmonary vascular resistance,476475017#,1,1,2,6214751000006112#,Pulmonary hypertension secondary to raised pulmonary vascular resistance,^ESCTPU621475,NA,476475017,NA,31
360578005#,Pulmonary hypertension secondary to left sided heart disease,476476016#,1,1,2,6214751000006112#,Pulmonary hypertension secondary to raised pulmonary vascular resistance,^ESCTPU621475,NA,476475017,NA,31
360578005#,Pulmonary hypertension secondary to raised pulmonary vascular resistance (disorder),740820013#,1,1,2,6214751000006112#,Pulmonary hypertension secondary to raised pulmonary vascular resistance,^ESCTPU621475,NA,476475017,NA,31
276793003#,Pulmonary hypertension with occult mitral stenosis,413080013#,1,1,2,5590581000006114#,Pulmonary hypertension with occult mitral stenosis,^ESCTPU559058,NA,413080013,NA,31
276793003#,Pulmonary hypertension with occult mitral stenosis (disorder),669751011#,1,1,2,5590581000006114#,Pulmonary hypertension with occult mitral stenosis,^ESCTPU559058,NA,413080013,NA,31
233954004#,High altitude pulmonary hypertension,350526013#,1,1,2,5057891000006118#,Pulmonary hypertension due to chronic exposure to high altitude,^ESCTPU505789,NA,2968298019,NA,31
233954004#,High altitude pulmonary hypertension,350526013#,1,1,2,5057901000006119#,High altitude pulmonary hypertension,^ESCTHI505790,NA,350526013,NA,31
233954004#,High altitude pulmonary hypertension (disorder),622211014#,1,1,2,5057891000006118#,Pulmonary hypertension due to chronic exposure to high altitude,^ESCTPU505789,NA,2968298019,NA,31
233954004#,High altitude pulmonary hypertension (disorder),622211014#,1,1,2,5057901000006119#,High altitude pulmonary hypertension,^ESCTHI505790,NA,350526013,NA,31
233954004#,Pulmonary hypertension due to chronic exposure to high altitude,2968298019#,1,1,2,5057891000006118#,Pulmonary hypertension due to chronic exposure to high altitude,^ESCTPU505789,NA,2968298019,NA,31
233954004#,Pulmonary hypertension due to chronic exposure to high altitude,2968298019#,1,1,2,5057901000006119#,High altitude pulmonary hypertension,^ESCTHI505790,NA,350526013,NA,31
233951007#,Pulmonary hypertension associated with septal defect / shunt,350522010#,1,1,2,"NA#",NA,NA,NA,NA,NA,NA
233951007#,Pulmonary hypertension associated with septal defect / shunt (disorder),622206012#,1,1,2,"NA#",NA,NA,NA,NA,NA,NA
5499009#,Pulmonary hypertensive venous disease,10179012#,1,0,1,2587351000006111#,Hypertensive pulmonary venous disease,^ESCTHY258735,NA,10180010,NA,31
5499009#,Pulmonary hypertensive venous disease,10179012#,1,0,1,2587341000006114#,Pulmonary hypertensive venous disease,^ESCTPU258734,NA,10179012,NA,31
5499009#,Hypertensive pulmonary venous disease,10180010#,1,0,1,2587351000006111#,Hypertensive pulmonary venous disease,^ESCTHY258735,NA,10180010,NA,31
5499009#,Hypertensive pulmonary venous disease,10180010#,1,0,1,2587341000006114#,Pulmonary hypertensive venous disease,^ESCTPU258734,NA,10179012,NA,31
10964002#,Progressive pulmonary hypertension,19027019#,1,0,1,2674471000006117#,Progressive pulmonary hypertension,^ESCTPR267447,NA,19027019,NA,31
26174007#,Primary pulmonary hypertension,43850011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
26174007#,Idiopathic pulmonary hypertension,43851010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
26174007#,Essential pulmonary hypertension,43852015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
83130006#,Eisenmenger's complex,137888010#,1,0,1,3852881000006110#,Eisenmenger defect,^ESCTEI385288,NA,2837976014,NA,31
83130006#,Eisenmenger's complex,137888010#,1,0,1,3852871000006112#,Eisenmenger's defect,^ESCTEI385287,NA,137887017,NA,31
87394009#,Episodic pulmonary hypertension,144899017#,1,0,1,3920791000006111#,Episodic pulmonary hypertension,^ESCTEP392079,NA,144899017,NA,31
155328008#,Primary pulmonary hypertension,241833018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155328008#,Pulmonary hypertension,241834012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155328008#,Pulmonary hypertension (& [primary]),241835013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
194888002#,Secondary pulmonary hypertension,299852013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
233815004#,Persistent pulmonary hypertension of the newborn,350342017#,1,0,1,5056151000006119#,PFC - Persistent fetal circulation,^ESCTPF505615,NA,350343010,NA,31
233815004#,Persistent pulmonary hypertension of the newborn,350342017#,1,0,1,5056141000006116#,Persistent pulmonary hypertension of the newborn,^ESCTPE505614,NA,350342017,NA,31
233815004#,Persistent pulmonary hypertension of the newborn,350342017#,1,0,1,5056161000006117#,PPHN - Persistent pulmonary hypertension in newborn,^ESCTPP505616,NA,350344016,NA,31
233815004#,Persistent pulmonary hypertension of the newborn,350342017#,1,0,1,5056171000006112#,PFC - Persistent foetal circulation,^ESCTPF505617,NA,3012205012,NA,31
233815004#,PPHN - Persistent pulmonary hypertension in newborn,350344016#,1,0,1,5056151000006119#,PFC - Persistent fetal circulation,^ESCTPF505615,NA,350343010,NA,31
233815004#,PPHN - Persistent pulmonary hypertension in newborn,350344016#,1,0,1,5056141000006116#,Persistent pulmonary hypertension of the newborn,^ESCTPE505614,NA,350342017,NA,31
233815004#,PPHN - Persistent pulmonary hypertension in newborn,350344016#,1,0,1,5056161000006117#,PPHN - Persistent pulmonary hypertension in newborn,^ESCTPP505616,NA,350344016,NA,31
233815004#,PPHN - Persistent pulmonary hypertension in newborn,350344016#,1,0,1,5056171000006112#,PFC - Persistent foetal circulation,^ESCTPF505617,NA,3012205012,NA,31
233952000#,Pulmonary hypertension secondary to left sided heart disease,350523017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
234161007#,Familial pulmonary capillary haemangiomatosis,350829012#,1,0,1,5060851000006117#,Familial pulmonary capillary haemangiomatosis,^ESCTFA506085,NA,350829012,NA,31
234161007#,Familial pulmonary capillary haemangiomatosis,350829012#,1,0,1,5060861000006115#,Familial pulmonary capillary hemangiomatosis,^ESCTFA506086,NA,350830019,NA,31
266293003#,Pulmonary hypertension (& [primary]),395881017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266293003#,Primary pulmonary hypertension,395882012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266293003#,Pulmonary hypertension,395883019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
360573001#,Post-capillary pulmonary hypertension,476465015#,1,0,1,6214691000006113#,Post-capillary pulmonary hypertension,^ESCTPO621469,NA,476465015,NA,31
360573001#,Post-capillary pulmonary hypertension,476465015#,1,0,1,6214701000006113#,Postcapillary pulmonary hypertension,^ESCTPO621470,NA,2968284010,NA,31
6183001#,Cirrhosis-familial with pulmonary hypertension,499131018#,1,0,1,2598551000006118#,ICC - Indian childhood cirrhosis,^ESCTIC259855,NA,499130017,NA,32
6183001#,Cirrhosis-familial with pulmonary hypertension,499131018#,1,0,1,11267010#,Indian childhood cirrhosis,J6158-2,J615812,11267010,NA,32
6183001#,Cirrhosis-familial with pulmonary hypertension,499131018#,1,0,1,2598561000006116#,Cirrhosis-familial with pulmonary hypertension,^ESCTCI259856,NA,499131018,NA,32
155328008#,Pulmonary hypertension (& [primary]),535646012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
194888002#,Secondary pulmonary hypertension,578924014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
10964002#,Progressive pulmonary hypertension (disorder),614091018#,1,0,1,2674471000006117#,Progressive pulmonary hypertension,^ESCTPR267447,NA,19027019,NA,31
233815004#,Persistent pulmonary hypertension of the newborn (disorder),622052014#,1,0,1,5056151000006119#,PFC - Persistent fetal circulation,^ESCTPF505615,NA,350343010,NA,31
233815004#,Persistent pulmonary hypertension of the newborn (disorder),622052014#,1,0,1,5056141000006116#,Persistent pulmonary hypertension of the newborn,^ESCTPE505614,NA,350342017,NA,31
233815004#,Persistent pulmonary hypertension of the newborn (disorder),622052014#,1,0,1,5056161000006117#,PPHN - Persistent pulmonary hypertension in newborn,^ESCTPP505616,NA,350344016,NA,31
233815004#,Persistent pulmonary hypertension of the newborn (disorder),622052014#,1,0,1,5056171000006112#,PFC - Persistent foetal circulation,^ESCTPF505617,NA,3012205012,NA,31
233952000#,Pulmonary hypertension secondary to left sided heart disease [Ambiguous],622207015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
266293003#,Pulmonary hypertension (& [primary]),658769013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
360573001#,Post-capillary pulmonary hypertension (disorder),740804015#,1,0,1,6214691000006113#,Post-capillary pulmonary hypertension,^ESCTPO621469,NA,476465015,NA,31
360573001#,Post-capillary pulmonary hypertension (disorder),740804015#,1,0,1,6214701000006113#,Postcapillary pulmonary hypertension,^ESCTPO621470,NA,2968284010,NA,31
26174007#,Primary pulmonary hypertension (disorder),756575012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
5499009#,Pulmonary hypertensive venous disease (disorder),793282011#,1,0,1,2587351000006111#,Hypertensive pulmonary venous disease,^ESCTHY258735,NA,10180010,NA,31
5499009#,Pulmonary hypertensive venous disease (disorder),793282011#,1,0,1,2587341000006114#,Pulmonary hypertensive venous disease,^ESCTPU258734,NA,10179012,NA,31
87394009#,Episodic pulmonary hypertension (disorder),829858013#,1,0,1,3920791000006111#,Episodic pulmonary hypertension,^ESCTEP392079,NA,144899017,NA,31
26174007#,PPHT - Primary pulmonary hypertension,1224985018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
83130006#,Eisenmenger's syndrome,1234793016#,1,0,1,3852881000006110#,Eisenmenger defect,^ESCTEI385288,NA,2837976014,NA,31
83130006#,Eisenmenger's syndrome,1234793016#,1,0,1,3852871000006112#,Eisenmenger's defect,^ESCTEI385287,NA,137887017,NA,31
426012001#,Right heart failure due to pulmonary hypertension (disorder),2662317017#,1,0,1,7052811000006113#,Right heart failure due to pulmonary hypertension,^ESCTRI705281,NA,2674125010,NA,31
426012001#,Right heart failure due to pulmonary hypertension,2674125010#,1,0,1,7052811000006113#,Right heart failure due to pulmonary hypertension,^ESCTRI705281,NA,2674125010,NA,31
266293003#,Pulmonary hypertension (& [primary]) (disorder),2713283019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
233952000#,Pulmonary hypertension secondary to left sided heart disease (disorder),2713872016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155328008#,Pulmonary hypertension (& [primary]) (disorder),2718751011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
194888002#,Secondary pulmonary hypertension (disorder),2719346010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
445237003#,Portopulmonary hypertension (disorder),2869381013#,1,0,1,7304991000006113#,Portopulmonary hypertension,^ESCTPO730499,NA,2872644015,NA,31
445237003#,Portopulmonary hypertension (disorder),2869381013#,1,0,1,7304981000006110#,Pulmonary arterial hypertension associated with portal hypertension,^ESCTPU730498,NA,2968175019,NA,31
445237003#,Portopulmonary hypertension,2872644015#,1,0,1,7304991000006113#,Portopulmonary hypertension,^ESCTPO730499,NA,2872644015,NA,31
445237003#,Portopulmonary hypertension,2872644015#,1,0,1,7304981000006110#,Pulmonary arterial hypertension associated with portal hypertension,^ESCTPU730498,NA,2968175019,NA,31
472758006#,Pulmonary venous hypertension due to compression of pulmonary great vein (disorder),2951492013#,1,0,1,7477471000006110#,Pulmonary venous hypertension due to compression of pulmonary great vein,^ESCTPU747747,NA,2951518011,NA,31
472760008#,Pulmonary venous hypertension due to compression of pulmonary great vein by lymphadenopathy,2951493015#,1,0,1,7477501000006115#,Pulmonary venous hypertension due to compression of pulmonary great vein by lymphadenopathy,^ESCTPU747750,NA,2951493015,NA,31
472761007#,Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm,2951496011#,1,0,1,7477531000006111#,Pulmonary venous hypertension due to compression of pulmonary great vein by tumor,^ESCTPU747753,NA,2951531018,NA,31
472761007#,Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm,2951496011#,1,0,1,7477521000006113#,Pulmonary venous hypertension due to compression of pulmonary great vein by tumour,^ESCTPU747752,NA,2951524017,NA,31
472761007#,Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm,2951496011#,1,0,1,7477511000006117#,Pulmonary venous hypertension due to compression of pulmonary great vein by neoplasm,^ESCTPU747751,NA,2951496011,NA,31
472759003#,Pulmonary venous hypertension due to compression of pulmonary great vein by sclerosing mediastinitis (disorder),2951497019#,1,0,1,7477491000006111#,Pulmonary venous hypertension due to compression of pulmonary great vein by fibrosing mediastinitis,^ESCTPU747749,NA,2951528019,NA,31
