MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
1974721000006114	Hebephrenic schizophrenia, course uncertain, period of observation too short	EMISICD10|F2019		1974721000006105	1974721000006114	NA	32
1974801000006112	Catatonic schizophrenia, episodic with stable deficit	EMISICD10|F2022		1974801000006108	1974801000006112	NA	32
1974831000006116	Catatonic schizophrenia, episodic remittent	EMISICD10|F2023		1974831000006100	1974831000006116	NA	32
1974921000006111	Catatonic schizophrenia, course uncertain, period of observation too short	EMISICD10|F2029		1974921000006107	1974921000006111	NA	32
1974951000006119	Undifferentiated schizophrenia, continuous	EMISICD10|F2030		1974951000006103	1974951000006119	NA	32
1975021000006111	Undifferentiated schizophrenia, episodic remittent	EMISICD10|F2033		1975021000006107	1975021000006111	NA	32
1975351000006117	Residual schizophrenia, continuous	EMISICD10|F2050		1975351000006101	1975351000006117	NA	32
1975401000006113	Residual schizophrenia, episodic with stable deficit	EMISICD10|F2052		1975401000006109	1975401000006113	NA	32
1975431000006117	Residual schizophrenia, episodic remittent	EMISICD10|F2053		1975431000006101	1975431000006117	NA	32
1975521000006116	Simple schizophrenia, episodic with stable deficit	EMISICD10|F2062		1975521000006100	1975521000006116	NA	32
1975711000006117	Acute schizophrenia-like psychotic disorder, without associated acute stress	EMISICD10|F2320		1975711000006101	1975711000006117	NA	32
1975751000006116	Other schizophrenia, continuous	EMISICD10|F2080		1975751000006100	1975751000006116	NA	32
1975801000006111	Other schizophrenia, episodic with stable deficit	EMISICD10|F2082		1975801000006107	1975801000006111	NA	32
1975911000006119	Other schizophrenia, course uncertain, period of observation too short	EMISICD10|F2089		1975911000006103	1975911000006119	NA	32
1976061000006114	Schizophrenia, unspecified, episodic with progressive deficit	EMISICD10|F2091		1976061000006105	1976061000006114	NA	32
1976881000006112	Paranoid schizophrenia, other	EMISICD10|F2008		1976881000006108	1976881000006112	NA	32
294728010	Unspecified schizophrenia	E1000	E100000	58214004	96745016	NA	32
294753013	Catatonic schizophrenia NOS	E102z	E102z00	191542003	294742019	NA	32
294789017	Other schizophrenia NOS	E10yz	E10yz00	58214004	96745016	NA	32
294802018	Single manic episode, unspecified	E1100	E110000	268619003	401765010	NA	32
294848010	Bipolar affective disorder, currently manic, unspecified	E1140	E114000	191618007	294846014	NA	32
294858014	Bipolar affective disorder, currently manic, NOS	E114z	E114z00	191618007	294846014	NA	32
294861010	Bipolar affective disorder, currently depressed, unspecified	E1150	E115000	191627008	294859018	NA	32
294880012	Unspecified bipolar affective disorder	E117	E117.00	13746004	2839307017	NA	32
294881011	Unspecified bipolar affective disorder, unspecified	E1170	E117000	13746004	2839307017	NA	32
294891017	Other and unspecified manic-depressive psychoses	E11y	E11y.00	13746004	1221011015	NA	32
296040018	[X]Schizophrenia, unspecified	Eu20z	Eu20z00	58214004	96745016	NA	32
401864017	[X]Manic episode, unspecified	Eu30z	Eu30z00	268619003	401765010	NA	32
401865016	[X]Other bipolar affective disorders	Eu31y	Eu31y00	13746004	23447014	NA	32
1227584015	[V]Personal history of manic-depressive psychosis	ZV111-2	ZV11112	429124005	2693532011	NA	32
78531000006116	Unspecified schizo-affective schizophrenia	E1070	E107000	191567000	294772013	NA	32
155161000006117	Schizo-affective schizophrenia NOS	E107z	E107z00	191567000	294772013	NA	32
169061000006112	Restzustand - schizophrenia	E106-1	E106.11	26025008	43595011	NA	32
367081000006116	[X]Bipolar affect disorder cur epi manic wout psychotic symp	Eu311	Eu31100	191618007	294846014	NA	32
367121000006119	[X]Bipolar affective disorder, current episode mixed	Eu316	Eu31600	192362008	296129011	NA	32
367161000006113	[X]Bipolar II disorder	Eu31y-1	Eu31y11	83225003	138029017	NA	32
370631000006117	[X]Cenesthopathic schizophrenia	Eu20y-1	Eu20y11	58214004	96745016	NA	32
378051000006119	[X]Disorganised schizophrenia	Eu201-1	Eu20111	35252006	486103011	NA	32
389661000006114	[X]Induced psychotic disorder	Eu24-3	Eu24.13	61831009	499134014	NA	32
396071000006119	[X]Manic-depressive reaction	Eu31-3	Eu31.13	13746004	23447014	NA	32
396691000006111	[X]Mania NOS	Eu30z-1	Eu30z11	268619003	401765010	NA	32
396741000006113	[X]Manic episode	Eu30	Eu30.00	268619003	401765010	NA	32
396761000006112	[X]Manic stupor	Eu302-3	Eu30213	231494001	346965019	NA	32
418221000006118	[X]Paranoid schizophrenia	Eu200	Eu20000	64905009	107878010	NA	32
423741000006116	[X]Pseudopsychopathic schizophrenia	Eu21-7	Eu21.17	31027006	51933014	NA	32
424841000006113	[X]Residual schizophrenia	Eu205	Eu20500	26025008	43595011	NA	32
425561000006114	[X]Schizoaffective psychosis, depressive type	Eu251-1	Eu25111	84760002	140519016	NA	32
425631000006118	[X]Schizophrenia-like psychosis in epilepsy	Eu052-2	Eu05212	5510009	10196013	NA	32
425701000006119	[X]Schizophreniform psychosis, manic type	Eu250-2	Eu25012	271428004	406211010	NA	32
426881000006111	[X]Simple schizophrenia	Eu206	Eu20600	191527001	294727017	NA	32
456731000006115	Acute exacerbation of chronic schizo-affective schizophrenia	E1074	E107400	191572009	294778012	NA	32
513701000006116	Bipolar affect disord, currently manic,severe with psychosis	E1144	E114400	191623007	294852010	NA	32
513731000006112	Bipolar affect disord, now depressed, severe, no psychosis	E1153	E115300	61403008	102016011	NA	32
819351000006115	Hebephrenic schizophrenia	E101	E101.00	35252006	2881679010	NA	32
1785871000006117	[X]Bipolar II disorder	Eu319-1	Eu31911	83225003	138029017	NA	32
294765012	Unspecified latent schizophrenia	E1050	E105000	191559008	294764011	NA	32
294877011	Mixed bipolar affective disorder, NOS	E116z	E116z00	191636007	294869012	NA	32
371031000006115	[X]Chronic undifferentiated schizophrenia	Eu205-1	Eu20511	111484002	178724010	NA	32
701051000006118	Mixed bipolar affective disorder, partial/unspec remission	E1165	E116500	760721000000109	1683621000000116	NA	32
460273017	[V]Personal history of schizophrenia	ZV110	ZV11000	161464003	251624012	NA	32
882311000006110	Manic-depressive psychoses	E11-99	E11..99	13746004	882311000006110	NA	32
4763751000006112	Chronic catatonic schizophrenia with acute exacerbation	^ESCTCH476375		191548004	2694460018	NA	32
3700911000006115	Psychotic depression	^ESCTPS370091		73867007	122673015	NA	32
2501011000006119	Severe bipolar I disorder, most recent episode manic, without psychotic features	^ESCTSE250101		162004	1353015	NA	32
3301331000006119	Bipolar I disorder, most recent episode depressed, in partial remission	^ESCTBI330133		49512000	82469017	NA	32
4763911000006114	Acute exacerbation of subchronic schizoaffective schizophrenia	^ESCTAC476391		191571002	294777019	NA	32
3497641000006117	Severe bipolar I disorder, most recent episode depressed without psychotic features	^ESCTSE349764		61403008	102017019	NA	32
3555731000006114	Paraphrenic schizophrenia	^ESCTPA355573		64905009	1232626010	NA	32
3504741000006112	Shared psychotic disorder	^ESCTSH350474		61831009	102771017	NA	32
8235161000006110	Mixed bipolar affective disorder, in partial remission	^ESCTMI823516		760721000000109	1683621000000116	NA	32
2957311000006113	Severe recurrent major depression with psychotic features	^ESCTSE295731		28475009	47670016	NA	32
4767311000006117	Bipolar affective disorder, current episode mixed	^ESCTBI476731		192362008	1775490013	NA	32
3878611000006116	Schizophreniform psychosis, depressive type	^ESCTSC387861		84760002	1234980016	NA	32
3854401000006113	Bipolar 2 disorder	^ESCTBI385440		83225003	2951697012	NA	32
4539931000006112	History of schizophrenia	^ESCTHI453993		161468000	2923441013	NA	32
2938961000006110	Subchronic disorganized schizophrenia	^ESCTSU293896		27387000	45789010	NA	32
2726261000006113	Subchronic disorganised schizophrenia with acute exacerbations	^ESCTSU272626		14291003	476208018	NA	32
2590511000006116	Bipolar disorder, partial remission	^ESCTBI259051		5703000	2951671018	NA	32
2672961000006111	Severe mixed bipolar I disorder with psychotic features, mood-incongruent	^ESCTSE267296		10875004	18881012	NA	31
3067411000006110	Chronic disorganised schizophrenia with acute exacerbations	^ESCTCH306741		35218008	486091015	NA	31
3300541000006111	Depressed bipolar I disorder	^ESCTDE330054		49468007	82392018	NA	31
12059241000006116	Bipolar I disorder, most recent episode manic	^ESCT1205924		767635003	3673085017	NA	31
12481991000006120	Acute exacerbation of subchronic hebephrenic schizophrenia	^ESCT1248199		191538001	294738017	NA	31
3388771000006112	Severe bipolar I disorder, most recent episode depressed with psychotic feature, mood-congruent	^ESCTSE338877		54761006	91015014	NA	31
3767531000006119	Severe major depression, single episode, with psychotic features, mood-congruent	^ESCTSE376753		77911002	129301014	NA	31
12463361000006112	Bipolar affective disorder, currently depressed, severe, with psychosis	^ESCT1246336		191632009	294865018	NA	31
11912191000006112	[V]Personal history of schizophrenia	^ESCT1191219		427491000000103	960101000000114	NA	31
7882721000006118	Major depression with psychotic features	^ESCTMA788272		726772006	3498367016	NA	31
8041781000006111	Rapid cycling bipolar I disorder	^ESCTRA804178		133091000119105	2923614014	NA	31
3647231000006119	Severe bipolar disorder with psychotic features, mood-congruent	^ESCTSE364723		70546001	117182016	NA	31
2981801000006118	Bipolar I disorder, most recent episode depressed with atypical features	^ESCTBI298180		29929003	50087010	NA	31
3300551000006113	Bipolar I disorder, most recent episode depressed	^ESCTBI330055		49468007	82394017	NA	31
4763631000006114	Acute exacerbation of subchronic disorganized schizophrenia	^ESCTAC476363		191538001	3432997014	NA	31
3118041000006112	Schizoaffective disorder, bipolar type	^ESCTSC311804		38368003	63443014	NA	31
3052571000006110	Bipolar II disorder, most recent episode major depressive with melancholic features	^ESCTBI305257		34315001	57291014	NA	31
4763611000006115	Acute exacerbation of subchronic disorganised schizophrenia	^ESCTAC476361		191538001	3432998016	NA	31
8019691000006113	Bipolar II disorder, most recent episode rapid cycling	^ESCTBI801969		61771000119106	2955678019	NA	31
8019701000006113	Bipolar 2 disorder, most recent episode rapid cycling	^ESCTBI801970		61771000119106	2955673011	NA	31
3032461000006117	Severe recurrent major depression with psychotic features, mood-congruent	^ESCTSE303246		33078009	55208011	NA	31
3615761000006116	Manic bipolar I disorder	^ESCTMA361576		68569003	113887013	NA	31
3694651000006113	Bipolar I disorder, most recent episode mixed with catatonic features	^ESCTBI369465		73471000	122005010	NA	31
5568191000006118	Acute polymorphic psychotic disorder	^ESCTAC556819		274953007	410870014	NA	32
2730111000000111	Acute predominantly delusional psychotic disorder	^ESCT1171787		1089691000000105	2730111000000111	NA	31
3475971000006117	Severe major depression with psychotic features, mood-incongruent	^ESCTSE347597		60099002	99840015	NA	31
3822471000006114	Severe bipolar II disorder, most recent episode major depressive without psychotic features	^ESCTSE382247		81319007	134903014	NA	31
6357621000006116	Severe bipolar I disorder	^ESCTSE635762		371599001	1210228018	NA	31
3898991000006114	Severe bipolar I disorder, single manic episode with psychotic features, mood-incongruent	^ESCTSE389899		86058007	142683012	NA	31
7127651000006115	Severe major depression, single episode, with psychotic features	^ESCTSE712765		430852001	2773661014	NA	31
3895621000006112	Subchronic undifferentiated schizophrenia	^ESCTSU389562		85861002	142336016	NA	31
3589421000006110	Severe bipolar II disorder, most recent episode major depressive, in partial remission	^ESCTSE358942		67002003	111294013	NA	31
12059221000006110	Bipolar affective disorder, most recent episode mixed	^ESCT1205922		767633005	3673078016	NA	31
3552851000006118	Severe bipolar I disorder, most recent episode mixed, with psychotic features, mood-congruent	^ESCTSE355285		64731001	107576019	NA	31
8008581000006117	Mood disorder of manic type	^ESCTMO800858		21071000119101	2955476011	NA	31
2674681000006116	Severe bipolar I disorder, most recent episode mixed, with psychotic features	^ESCTSE267468		10981006	19053010	NA	31
3037071000006117	Severe manic bipolar I disorder with psychotic features, mood-incongruent	^ESCTSE303707		33380008	55705010	NA	31
2729641000006117	Severe bipolar I disorder, single manic episode without psychotic features	^ESCTSE272964		14495005	24635019	NA	31
2729751000000118	Recurrent depression with current severe episode and psychotic features	^ESCT1171772		1089511000000100	2729751000000118	NA	31
2848341000006118	Bipolar I disorder, most recent episode depressed with catatonic features	^ESCTBI284834		21900002	36734017	NA	31
3037081000006119	Severe bipolar I disorder, most recent episode manic, with psychotic features, mood-incongruent	^ESCTSE303708		33380008	55706011	NA	31
6890801000006117	Late onset schizophrenia	^ESCTLA689080		416340002	2548849011	NA	31
3731661000006112	Bipolar I disorder, most recent episode depressed with melancholic features	^ESCTBI373166		75752004	125814011	NA	31
3929161000006110	Bipolar I disorder, single manic episode with catatonic features	^ESCTBI392916		87950005	145794014	NA	31
2674671000006119	Severe mixed bipolar I disorder with psychotic features	^ESCTSE267467		10981006	19052017	NA	31
346895011	Psychotic disorder	E13z-1	E13z.11	69322001	115142010	NA	32
155141000006116	Schizoaffective schizophrenia	E107	E107.00	191567000	294772013	NA	32
362421000006113	Acute schizophrenia-like psychotic disorder	Eu232	Eu23200	278853003	415877014	NA	32
367101000006112	Bipolar affective disorder	Eu31	Eu31.00	13746004	2839307017	NA	32
396791000006116	Manic-depressive illness	Eu31-1	Eu31.11	13746004	1221012010	NA	32
396801000006115	Manic-depressive psychosis	Eu31-2	Eu31.12	13746004	1221011015	NA	32
398541000006116	Bipolar affective disorder , current episode mixed	Eu3y0-1	Eu3y011	192362008	296129011	NA	32
424231000006116	Psychotic	Eu2z-1	Eu2z.11	69322001	2920943016	NA	32
425501000006113	Schizoaffective disorder, depressive type	Eu251	Eu25100	84760002	140519016	NA	32
513801000006112	Bipolar affective disorder, current episode manic	E114	E114.00	191618007	294846014	NA	32
556631000006116	Chronic schizoaffective schizophrenia	E1072	E107200	191570001	294776011	NA	32
1715191000006112	Severe major depression with psychotic features	Eu328	Eu32800	73867007	122670017	NA	32
1715781000006110	Severe major depression without psychotic features	Eu327	Eu32700	75084000	124707013	NA	32
294895014	Mixed bipolar I disorder	E11y3	E11y300	16506000	27929014	NA	32
82091000006116	Bipolar disorder in partial remission	E1175	E117500	5703000	10501015	NA	32
182861000006110	Recurrent manic episodes, in partial remission	E1115	E111500	764671000000105	1696341000000111	NA	32
367071000006119	Bipolar affective disorder, currently manic, severe, with psychosis	Eu312	Eu31200	191623007	294852010	NA	32
423271000006116	Prepsychotic schizophrenia	Eu21-4	Eu21.14	247804008	369984013	NA	32
367061000006114	Psychosis and severe depression co-occurrent and due to bipolar affective disorder	Eu315	Eu31500	765176007	3657334019	NA	32
1785851000006110	Bipolar I disorder	Eu318	Eu31800	371596008	1210225015	NA	32
294805016	Single manic episode, severe	E1103	E110300	764641000000104	1696281000000112	NA	32
182871000006115	Recurrent manic episodes, severe	E1113	E111300	764621000000106	1696241000000116	NA	32
513711000006118	Depressed bipolar I disorder in partial remission	E1155	E115500	49512000	82468013	NA	32
7860861000006115	Cognitive impairment co-occurrent and due to primary psychotic disorder	^ESCTCO786086		724760003	3449815019	NA	31
2611981000006118	Subchronic undifferentiated schizophrenia with acute exacerbations	^ESCTSU261198		7025000	12591016	NA	31
3452781000006113	Severe mood disorder with psychotic features, mood-congruent	^ESCTSE345278		58647003	97455011	NA	31
2857081000006110	Bipolar II disorder, most recent episode major depressive with catatonic features	^ESCTBI285708		22407005	37616015	NA	31
2991561000006115	Severe bipolar II disorder, most recent episode major depressive with psychotic features	^ESCTSE299156		30520009	51081017	NA	31
2960791000006111	Mood disorder, condition with manic features	^ESCTMO296079		28676002	2951754013	NA	31
3638851000006110	Severe mood disorder with psychotic features, mood-incongruent	^ESCTSE363885		70043001	116330019	NA	31
2988481000006116	Chronic residual schizophrenia with acute exacerbations	^ESCTCH298848		30336007	50775014	NA	31
2672971000006116	Severe bipolar I disorder, most recent episode mixed, with psychotic features, mood-incongruent	^ESCTSE267297		10875004	18882017	NA	31
12759131000006116	[X]Other nonorganic psychotic disorders	^ESCT1275913		480111000000107	996461000000115	NA	32
2705561000006112	Chronic disorganised schizophrenia	^ESCTCH270556		12939007	474806010	NA	32
2938951000006113	Subchronic disorganised schizophrenia	^ESCTSU293895		27387000	483516010	NA	32
6647221000006111	History of manic depressive disorder	^ESCTHI664722		400998002	2986326010	NA	32
4763691000006113	Schizophrenia, catatonic	^ESCTSC476369		191542003	2951750016	NA	32
395021000006111	[X]Latent schizophrenia	Eu21-3	Eu21.13	191559008	294764011	NA	32
424661000006111	[X]Recurrent manic episodes	Eu31y-2	Eu31y12	191590005	294810017	NA	32
425551000006112	[X]Schizoaffective psychosis NOS	Eu25z-1	Eu25z11	68890003	114425016	NA	32
425571000006119	[X]Schizoaffective psychosis, manic type	Eu250-1	Eu25011	271428004	406210011	NA	32
425601000006114	[X]Schizophrenia	Eu20	Eu20.00	58214004	96745016	NA	32
215691000006112	Poor insight into psychotic condition	286-1	286..11	12200008	21006010	NA	27
294868016	Bipolar affective disorder, currently depressed, NOS	E115z	E115z00	191627008	294859018	NA	32
294737010	Chronic hebephrenic schizophrenia	E1012	E101200	12939007	3425737017	NA	32
1974351000006118	Paranoid schizophrenia, continuous	EMISICD10|F2000		1974351000006102	1974351000006118	NA	32
1974391000006112	Paranoid schizophrenia, episodic with progressive deficit	EMISICD10|F2001		1974391000006108	1974391000006112	NA	32
1974751000006117	Catatonic schizophrenia, continuous	EMISICD10|F2020		1974751000006101	1974751000006117	NA	32
1974971000006112	Undifferentiated schizophrenia, episodic with progressive deficit	EMISICD10|F2031		1974971000006108	1974971000006112	NA	32
1975001000006118	Undifferentiated schizophrenia, episodic with stable deficit	EMISICD10|F2032		1975001000006102	1975001000006118	NA	32
1975381000006113	Residual schizophrenia, episodic with progressive deficit	EMISICD10|F2051		1975381000006109	1975381000006113	NA	32
1975731000006111	Acute schizophrenia-like psychotic disorder, with associated acute stress	EMISICD10|F2321		1975731000006107	1975731000006111	NA	32
1975761000006119	Other acute predominantly delusional psychotic disorders, without associated acute stress	EMISICD10|F2330		1975761000006103	1975761000006119	NA	32
1976171000006118	Schizophrenia, unspecified, course uncertain, period of observation too short	EMISICD10|F2099		1976171000006102	1976171000006118	NA	32
1976941000006111	Simple schizophrenia, other	EMISICD10|F2068		1976941000006107	1976941000006111	NA	32
1976961000006110	Schizophrenia, unspecified, other	EMISICD10|F2098		1976961000006106	1976961000006110	NA	32
492821000000113	Schizophrenia resolved	212W	212W.00	285521000000103	492821000000113	NA	27
294769018	Acute exacerbation of chronic latent schizophrenia	E1054	E105400	191564007	294769018	NA	32
294806015	Single manic episode, severe, with psychosis	E1104	E110400	191586008	294806015	NA	32
294810017	Recurrent manic episodes	E111	E111.00	191590005	294810017	NA	32
294847017	Manic-depressive - now manic	E114-1	E114.11	191618007	294847017	NA	32
294869012	Mixed bipolar affective disorder	E116	E116.00	191636007	294869012	NA	32
52897013	Chronic paranoid schizophrenia	E1032	E103200	31658008	52897013	NA	32
71539017	Subchronic catatonic schizophrenia	E1021	E102100	42868002	71539017	NA	32
2960491000006119	Severe manic bipolar I disorder with psychotic features	^ESCTSE296049		28663008	47985013	NA	31
2821731000006115	Severe major depression, single episode, with psychotic features, mood-incongruent	^ESCTSE282173		20250007	34058010	NA	31
3615771000006111	Bipolar I disorder, most recent episode manic	^ESCTBI361577		68569003	113889011	NA	31
294790014	Schizophrenia	E10z	E10z.00	58214004	96745016	NA	32
12059251000006118	Bipolar I disorder, most recent episode depression	^ESCT1205925		767636002	3673088015	NA	31
5435901000006117	Bipolar	^ESCTBI543590		260994008	388662014	NA	31
12059211000006120	Bipolar disorder, most recent episode manic	^ESCT1205921		767632000	3673076017	NA	31
3246861000006114	Severe bipolar I disorder, most recent episode mixed, without psychotic features	^ESCTSE324686		46229002	77093016	NA	31
3651771000006116	Subchronic residual schizophrenia with acute exacerbations	^ESCTSU365177		70814008	117633015	NA	31
12482001000006116	Acute exacerbation of subchronic schizophrenia	^ESCT1248200		191530008	294730012	NA	31
7127661000006118	Major depressive disorder, single episode, severe with psychotic features	^ESCTMA712766		430852001	2770929013	NA	31
3336841000006115	Chronic bipolar I disorder, most recent episode depressed	^ESCTCH333684		51637008	85997011	NA	31
3773111000006115	Bipolar 1 disorder, single manic episode, in partial remission	^ESCTBI377311		78269000	2951717016	NA	31
3468381000006118	Severe depressed bipolar I disorder with psychotic features	^ESCTSE346838		59617007	99035012	NA	31
3468391000006115	Severe bipolar I disorder, most recent episode depressed with psychotic features	^ESCTSE346839		59617007	99036013	NA	31
4763891000006112	Subchronic schizoaffective schizophrenia	^ESCTSU476389		191569002	294775010	NA	32
4763641000006116	Acute exacerbation of chronic disorganised schizophrenia	^ESCTAC476364		191539009	3433000013	NA	32
4196151000006111	Subchronic schizophrenia with acute exacerbations	^ESCTSU419615		111482003	178722014	NA	32
5524571000006112	Schizophreniform psychosis, manic type	^ESCTSC552457		271428004	406211010	NA	32
6357631000006118	Severe bipolar disorder	^ESCTSE635763		371600003	1210229014	NA	31
2705571000006117	Chronic disorganized schizophrenia	^ESCTCH270557		12939007	22177019	NA	32
3068121000006112	Disorganised schizophrenia	^ESCTDI306812		35252006	486103011	NA	32
294771018	Latent schizophrenia NOS	E105z	E105z00	191559008	294764011	NA	32
294870013	Mixed bipolar affective disorder, unspecified	E1160	E116000	191636007	294869012	NA	32
294738017	Acute exacerbation of subchronic hebephrenic schizophrenia	E1013	E101300	14291003	3654249015	NA	32
370451000006110	[X]Catatonic schizophrenia	Eu202	Eu20200	191542003	294742019	NA	32
423731000006114	[X]Pseudoneurotic schizophrenia	Eu21-6	Eu21.16	31027006	51933014	NA	32
425691000006119	[X]Schizophreniform psychosis, depressive type	Eu251-2	Eu25112	84760002	1234980016	NA	32
426961000006114	[X]Single episode of psychotic depression	Eu323-3	Eu32313	191604000	294828015	NA	32
294734015	Simple schizophrenia NOS	E100z	E100z00	191527001	294727017	NA	32
294741014	Hebephrenic schizophrenia NOS	E101z	E101z00	35252006	2881679010	NA	32
294811018	Recurrent manic episodes, unspecified	E1110	E111000	191590005	294810017	NA	32
294896010	Other and unspecified manic-depressive psychoses NOS	E11yz	E11yz00	13746004	1221011015	NA	32
296096013	[X]Schizoaffective disorder, unspecified	Eu25z	Eu25z00	68890003	114425016	NA	32
296135011	[X]Bipolar affective disorder, unspecified	Eu31z	Eu31z00	13746004	2839307017	NA	32
401764014	Other schizophrenia	E10y	E10y.00	58214004	96745016	NA	32
401859016	[X]Other acute predominantly delusional psychotic disorders	Eu233	Eu23300	231489001	346960012	NA	32
1974451000006113	Paranoid schizophrenia, episodic remittent	EMISICD10|F2003		1974451000006109	1974451000006113	NA	32
1975161000006118	Undifferentiated schizophrenia, course uncertain, period of observation too short	EMISICD10|F2039		1975161000006102	1975161000006118	NA	32
1975501000006114	Simple schizophrenia, episodic with progressive deficit	EMISICD10|F2061		1975501000006105	1975501000006114	NA	32
1975771000006114	Other schizophrenia, episodic with progressive deficit	EMISICD10|F2081		1975771000006105	1975771000006114	NA	32
1976891000006110	Hebephrenic schizophrenia, other	EMISICD10|F2018		1976891000006106	1976891000006110	NA	32
1976951000006113	Other schizophrenia, other	EMISICD10|F2088		1976951000006109	1976951000006113	NA	32
2157096015	Manic mood	1S42	1S42.00	405273008	2157096015	NA	27
294739013	Acute exacerbation of chronic hebephrenic schizophrenia	E1014	E101400	191539009	294739013	NA	32
28758018	Subchronic schizophrenia	E1001	E100100	16990005	28758018	NA	32
8008591000006119	Mood disorder with manic feature	^ESCTMO800859		21071000119101	2955674017	NA	31
2517511000006119	Chronic bipolar II disorder, most recent episode major depressive	^ESCTCH251751		1196001	3127010	NA	31
2782051000006112	Bipolar I disorder, most recent episode manic with catatonic features	^ESCTBI278205		17782008	30048015	NA	31
425511000006111	Schizoaffective disorder, manic type	Eu250	Eu25000	271428004	406210011	NA	32
3174001000006110	Severe bipolar I disorder, single manic episode with psychotic features	^ESCTSE317400		41832009	69788017	NA	31
2729691000000119	Cataleptic schizophrenia	^ESCT1171769		1089481000000106	2729691000000119	NA	31
7965151000006112	Severe depressed bipolar I disorder	^ESCTSE796515		261000119107	2916238011	NA	31
7965161000006114	Severe mixed bipolar I disorder	^ESCTSE796516		271000119101	2915422012	NA	31
3388761000006117	Severe depressed bipolar I disorder with psychotic features, mood-congruent	^ESCTSE338876		54761006	91014013	NA	31
3089781000006115	Mixed bipolar I disorder in partial remission	^ESCTMI308978		36583000	61058017	NA	31
3945551000006119	Severe mood disorder without psychotic features	^ESCTSE394555		88939009	147472016	NA	31
3946141000006118	Schizophreniform disorder	^ESCTSC394614		88975006	147527010	NA	31
12717591000006112	[X] (Other nonorganic psychotic disorders) or (chronic hallucinatory psychosis)	^ESCT1271759		480111000000107	885261000000116	NA	32
2919431000006110	Severe bipolar I disorder, most recent episode depressed with psychotic features, mood-incongruent	^ESCTSE291943		26203008	43896015	NA	31
2726271000006118	Subchronic disorganized schizophrenia with acute exacerbations	^ESCTSU272627		14291003	24298014	NA	32
5023961000006111	Manic	^ESCTMA502396		231494001	346967010	NA	32
2761681000006119	Bipolar I disorder, most recent episode mixed	^ESCTBI276168		16506000	27931017	NA	32
4763771000006119	Subchronic paranoid schizophrenia with acute exacerbation	^ESCTSU476377		191554003	2693227014	NA	32
4763921000006118	Acute exacerbation of chronic schizoaffective schizophrenia	^ESCTAC476392		191572009	294778012	NA	32
513721000006114	Bipolar affect disord, now depressed, severe with psychosis	E1154	E115400	765176007	3657334019	NA	32
366571000006114	[X]Atypical schizophrenia	Eu203-1	Eu20311	111484002	1219653018	NA	32
367151000006111	[X]Bipolar disorder, single manic episode	Eu30-1	Eu30.11	268619003	401765010	NA	32
388741000006110	[X]Hebephrenic schizophrenia	Eu201	Eu20100	35252006	2881679010	NA	32
294735019	Unspecified hebephrenic schizophrenia	E1010	E101000	35252006	2881679010	NA	32
294888017	Unspecified bipolar affective disorder, NOS	E117z	E117z00	13746004	2839307017	NA	32
