ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
274841000033112	4130411000001101	Clopixol Acuphase 100mg/2ml solution for injection ampoules (Lundbeck Ltd)	Clopixol Acuphase 100mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol acetate	50.000mg/1.000ml	NA	902
276041000033113	178611000001106	Clopixol 200mg/1ml solution for injection ampoules (Lundbeck Ltd)	Clopixol 200mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol decanoate	200.000mg/1.000ml	NA	118005
276141000033112	32911000001106	Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd)	Clopixol Conc 500mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Zuclopenthixol decanoate	500.000mg/1.000ml	NA	52548
284941000033113	3830311000001101	Clozaril 25mg tablets (Viatris UK Healthcare Ltd)	Clozaril 25mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	25.000mg	NA	2189
285041000033113	3832011000001100	Clozaril 100mg tablets (Viatris UK Healthcare Ltd)	Clozaril 100mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	100.000mg	NA	4386
286941000033115	827511000001102	Clopixol 10mg tablets (Lundbeck Ltd)	Clopixol 10mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	10.000mg	NA	103850
287041000033119	153611000001101	Clopixol 2mg tablets (Lundbeck Ltd)	Clopixol 2mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	2.000mg	NA	72383
287141000033115	618211000001102	Clopixol 25mg tablets (Lundbeck Ltd)	Clopixol 25mg tablets	Tablet/ Oral Tablet	Oral	Zuclopenthixol dihydrochloride	25.000mg	NA	22229
287541000033112	42270011000001100	Clozapine 100mg tablets	Clozapine 100mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	100.000mg	04020100	61948
287641000033113	42270111000001104	Clozapine 25mg tablets	Clozapine 25mg tablets	Tablet/ Oral Tablet	Oral	Clozapine	25.000mg	04020100	34724
419941000033113	3104011000001105	Depixol Low Volume 200mg/1ml solution for injection ampoules (Lundbeck Ltd)	Depixol Low Volume 200mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	200.000mg/1.000ml	NA	22332
420141000033110	3102111000001103	Depixol 40mg/2ml solution for injection ampoules (Lundbeck Ltd)	Depixol 40mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	20.000mg/1.000ml	NA	119636
420441000033119	3100711000001101	Depixol Conc 50mg/0.5ml solution for injection ampoules (Lundbeck Ltd)	Depixol Conc 50mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	100.000mg/1.000ml	NA	26310
422941000033113	3102911000001100	Depixol 20mg/1ml solution for injection ampoules (Lundbeck Ltd)	Depixol 20mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	20.000mg/1.000ml	NA	144956
423041000033115	3101311000001105	Depixol Conc 100mg/1ml solution for injection ampoules (Lundbeck Ltd)	Depixol Conc 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Flupentixol decanoate	100.000mg/1.000ml	NA	139889
431741000033118	3679611000001105	Depixol 3mg tablets (Lundbeck Ltd)	Depixol 3mg tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	3.000mg	NA	37905
476541000033119	463911000001104	Dozic 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Dozic 5mg/5ml oral solution	Oral solution	Oral	Haloperidol	1.000mg/1.000ml	NA	841
479841000033112	416411000001101	Dolmatil 400mg tablets (Sanofi)	Dolmatil 400mg tablets	Tablet/ Oral Tablet	Oral	Sulpiride	400.000mg	NA	1821
480941000033116	44411000001109	Dolmatil 200mg tablets (Sanofi)	Dolmatil 200mg tablets	Tablet/ Oral Tablet	Oral	Sulpiride	200.000mg	NA	29480
570941000033117	3680311000001100	Fentazin 2mg tablets (Advanz Pharma)	Fentazin 2mg tablets	Tablet/ Oral Tablet	Oral	Perphenazine	2.000mg	NA	16850
571041000033110	3680911000001104	Fentazin 4mg tablets (Advanz Pharma)	Fentazin 4mg tablets	Tablet/ Oral Tablet	Oral	Perphenazine	4.000mg	NA	13321
582041000033112	36058511000001100	Fluphenazine decanoate 25mg/1ml solution for injection pre-filled syringes	Fluphenazine decanoate 25mg/1ml solution for injection pre-filled syringes	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	1052
582141000033111	36058811000001102	Fluphenazine decanoate 50mg/2ml solution for injection pre-filled syringes	Fluphenazine decanoate 50mg/2ml solution for injection pre-filled syringes	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	595
584641000033111	36058411000001104	Fluphenazine decanoate 25mg/1ml solution for injection ampoules	Fluphenazine decanoate 25mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	40604
586641000033119	36058211000001103	Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules	Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	6852
586741000033111	36058311000001106	Fluphenazine decanoate 250mg/10ml solution for injection vials	Fluphenazine decanoate 250mg/10ml solution for injection vials	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	13
586841000033118	36058711000001105	Fluphenazine decanoate 50mg/2ml solution for injection ampoules	Fluphenazine decanoate 50mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	04020200	5088
586941000033114	36058611000001101	Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules	Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	100.000mg/1.000ml	04020200	8495
587741000033113	36058111000001109	Fluphenazine decanoate 100mg/1ml solution for injection ampoules	Fluphenazine decanoate 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	100.000mg/1.000ml	04020200	34355
593441000033111	843011000001101	Fluanxol 1mg tablets (Lundbeck Ltd)	Fluanxol 1mg tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	1.000mg	NA	141133
593541000033112	507511000001106	Fluanxol 500microgram tablets (Lundbeck Ltd)	Fluanxol 500microgram tablets	Tablet/ Oral Tablet	Oral	Flupentixol dihydrochloride	500.000microgram	NA	256822
595441000033112	42272111000001100	Fluphenazine 1mg tablets	Fluphenazine 1mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	1.000mg	04020100	33483
595641000033114	42272211000001106	Fluphenazine 2.5mg tablets	Fluphenazine 2.5mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	2.500mg	04020100	4104
595741000033117	42272311000001103	Fluphenazine 5mg tablets	Fluphenazine 5mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	5.000mg	04020100	3405
658341000033110	42273011000001105	Haloperidol 500microgram capsules	Haloperidol 500microgram capsules	Capsule/ Oral capsule	Oral	Haloperidol	500.000microgram	04020100	898106
659441000033114	3748011000001101	Haldol decanoate 100mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)	Haldol Decanoate 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Haloperidol decanoate	100.000mg/1.000ml	NA	28161
659541000033110	3747311000001104	Haldol decanoate 50mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)	Haldol Decanoate 50mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Haloperidol decanoate	50.000mg/1.000ml	NA	17707
659641000033111	36053411000001105	Haloperidol 20mg/2ml solution for injection ampoules	Haloperidol 20mg/2ml solution for injection ampoules	Solution for injection	Intravenous/ Intramuscular	Haloperidol	10.000mg/1.000ml	04020100	1259
659741000033119	36053611000001108	Haloperidol decanoate 100mg/1ml solution for injection ampoules	Haloperidol decanoate 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Haloperidol decanoate	100.000mg/1.000ml	04020200	33676
659841000033112	36053711000001104	Haloperidol decanoate 50mg/1ml solution for injection ampoules	Haloperidol decanoate 50mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Haloperidol decanoate	50.000mg/1.000ml	04020200	21068
660341000033116	42273311000001108	Haloperidol 5mg/5ml oral solution sugar free	Haloperidol 5mg/5ml oral solution sugar free	Oral solution	Oral	Haloperidol	1.000mg/1.000ml	04020100	135878
661341000033112	42272811000001107	Haloperidol 10mg/5ml oral solution sugar free	Haloperidol 10mg/5ml oral solution sugar free	Oral solution	Oral	Haloperidol	2.000mg/1.000ml	04020100	42811
661541000033117	117911000001106	Haldol 2mg/ml oral solution (Janssen-Cilag Ltd)	Haldol 2mg/ml oral solution	Oral solution	Oral	Haloperidol	2.000mg/1.000ml	NA	3405
662341000033115	42272611000001108	Haloperidol 1.5mg tablets	Haloperidol 1.5mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	1.500mg	04020100	775366
662441000033114	42272911000001102	Haloperidol 20mg tablets	Haloperidol 20mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	20.000mg	04020100	17079
662541000033110	42273211000001100	Haloperidol 5mg tablets	Haloperidol 5mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	5.000mg	04020100	759937
663241000033118	42272711000001104	Haloperidol 10mg tablets	Haloperidol 10mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	10.000mg	04020100	206260
663341000033111	42273111000001106	Haloperidol 500microgram tablets	Haloperidol 500microgram tablets	Tablet/ Oral Tablet	Oral	Haloperidol	500.000microgram	04020100	185772
663441000033117	271211000001102	Haldol 10mg tablets (Janssen-Cilag Ltd)	Haldol 10mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	10.000mg	NA	822
663541000033116	152111000001103	Haldol 5mg tablets (Janssen-Cilag Ltd)	Haldol 5mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	5.000mg	NA	1387
811041000033116	869511000001104	Largactil 50mg/2ml solution for injection ampoules (Sanofi)	Largactil 50mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Chlorpromazine hydrochloride	25.000mg/1.000ml	NA	1874
813441000033114	2880511000001106	Largactil Forte 100mg/5ml oral suspension (Sanofi)	Largactil Forte 100mg/5ml oral suspension	Oral suspension	Oral	Chlorpromazine embonate	20.000mg/1.000ml	NA	3502
813741000033119	379911000001101	Largactil 25mg/5ml syrup (Sanofi)	Largactil 25mg/5ml syrup	Oral solution	Oral	Chlorpromazine hydrochloride	5.000mg/1.000ml	NA	8539
815741000033115	911311000001102	Largactil 10mg tablets (Sanofi)	Largactil 10mg tablets	Tablet/ Oral Tablet	Oral	Chlorpromazine hydrochloride	10.000mg	NA	11756
815841000033113	432111000001100	Largactil 100mg tablets (Sanofi)	Largactil 100mg tablets	Tablet/ Oral Tablet	Oral	Chlorpromazine hydrochloride	100.000mg	NA	27817
815941000033117	511000001103	Largactil 25mg tablets (Sanofi)	Largactil 25mg tablets	Tablet/ Oral Tablet	Oral	Chlorpromazine hydrochloride	25.000mg	NA	57555
816041000033110	910611000001102	Largactil 50mg tablets (Sanofi)	Largactil 50mg tablets	Tablet/ Oral Tablet	Oral	Chlorpromazine hydrochloride	50.000mg	NA	47413
840741000033115	39699511000001101	Loxapine 10mg capsules	Loxapine 10mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	10.000mg	04020100	7261
840841000033113	39699611000001102	Loxapine 25mg capsules	Loxapine 25mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	25.000mg	04020100	5041
840941000033117	39699711000001106	Loxapine 50mg capsules	Loxapine 50mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	50.000mg	04020100	6372
842041000033117	3872811000001108	Loxapac 10mg capsules (Wyeth Pharmaceuticals)	Loxapac 10mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	10.000mg	NA	991
842141000033118	4023011000001106	Loxapac 25mg capsules (Wyeth Pharmaceuticals)	Loxapac 25mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	25.000mg	NA	497
842241000033113	3873611000001104	Loxapac 50mg capsules (Wyeth Pharmaceuticals)	Loxapac 50mg capsules	Capsule/ Oral capsule	Oral	Loxapine succinate	50.000mg	NA	432
892141000033114	555111000001102	Melleril 100mg/5ml oral suspension (Novartis Pharmaceuticals UK Ltd)	Melleril 100mg/5ml oral suspension	Oral suspension	Oral	Thioridazine	20.000mg/1.000ml	NA	1670
892241000033119	58711000001108	Melleril 25mg/5ml oral suspension (Novartis Pharmaceuticals UK Ltd)	Melleril 25mg/5ml oral suspension	Oral suspension	Oral	Thioridazine	5.000mg/1.000ml	NA	23547
893741000033115	788511000001105	Melleril 25mg/5ml syrup (Novartis Pharmaceuticals UK Ltd)	Melleril 25mg/5ml syrup	Oral solution	Oral	Thioridazine hydrochloride	5.000mg/1.000ml	NA	24453
895841000033114	711411000001102	Melleril 10mg tablets (Novartis Pharmaceuticals UK Ltd)	Melleril 10mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	10.000mg	NA	185601
895941000033118	884511000001101	Melleril 100mg tablets (Novartis Pharmaceuticals UK Ltd)	Melleril 100mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	100.000mg	NA	17331
896041000033111	160211000001102	Melleril 25mg tablets (Novartis Pharmaceuticals UK Ltd)	Melleril 25mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	25.000mg	NA	175673
896141000033110	883911000001106	Melleril 50mg tablets (Novartis Pharmaceuticals UK Ltd)	Melleril 50mg tablets	Tablet/ Oral Tablet	Oral	Thioridazine hydrochloride	50.000mg	NA	74358
924241000033110	66211000001107	Modecate 25mg/1ml solution for injection pre-filled syringes (Sanofi-Synthelabo Ltd)	Modecate 25mg/1ml solution for injection pre-filled syringes	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	6226
924341000033117	153511000001100	Modecate 50mg/2ml solution for injection pre-filled syringes (Sanofi-Synthelabo Ltd)	Modecate 50mg/2ml solution for injection pre-filled syringes	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	1945
925341000033116	119311000001100	Modecate 50mg/2ml solution for injection ampoules (Sanofi)	Modecate 50mg/2ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	12517
925841000033113	790311000001100	Modecate 12.5mg/0.5ml solution for injection ampoules (Sanofi)	Modecate 12.5mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	20957
925941000033117	565211000001101	Modecate Concentrate 100mg/1ml solution for injection ampoules (Sanofi)	Modecate Concentrate 100mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	100.000mg/1.000ml	NA	48111
927741000033110	928411000001107	Modecate 250mg/10ml solution for injection vials (Sanofi-Synthelabo Ltd)	Modecate 250mg/10ml solution for injection vials	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	63
927841000033117	837811000001102	Modecate Concentrate 50mg/0.5ml solution for injection ampoules (Sanofi)	Modecate Concentrate 50mg/0.5ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	100.000mg/1.000ml	NA	12326
934841000033111	556111000001108	Modecate 25mg/1ml solution for injection ampoules (Sanofi)	Modecate 25mg/1ml solution for injection ampoules	Solution for injection	Intramuscular	Fluphenazine decanoate	25.000mg/1.000ml	NA	104652
935041000033115	3686111000001104	Moditen 1mg tablets (Sanofi)	Moditen 1mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	1.000mg	NA	8397
935141000033116	3825711000001105	Moditen 2.5mg tablets (Sanofi)	Moditen 2.5mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	2.500mg	NA	2085
935241000033111	3826011000001104	Moditen 5mg tablets (Sanofi-Synthelabo Ltd)	Moditen 5mg tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride	5.000mg	NA	1349
938841000033118	491811000001108	Motipress tablets (Sanofi-Synthelabo Ltd)	Motipress tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride/ Nortriptyline hydrochloride	1.500mg + 30.000mg	NA	25634
938941000033114	125111000001109	Motival 10mg/500microgram tablets (Sanofi)	Motival 10mg/500microgram tablets	Tablet/ Oral Tablet	Oral	Fluphenazine hydrochloride/ Nortriptyline hydrochloride	500.000microgram + 10.000mg	NA	252031
965041000033112	917811000001104	Neulactil Forte syrup (Sanofi)	Neulactil Forte syrup	Oral solution	Oral	Pericyazine	2.000mg/1.000ml	NA	965
965541000033119	340011000001109	Neulactil 10mg tablets (Sanofi)	Neulactil 10mg tablets	Tablet/ Oral Tablet	Oral	Pericyazine	10.000mg	NA	5113
965641000033118	746611000001104	Neulactil 2.5mg tablets (Sanofi)	Neulactil 2.5mg tablets	Tablet/ Oral Tablet	Oral	Pericyazine	2.500mg	NA	6467
981641000033117	4182911000001102	Nozinan 25mg/1ml solution for injection ampoules (Neuraxpharm UK Ltd)	Nozinan 25mg/1ml solution for injection ampoules	Solution for injection	Subcutaneous/ Intravenous/ Intramuscular	Levomepromazine hydrochloride	25.000mg/1.000ml	NA	27426
1003641000033113	42275511000001103	Olanzapine 10mg tablets	Olanzapine 10mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	10.000mg	04020100	4960926
1003741000033116	42276111000001101	Olanzapine 5mg tablets	Olanzapine 5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	5.000mg	04020100	3910831
1003841000033114	42276211000001107	Olanzapine 7.5mg tablets	Olanzapine 7.5mg tablets	Tablet/ Oral Tablet	Oral	Olanzapine	7.500mg	04020100	762925
1016441000033117	4544911000001108	Orap 2mg tablets (Janssen-Cilag Ltd)	Orap 2mg tablets	Tablet/ Oral Tablet	Oral	Pimozide	2.000mg	NA	7977
1016541000033116	3688011000001101	Orap 4mg tablets (Eumedica Pharma Ltd)	Orap 4mg tablets	Tablet/ Oral Tablet	Oral	Pimozide	4.000mg	NA	5986
1063541000033113	36027911000001107	Pericyazine 10mg/5ml oral solution	Pericyazine 10mg/5ml oral solution	Oral solution	Oral	Pericyazine	2.000mg/1.000ml	04020100	5687
1065141000033117	42277011000001104	Perphenazine 2mg tablets	Perphenazine 2mg tablets	Tablet/ Oral Tablet	Oral	Perphenazine	2.000mg	04020100	60899
1065241000033112	42277111000001103	Perphenazine 4mg tablets	Perphenazine 4mg tablets	Tablet/ Oral Tablet	Oral	Perphenazine	4.000mg	04020100	28628
1066741000033111	42276811000001108	Pericyazine 10mg tablets	Pericyazine 10mg tablets	Tablet/ Oral Tablet	Oral	Pericyazine	10.000mg	04020100	66391
1067041000033110	42276911000001103	Pericyazine 2.5mg tablets	Pericyazine 2.5mg tablets	Tablet/ Oral Tablet	Oral	Pericyazine	2.500mg	04020100	122425
1090941000033114	42277411000001108	Pimozide 2mg tablets	Pimozide 2mg tablets	Tablet/ Oral Tablet	Oral	Pimozide	2.000mg	04020100	32957
1091041000033116	42277511000001107	Pimozide 4mg tablets	Pimozide 4mg tablets	Tablet/ Oral Tablet	Oral	Pimozide	4.000mg	04020100	58961
1128641000033119	42039811000001106	Prochlorperazine 25mg suppositories	Prochlorperazine 25mg suppositories	Suppository	Rectal	Prochlorperazine maleate	25.000mg	04060000	33788
1128741000033111	42040211000001102	Prochlorperazine 5mg suppositories	Prochlorperazine 5mg suppositories	Suppository	Rectal	Prochlorperazine maleate	5.000mg	04060000	22739
1129641000033111	35931311000001105	Promazine 25mg/5ml oral solution	Promazine 25mg/5ml oral solution	Oral solution	Oral	Promazine hydrochloride	5.000mg/1.000ml	04020100	542985
1130941000033113	354911000001100	Proziere 5mg tablets (Ashbourne Pharmaceuticals Ltd)	Proziere 5mg tablets	Tablet/ Oral Tablet	Oral	Prochlorperazine maleate	5.000mg	NA	15388
1133541000033114	42039911000001101	Prochlorperazine 25mg tablets	Prochlorperazine 25mg tablets	Tablet/ Oral Tablet	Oral	Prochlorperazine maleate	25.000mg	04060000	3846
1133641000033110	42040311000001105	Prochlorperazine 5mg tablets	Prochlorperazine 5mg tablets	Tablet/ Oral Tablet	Oral	Prochlorperazine maleate	5.000mg	04060000	10755428
1134341000033116	42277611000001106	Promazine 25mg tablets	Promazine 25mg tablets	Tablet/ Oral Tablet	Oral	Promazine hydrochloride	25.000mg	04020100	403358
1134441000033110	42277711000001102	Promazine 50mg tablets	Promazine 50mg tablets	Tablet/ Oral Tablet	Oral	Promazine hydrochloride	50.000mg	04020100	184064
1139841000033114	42040011000001107	Prochlorperazine 3mg buccal tablets	Prochlorperazine 3mg buccal tablets	Buccal tablet	Buccal	Prochlorperazine maleate	3.000mg	04060000	1713088
1150041000033111	42278011000001103	Quetiapine 100mg tablets	Quetiapine 100mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	100.000mg	04020100	2836378
1150141000033110	42278211000001108	Quetiapine 200mg tablets	Quetiapine 200mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	200.000mg	04020100	1990423
1150241000033115	42278311000001100	Quetiapine 25mg tablets	Quetiapine 25mg tablets	Tablet/ Oral Tablet	Oral	Quetiapine fumarate	25.000mg	04020100	6261604
1173841000033113	343311000001101	Risperdal 1mg/ml oral solution (Janssen-Cilag Ltd)	Risperdal 1mg/ml oral solution	Oral solution	Oral	Risperidone	1.000mg/1.000ml	NA	21953
1173941000033117	42278811000001109	Risperidone 1mg/ml oral solution sugar free	Risperidone 1mg/ml oral solution sugar free	Oral solution	Oral	Risperidone	1.000mg/1.000ml	04020100	387050
1176241000033115	589911000001105	Risperdal 1mg tablets (Janssen-Cilag Ltd)	Risperdal 1mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	1.000mg	NA	64914
1176341000033113	858911000001109	Risperdal 2mg tablets (Janssen-Cilag Ltd)	Risperdal 2mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	2.000mg	NA	32946
1176441000033119	518911000001100	Risperdal 3mg tablets (Janssen-Cilag Ltd)	Risperdal 3mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	3.000mg	NA	18636
1176541000033118	429611000001104	Risperdal 4mg tablets (Janssen-Cilag Ltd)	Risperdal 4mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	4.000mg	NA	15037
1176641000033117	42278711000001101	Risperidone 1mg tablets	Risperidone 1mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	1.000mg	04020100	3185512
1176741000033114	42278911000001104	Risperidone 2mg tablets	Risperidone 2mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	2.000mg	04020100	2048399
1176841000033116	42279011000001108	Risperidone 3mg tablets	Risperidone 3mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	3.000mg	04020100	939036
1176941000033112	42279111000001109	Risperidone 4mg tablets	Risperidone 4mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	4.000mg	04020100	878298
1177641000033119	153111000001109	Risperdal 6mg tablets (Janssen-Cilag Ltd)	Risperdal 6mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	6.000mg	NA	3325
1177741000033111	42279311000001106	Risperidone 6mg tablets	Risperidone 6mg tablets	Tablet/ Oral Tablet	Oral	Risperidone	6.000mg	04020100	123521
1268341000033116	522711000001106	Serenace 500microgram capsules (Teva UK Ltd)	Serenace 500microgram capsules	Capsule/ Oral capsule	Oral	Haloperidol	500.000microgram	NA	27373
1269741000033112	502611000001107	Serenace 2mg/ml liquid (Teva UK Ltd)	Serenace 2mg/ml liquid	Oral solution	Oral	Haloperidol	2.000mg/1.000ml	NA	2221
1271541000033112	3927511000001104	Serenace 20mg/2ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)	Serenace 20mg/2ml solution for injection ampoules	Solution for injection	Intravenous/ Intramuscular	Haloperidol	10.000mg/1.000ml	NA	71
1271641000033113	3245711000001101	Serenace 5mg/1ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)	Serenace 5mg/1ml solution for injection ampoules	Solution for injection	Intravenous/ Intramuscular	Haloperidol	5.000mg/1.000ml	NA	776
1275941000033115	899811000001103	Serenace 1.5mg tablets (Teva UK Ltd)	Serenace 1.5mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	1.500mg	NA	14384
1276041000033113	113611000001108	Serenace 10mg tablets (Teva UK Ltd)	Serenace 10mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	10.000mg	NA	1936
1276141000033112	387311000001101	Serenace 20mg tablets (Teva UK Ltd)	Serenace 20mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	20.000mg	NA	414
1276241000033117	228411000001106	Serenace 5mg tablets (Teva UK Ltd)	Serenace 5mg tablets	Tablet/ Oral Tablet	Oral	Haloperidol	5.000mg	NA	7572
