MedCodeId	Term	Observations_jun24	old_2021	new_2024
913781000006117	Type 1 diabetes mellitus with mononeuropathy	17	1	1
297558014	Polyneuropathy in hypoglycaemia	15	1	1
84941000006115	Type II diabetes mellitus with neuropathic arthropathy	14	1	1
84421000006115	Type 1 diabetes mellitus with polyneuropathy	14	1	1
914081000006117	Type II diabetes mellitus with neurological complications	14	1	1
504101018	Polyneuropathy in beriberi	14	1	1
3598611000006114	Arthropathy associated with a neurological disorder	13	1	1
84601000006110	Type 2 diabetes mellitus with polyneuropathy	13	1	1
3750161000006113	Polyneuritis	13	1	1
913771000006115	Insulin dependent diabetes mellitus with mononeuropathy	12	1	1
771371000006118	Insulin dependent diabetes mellitus with mononeuropathy	10	1	1
297545013	Polyneuropathy in collagen vascular disease NOS	10	1	1
6203481000006111	Charcot's joint	8	1	1
14057821000006112	Radiculoplexus neuropathy due to diabetes mellitus	8	0	1
913791000006119	Type I diabetes mellitus with mononeuropathy	7	1	1
345519017	Polyneuropathy in diphtheria	6	1	1
299373015	[X]Polyneuropathy in other diseases classified elsewhere	5	1	1
12180791000006114	Diabetic lumbosacral plexopathy	5	1	1
913521000006113	Neurological disorder with type 1 diabetes mellitus	5	1	1
1235651015	Familial amyloid polyneuropathy type III	5	1	1
5009511000006111	Neuropathy associated with endocrine disorder	4	1	1
84721000006113	Mononeuropathy with type 1 diabetes mellitus	4	1	1
84751000006116	Type I diabetes mellitus with neurological complications	4	1	1
52697011	Mumps polyneuropathy	4	1	1
4392131000006114	Diabetic sensory polyneuropathy	3	1	1
8120381000006111	Neuropathy due to type 2 diabetes mellitus	3	1	1
84791000006110	Polyneuropathy due to diabetes mellitus type I	3	1	1
84391000006111	Type 1 diabetes mellitus with neuropathic arthropathy	3	1	1
7861571000006116	Radiculoplexoneuropathy due to diabetes mellitus	3	1	1
4383621000006112	Diabetic mixed sensory-motor polyneuropathy	2	1	1
12370381000006111	Peripheral neuropathy with type 2 diabetes	2	1	1
4770571000006112	Neuropathy associated with hypoglycaemia	2	1	1
16067019	Familial amyloid polyneuropathy, Iowa type	2	1	1
14083861000006115	Mononeuropathy due to type 1 diabetes mellitus	2	0	1
14094571000006111	Neuropathic arthropathy due to type 2 diabetes mellitus	2	0	1
12218471000006119	Mixed sensorimotor polyneuropathy co-occurrent and due to diabetes mellitus	1	1	1
7968951000006118	Diabetic peripheral neuropathy associated with type II diabetes mellitus	1	1	1
5009561000006114	Diabetic chronic painful polyneuropathy	1	1	1
6449091000006114	Neuropathy (nerve damage)	1	1	1
12180901000006116	DRPN - diabetic radiculoplexus neuropathy	1	1	1
913821000006111	Type I diabetes mellitus with polyneuropathy	1	1	1
8022481000006112	Peripheral neuropathy due to type 1 diabetes mellitus	1	1	1
1235653017	British type amyloid polyneuropathy	1	1	1
215001000006114	Polyneuropathy in mumps	1	1	1
14067521000006117	Mixed sensorimotor polyneuropathy due to diabetes mellitus	1	0	1
14072481000006114	Chronic painful polyneuropathy due to diabetes mellitus	1	0	1
14083761000006113	Mononeuropathy due to type 2 diabetes mellitus	1	0	1
8032081000006115	Sensory neuropathy due to type 1 diabetes mellitus	NA	1	0
8034881000006115	Peripheral sensory neuropathy due to type 2 diabetes mellitus	NA	1	0
12218481000006116	Motor polyneuropathy co-occurrent and due to diabetes mellitus	NA	1	0
4383631000006110	Diabetic motor polyneuropathy	NA	1	0
12218491000006118	Sensory neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
8044241000006111	Neuropathic foot ulcer due to type 2 diabetes mellitus	NA	1	0
12370391000006114	Peripheral neuropathy co-occurrent and due to type 2 diabetes mellitus	NA	1	0
7968941000006115	Diabetic peripheral neuropathy associated with type 2 diabetes mellitus	NA	1	0
4568141000006118	O/E - anesthesia in legs	NA	1	0
4568151000006116	On examination - anesthesia in legs	NA	1	0
4568171000006114	O/E - anesthesia of extremities	NA	1	0
4568181000006112	On examination - anesthesia of extremities	NA	1	0
4568761000006115	On examination - vibration sense reduced	NA	1	0
4568781000006113	On examination - vibration sense absent	NA	1	0
12220651000006115	Mononeuritis multiplex with diabetes mellitus	NA	1	0
12220641000006117	Mononeuritis multiplex co-occurrent and due to diabetes mellitus	NA	1	0
12220671000006113	Asymptomatic neuropathy with diabetes mellitus	NA	1	0
12220661000006118	Asymptomatic neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
4770591000006113	Neuropathy associated with hypoglycemia	NA	1	0
4770601000006117	Polyneuropathy in hypoglycemia	NA	1	0
12221111000006119	Neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
5009541000006110	Diabetic distal sensorimotor polyneuropathy	NA	1	0
5009551000006112	Diabetic acute painful polyneuropathy	NA	1	0
12221121000006110	Acute painful polyneuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12221131000006113	Chronic painful polyneuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12221141000006115	Asymmetric polyneuropathy co-occurrent and due to diabetes mellitus	NA	1	0
5009571000006119	Diabetic asymmetric polyneuropathy	NA	1	0
12221151000006118	Mononeuropathy co-occurrent and due to diabetes mellitus	NA	1	0
5009601000006114	Diabetic thoracic radiculopathy	NA	1	0
12221161000006116	Thoracic radiculopathy co-occurrent and due to diabetes mellitus	NA	1	0
12221181000006114	Diabetic thoracic radiculoplexus neuropathy	NA	1	0
12221191000006112	Diabetic truncal radiculopathy	NA	1	0
12221171000006111	Thoracic radiculopathy with diabetes mellitus	NA	1	0
5904371000006118	Polyneuropathy and mononeuropathy	NA	1	0
5974741000006118	On examination - Vibration sense of right foot abnormal	NA	1	0
5974781000006112	On examination - Vibration sense of left foot abnormal	NA	1	0
3076041000006113	Diabetic mononeuropathy multiplex	NA	1	0
6204321000006116	Diabetic neuropathy with neurologic complication	NA	1	0
12273051000006117	Femoral mononeuropathy co-occurrent and due to diabetes mellitus	NA	1	0
6220801000006115	Diabetic femoral mononeuropathy	NA	1	0
12273061000006115	Femoral mononeuropathy with diabetes mellitus	NA	1	0
3128741000006119	Diabetic lumbosacral radiculoplexus neuropathy	NA	1	0
12180781000006111	Lumbosacral radiculoplexus neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12180761000006118	DLRPN - diabetic lumbosacral radiculoplexus neuropathy	NA	1	0
12180771000006113	Lumbosacral radiculoplexus neuropathy with diabetes mellitus	NA	1	0
12180851000006114	Symmetric proximal motor neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
3129791000006116	Symmetric diabetic proximal motor neuropathy	NA	1	0
12180841000006112	Symmetric proximal motor neuropathy with diabetes mellitus	NA	1	0
12180911000006118	Radiculoplexus neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12180921000006114	Radiculoplexus neuropathy with diabetes mellitus	NA	1	0
3130501000006111	Diabetic radiculopathy	NA	1	0
6551711000006110	On examination - vibration sense left foot reduced	NA	1	0
6551731000006116	On examination - vibration sense right foot reduced	NA	1	0
6748931000006110	On examination - vibration sense of right foot absent	NA	1	0
6749001000006114	On examination - vibration sense of left foot absent	NA	1	0
12331061000006114	Mononeuropathy co-occurrent and due to type 2 diabetes mellitus	NA	1	0
12702401000006118	Mononeuropathy associated with type 2 diabetes mellitus	NA	1	0
12331051000006112	Mononeuropathy with type 2 diabetes mellitus	NA	1	0
6954121000006112	Mononeuropathy associated with type II diabetes mellitus	NA	1	0
12332751000006115	Mononeuropathy with type 1 diabetes mellitus	NA	1	0
12332761000006118	Mononeuropathy co-occurrent and due to type 1 diabetes mellitus	NA	1	0
12702371000006116	Mononeuropathy associated with type 1 diabetes mellitus	NA	1	0
84351000006117	Type 1 diabetes mellitus with mononeuropathy	NA	1	0
6962751000006117	Mononeuropathy associated with type I diabetes mellitus	NA	1	0
3182621000006111	Polyneuropathy (multiple nerve disorder)	NA	1	0
3182611000006115	Acquired polyneuropathy	NA	1	0
12342041000006119	Peripheral neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12344811000006118	Lumbosacral radiculoplexus neuropathy with type 2 diabetes mellitus	NA	1	0
12344821000006114	Diabetes type II with amyotrophy	NA	1	0
7067891000006114	Amyotrophy due to type 2 diabetes mellitus	NA	1	0
12344801000006116	Lumbosacral radiculoplexus neuropathy co-occurrent and due to type 2 diabetes mellitus	NA	1	0
7067901000006113	Diabetes type 2 with amyotrophy	NA	1	0
12345481000006112	Lumbosacral radiculoplexus neuropathy with type I diabetes mellitus	NA	1	0
12345461000006119	Lumbosacral radiculoplexus neuropathy with type 1 diabetes mellitus	NA	1	0
12345471000006114	Lumbosacral radiculoplexus neuropathy co-occurrent and due to type 1 diabetes mellitus	NA	1	0
7075891000006110	Amyotrophy due to type 1 diabetes mellitus	NA	1	0
12185431000006111	Polyneuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12186021000006113	Autonomic neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12186011000006117	Autonomic neuropathy with diabetes mellitus	NA	1	0
3466141000006113	Perforating neurotrophic ulcer of the foot	NA	1	0
3466151000006110	Neurotrophic ulcer of the foot	NA	1	0
7609851000006117	Neuropathy due to brittle type I diabetes mellitus	NA	1	0
7609841000006119	Neuropathy due to unstable diabetes mellitus type 1	NA	1	0
12363211000006112	Autonomic neuropathy co-occurrent and due to type 1 diabetes mellitus	NA	1	0
12363201000006114	Autonomic neuropathy with type 1 diabetes mellitus	NA	1	0
7696791000006110	Diabetic autonomic neuropathy due to type 1 diabetes mellitus	NA	1	0
12363221000006116	Autonomic neuropathy with type I diabetes mellitus	NA	1	0
12363251000006113	Autonomic neuropathy with type II diabetes mellitus	NA	1	0
12363241000006111	Autonomic neuropathy co-occurrent and due to type 2 diabetes mellitus	NA	1	0
12363231000006118	Autonomic neuropathy with type 2 diabetes mellitus	NA	1	0
7696801000006111	Diabetic autonomic neuropathy due to type 2 diabetes mellitus	NA	1	0
12363721000006110	Polyneuropathy co-occurrent and due to type 1 diabetes mellitus	NA	1	0
7708091000006118	Polyneuropathy due to type 1 diabetes mellitus	NA	1	0
7708121000006119	Polyneuropathy due to diabetes mellitus type II	NA	1	0
12363731000006113	Polyneuropathy co-occurrent and due to type 2 diabetes mellitus	NA	1	0
8022441000006118	Neuropathic arthropathy due to type 1 diabetes mellitus	NA	1	0
8022461000006119	Diabetic neuropathic arthropathy due to type 1 diabetes mellitus	NA	1	0
459295013	Type I diabetes mellitus with neuropathic arthropathy	NA	1	0
8022471000006114	Diabetes mellitus type 1 with diabetic Charcot's arthropathy	NA	1	0
8022491000006110	Peripheral neuropathy co-occurrent and due to type 1 diabetes mellitus	NA	1	0
12370631000006117	Peripheral neuropathy with type 1 diabetes mellitus	NA	1	0
12491551000006119	Radiculoplexoneuropathy due to diabetes mellitus	NA	1	0
12491561000006117	Diabetic radiculoplexus neuropathy	NA	1	0
12102501000006111	Cervical radiculoplexus neuropathy with diabetes mellitus	NA	1	0
12102491000006115	Cervical radiculoplexus neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12102511000006114	CRPN - diabetic cervical radiculoplexus neuropathy	NA	1	0
7966921000006111	Diabetic Charcot's arthropathy associated with type 2 diabetes mellitus	NA	1	0
7966911000006115	Diabetic neuropathic arthropathy associated with type 2 diabetes mellitus	NA	1	0
12199291000006110	Asymmetric proximal motor neuropathy with diabetes mellitus	NA	1	0
3793811000006119	Asymmetric diabetic proximal motor neuropathy	NA	1	0
12199281000006112	Asymmetric proximal motor neuropathy co-occurrent and due to diabetes mellitus	NA	1	0
12200251000006111	Mononeuropathy simplex with diabetes mellitus	NA	1	0
3830621000006112	Diabetic mononeuropathy simplex	NA	1	0
12200241000006114	Mononeuropathy simplex co-occurrent and due to diabetes mellitus	NA	1	0
1235652010	Van Allen type amyloid polyneuropathy	NA	1	0
