MedCodeId	Term
497563011	Postnatal deep vein thrombosis
497564017	DVT - deep venous thrombosis, postnatal
3414341000006115	Postpartum deep phlebothrombosis
888691000006110	Postpartum DVT
7966351000006118	Acute deep vein thrombosis of lower limb
7573221000006110	Deep venous thrombosis of femoropopliteal vein
7654481000006118	Chronic deep vein thrombosis of pelvic vein
7665071000006116	Recurrent DVT (deep vein thrombosis)
2144741000000111	Recurrent deep vein thrombosis
8302581000006115	Deep vein thrombosis care pathway
8361011000006114	Unprovoked DVT (deep vein thrombosis)
2488341000000112	Unprovoked deep vein thrombosis
2488381000000116	Provoked deep vein thrombosis
8361031000006115	Provoked DVT (deep vein thrombosis)
300672010	Thrombophlebitis of the femoral vein
300673017	Thrombophlebitis of the popliteal vein
300677016	Thrombophlebitis of deep veins of lower extremity
300681016	Deep vein phlebitis and thrombophlebitis of the leg NOS
300682011	Phlebitis and thrombophlebitis of the leg NOS
420621000006111	[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites
2247661000000111	On deep vein thrombosis care pathway
884731000006110	Deep venous thrombosis - leg
218551000000118	Deep vein thrombosis, leg
395801015	Deep vein phlebitis and thrombophlebitis of the leg
300666010	Phlebitis of the femoral vein
300667018	Phlebitis of the popliteal vein
300668011	Phlebitis of the anterior tibial vein
300669015	Phlebitis of the dorsalis pedis vein
300670019	Phlebitis of the posterior tibial vein
300671015	Phlebitis of lower limb vein
300674011	Thrombophlebitis of the anterior tibial vein
300675012	Thrombophlebitis of the dorsalis pedis vein
300676013	Thrombophlebitis of the posterior tibial vein
453210011	Thrombosis of vein of leg
418852012	Phlegmasia alba dolens - obstetric
