MedCodeId	Term
2991561000006115	Severe bipolar II disorder, most recent episode major depressive with psychotic features
2994631000006113	Bipolar II disorder, most recent episode major depressive with postpartum onset
2998711000006118	Bipolar I disorder, most recent episode manic, in full remission
2998701000006116	Manic bipolar I disorder in full remission
367111000006110	Bipolar affective disorder, current episode hypomanic
3006671000006118	Bipolar I disorder, most recent episode hypomanic
3037081000006119	Severe bipolar I disorder, most recent episode manic, with psychotic features, mood-incongruent
3037071000006117	Severe manic bipolar I disorder with psychotic features, mood-incongruent
3052571000006110	Bipolar II disorder, most recent episode major depressive with melancholic features
2555231000006113	Bipolar I disorder, single manic episode, in full remission
2555241000006115	Bipolar 1 disorder, single manic episode, full remission
3071531000006119	Bipolar I disorder, most recent episode mixed, in remission
3071521000006117	Mixed bipolar I disorder in remission
3075241000006112	Severe bipolar II disorder, most recent episode major depressive, in remission
3077201000006119	Moderate bipolar II disorder, most recent episode major depressive
3089791000006117	Bipolar I disorder, most recent episode mixed, in partial remission
3089781000006115	Mixed bipolar I disorder in partial remission
6357621000006116	Severe bipolar I disorder
6357631000006118	Severe bipolar disorder
6357651000006113	Severe bipolar II disorder
3118041000006112	Schizoaffective disorder, bipolar type
3159071000006118	Moderate bipolar I disorder, most recent episode mixed
3159061000006113	Moderate mixed bipolar I disorder
3169541000006113	Mild bipolar I disorder, single manic episode
3174001000006110	Severe bipolar I disorder, single manic episode with psychotic features
3174071000006116	Bipolar disorder, full remission
294887010	Bipolar disorder in full remission
3201661000006111	Bipolar II disorder, most recent episode major depressive with atypical features
3204771000006112	Mild bipolar I disorder, most recent episode mixed
3204761000006117	Mild mixed bipolar I disorder
82171000006116	Severe bipolar disorder with psychotic features
3246861000006114	Severe bipolar I disorder, most recent episode mixed, without psychotic features
3246851000006112	Severe mixed bipolar I disorder without psychotic features
3291871000006115	Bipolar II disorder, most recent episode hypomanic
513711000006118	Depressed bipolar I disorder in partial remission
3301331000006119	Bipolar I disorder, most recent episode depressed, in partial remission
3336841000006115	Chronic bipolar I disorder, most recent episode depressed
82151000006114	Severe bipolar disorder without psychotic features
3388761000006117	Severe depressed bipolar I disorder with psychotic features, mood-congruent
3388771000006112	Severe bipolar I disorder, most recent episode depressed with psychotic feature, mood-congruent
2590511000006116	Bipolar disorder, partial remission
82091000006116	Bipolar disorder in partial remission
3468381000006118	Severe depressed bipolar I disorder with psychotic features
3468391000006115	Severe bipolar I disorder, most recent episode depressed with psychotic features
367051000006112	Severe depressed bipolar I disorder without psychotic features
3497641000006117	Severe bipolar I disorder, most recent episode depressed without psychotic features
513731000006112	Bipolar affect disord, now depressed, severe, no psychosis
3528681000006111	Bipolar I disorder, most recent episode manic, in partial remission
513741000006119	Manic bipolar I disorder in partial remission
3552841000006115	Severe mixed bipolar I disorder with psychotic features, mood-congruent
3552851000006118	Severe bipolar I disorder, most recent episode mixed, with psychotic features, mood-congruent
3589421000006110	Severe bipolar II disorder, most recent episode major depressive, in partial remission
7567101000006113	Bipolar clinic
3647231000006119	Severe bipolar disorder with psychotic features, mood-congruent
3659701000006111	Mild bipolar II disorder, most recent episode major depressive
3671051000006113	Mild bipolar I disorder, most recent episode manic
3671041000006111	Mild manic bipolar I disorder
7849081000006116	Bipolar type I disorder currently in full remission
7849091000006118	Bipolar type II disorder currently in full remission
3713841000006116	Mild depressed bipolar I disorder
3713851000006119	Mild bipolar I disorder, most recent episode depressed
3725431000006118	Bipolar I disorder, single manic episode, in remission
3725441000006111	Bipolar 1 disorder, single manic episode, in remission
3731661000006112	Bipolar I disorder, most recent episode depressed with melancholic features
362771000006119	[X]Affective personality disorder
376291000006118	Cyclothymia
295044016	Affective personality disorder
1495439012	Affective personality disorder
295048018	Affective personality disorder NOS
376261000006114	[X]Cycloid personality
605901000006114	Cyclothymic personality disorder
3738011000006110	Cyclothymic disorder
376301000006117	[X]Cyclothymic personality
367061000006114	Psychosis and severe depression co-occurrent and due to bipolar affective disorder
513721000006114	Bipolar affect disord, now depressed, severe with psychosis
396781000006119	[X]Manic-depress psychosis,depressed type+psychotic symptoms
12059201000006117	Bipolar disorder, most recent episode depression
12059211000006119	Bipolar disorder, most recent episode manic
12059251000006118	Bipolar I disorder, most recent episode depression
3773111000006115	Bipolar 1 disorder, single manic episode, in partial remission
3773101000006118	Bipolar I disorder, single manic episode, in partial remission
3779041000006118	Severe manic bipolar I disorder with psychotic features, mood-congruent
3779051000006116	Severe bipolar I disorder, most recent episode manic, with psychotic features, mood-congruent
294883014	Moderate bipolar disorder
3822471000006114	Severe bipolar II disorder, most recent episode major depressive without psychotic features
3850471000006114	Moderate manic bipolar I disorder
3850481000006112	Moderate bipolar I disorder, most recent episode manic
3886291000006119	Bipolar disorder, in remission
296130018	Bipolar disorder in remission
3898991000006114	Severe bipolar I disorder, single manic episode with psychotic features, mood-incongruent
3917861000006119	Bipolar I disorder, most recent episode depressed with postpartum onset
3929161000006110	Bipolar I disorder, single manic episode with catatonic features
2648981000006119	Bipolar I disorder, single manic episode
2648991000006116	Bipolar 1 disorder, single manic episode
294869012	Mixed bipolar affective disorder
294870013	Mixed bipolar affective disorder, unspecified
294871012	Mixed bipolar affective disorder, mild
294872017	Mixed bipolar affective disorder, moderate
701071000006111	Mixed bipolar affective disorder, severe
294874016	Mixed bipolar affective disorder, severe, with psychosis
701051000006118	Mixed bipolar affective disorder, partial/unspec remission
294877011	Mixed bipolar affective disorder, NOS
294895014	Mixed bipolar I disorder
367121000006119	[X]Bipolar affective disorder, current episode mixed
613791000006115	Depressive psychoses
223601000000119	Manic psychosis
473201000006114	Mood disorder
882321000006119	Mania/hypomania
789221000006116	Hypomanic psychoses
401765010	Manic disorder, single episode
294802018	Single manic episode, unspecified
294803011	Single manic episode, mild
294804017	Single manic episode, moderate
294805016	Single manic episode, severe
294806015	Single manic episode, severe, with psychosis
294807012	Single manic episode in partial remission
294808019	Single manic episode in full remission
294809010	Manic disorder, single episode NOS
294810017	Recurrent manic episodes
294811018	Recurrent manic episodes, unspecified
294812013	Recurrent manic episodes, mild
294813015	Recurrent manic episodes, moderate
182871000006115	Recurrent manic episodes, severe
294815010	Recurrent manic episodes, severe, with psychosis
182861000006110	Recurrent manic episodes, in partial remission
294817019	Recurrent manic episodes, in full remission
294818012	Recurrent manic episode NOS
441826016	Endogenous depression
401766011	Major depression, single episode
642461000006116	Endogenous depression first episode
474171000006112	Agitated depression
346972018	Endogenous depression first episode
294824018	Single major depressive episode, unspecified
294825017	Mild major depression, single episode
294826016	Moderate major depression, single episode
142541000006115	Severe major depression, single episode
294828015	Single major depressive episode, severe, with psychosis
142521000006110	Major depression single episode, in partial remission
294831019	Single episode of major depression in full remission
294832014	Single major depressive episode NOS
182721000006111	Recurrent major depressive episodes
410861011	Endogenous depression - recurrent
294836012	Recurrent major depressive episodes, unspecified
294837015	Recurrent major depressive episodes, mild
294838013	Recurrent major depressive episodes, moderate
182771000006112	Recurrent major depressive episodes, severe
294840015	Recurrent major depressive episodes, severe, with psychosis
182801000006114	Recurrent major depressive episodes,partial/unspec remission
294843018	Recurrent major depression in full remission
294844012	Recurrent depression
294845013	Recurrent major depressive episode NOS
369982012	Seasonal affective disorder
294893019	Atypical manic disorder
294894013	Atypical depressive disorder
294897018	Affective psychosis
294898011	Unspecified affective psychoses NOS
294899015	Rebound mood swings
346973011	Masked depression
294902017	Other affective psychosis NOS
396741000006113	[X]Manic episode
367151000006111	[X]Bipolar disorder, single manic episode
389401000006111	Hypomania
296110017	Mania
396761000006112	[X]Manic stupor
396701000006111	[X]Mania with mood-congruent psychotic symptoms
401863011	[X]Mania with psychotic symptoms
396711000006114	[X]Mania with mood-incongruent psychotic symptoms
296118012	[X]Other manic episodes
401864017	[X]Manic episode, unspecified
396691000006111	[X]Mania NOS
1785851000006110	Bipolar I disorder
1785861000006112	Bipolar II disorder
1785871000006117	[X]Bipolar II disorder
424661000006111	[X]Recurrent manic episodes
367161000006113	[X]Bipolar II disorder
