MedCodeId	Term
13990681000006114	Bilateral sudden visual loss
883391000006113	Blindness/low vision NOS
17791000000110	Registered partially blind
7973691000006117	England and Wales partially sighted certification
3572261000006118	Visual rehabilitation
14191011	Impaired vision
460633016	[V]Problems with sight
2164155010	Sight impaired
2164157019	Visual impairment
515791000006112	Blindness and low vision
6588731000006117	Visual difficulty
8068071000006111	Bilateral visual impairment
2773231012	Combined visual and hearing impairment
2267571000000111	Deafblind
2267601000000116	Dual sensory impairment - deafblind
7174871000006118	Dual sensory impairment of vision and hearing
6588771000006119	Mild visual impairment
1816031000006118	Mild binocular visual impairment
6588761000006114	Moderate visual impairment
2168201000000117	Moderate visual impairment, binocular
8262621000006110	Moderate binocular visual impairment
2168211000000115	Moderate visual impairment, monocular
8262641000006115	Moderate monocular visual impairment
6588751000006112	Severe visual impairment
2168181000000116	Severe visual impairment, binocular
8262581000006110	Severe binocular visual impairment
2168191000000119	Severe visual impairment, monocular
8262601000006117	Severe monocular visual impairment
6849021000006119	Cortical visual impairment
1060061000000116	Referral to visual impairment multidisciplinary team
298276015	One eye blind, one eye low vision NOS
510181000006115	Better eye: low vision, Lesser eye: profound visual impairment
510191000006117	Better eye: moderate VI, Lesser eye: blind, unspecified
510331000006119	Better eye: severe VI, Lesser eye: blind, unspecified
510291000006114	Better eye: profound visual impairment, Lesser eye: near total visual impairment
510251000006115	Better eye: moderate visual impairment, Lesser eye: total visual impairment
510371000006116	Better eye: severe visual impairment, Lesser eye: severe visual impairment
510241000006117	Better eye: moderate visual impairment, Lesser eye: severe visual impairment
510211000006116	Better eye: moderate visual impairment, Lesser eye: moderate visual impairment
747421000006119	Lesser eye: total visual impairment, Better eye: near normal vision
747431000006116	Lesser eye: total visual impairment, Better eye: normal vision
747341000006118	Lesser eye: near total visual impairment, Better eye: near normal vision
510261000006118	Better eye: near total visual impairment, Lesser eye: near total visual impairment
510301000006110	Better eye: profound visual impairment, Lesser eye: profound visual impairment
510381000006118	Better eye: severe visual impairment, Lesser eye: total visual impairment
510221000006112	Better eye: moderate visual impairment, Lesser eye: near total visual impairment
747361000006119	Lesser eye: profound visual impairment, Better eye: near normal vision
747391000006110	Lesser eye: severe visual impairment, Better eye: near normal vision
510271000006113	Better eye: near total visual impairment, Lesser eye: total visual impairment
747401000006112	Lesser eye: severe visual impairment, Better eye: normal vision
747311000006117	Lesser eye: moderate visual impairment, Better eye: near normal vision
510231000006110	Better eye: moderate visual impairment, Lesser eye: profound visual impairment
510361000006111	Better eye: severe visual impairment, Lesser eye: profound visual impairment
402527016	O/E-R-eye perceives light only
962571000006119	LogMAR visual acuity right eye
2549323018	O/E- visual acuity R-eye =6/15
402528014	O/E-L-eye perceives light only
962581000006116	LogMAR visual acuity left eye
2549507019	O/E- visual acuity L-eye =6/15
442202014	Registered partially sighted
133431000006116	Specific disability rehab.
515711000006119	Blind lead dog rehabilitation
2164154014	Low vision
2164158012	Partial sight
510311000006113	Impairment level: better eye: profound impairment: lesser eye: total impairment
510351000006114	Impairment level: better eye: severe impairment: lesser eye: near-total impairment
298287011	Profound impairment, one eye
298289014	Lesser eye: total visual impairment, Better eye: unspecified
747351000006116	Lesser eye: near total VI, Better eye: unspecified
734951000006114	Lesser eye: near total visual impairment, Better eye: normal vision
747381000006112	Lesser eye: profound VI, Better eye: unspecified
747371000006114	Lesser eye: profound visual impairment, Better eye: normal vision
298299016	Profound impairment one eye NOS
747321000006113	Impairment level: one eye: moderate impairment: other eye: normal vision
399455016	Visual loss NOS
771921000006118	Instruction in braille/moon
8131018	Atrophy of globe
493267010	Blind hypotensive eye
232091000006119	Phthisis bulbi
802901000006112	Absolute glaucoma
298286019	Legal blindness USA
403051013	Optic nerve or pathway injury NOS
515781000006114	Blindness - traumatic - NOS
734661000006116	Loss of vision
