MedCodeId	Term	Observations_jun24	old_2021	new_2024
7477461000006115	Pulmonary venous hypertension as complication of procedure	NA	1	0
7477971000006118	Pulmonary hypertension due to left heart disease	NA	1	0
7477981000006115	Pulmonary venous hypertension due to disorder of left heart	NA	1	0
7501901000006118	Pulmonary hypertension due to myeloproliferative disorder	NA	1	0
7501641000006113	Heritable pulmonary arterial hypertension due to bone morphogenetic protein receptor type II mutation	NA	1	0
7501991000006113	Pulmonary hypertension due to systolic left ventricular dysfunction	NA	1	0
7501981000006110	Pulmonary hypertension due to systolic systemic ventricular dysfunction	NA	1	0
7501911000006115	Pulmonary hypertension due to post-splenectomy haematological disorder	NA	1	0
7501921000006111	Pulmonary hypertension due to post-splenectomy hematological disorder	NA	1	0
7502001000006110	Pulmonary hypertension due to diastolic systemic ventricular dysfunction	NA	1	0
7502011000006113	Pulmonary hypertension due to diastolic left ventricular dysfunction	NA	1	0
7501801000006112	Pulmonary veno-occlusive disease and/or pulmonary capillary hemangiomatosis	NA	1	0
7501791000006111	Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis	NA	1	0
7501771000006110	Pulmonary arterial hypertension associated with chronic haemolytic anaemia	NA	1	0
7501781000006113	Pulmonary arterial hypertension associated with chronic hemolytic anemia	NA	1	0
7501861000006113	Pulmonary hypertension due to alveolar hypoventilation disorder	NA	1	0
7501831000006116	Pulmonary hypertension due to interstitial lung disease	NA	1	0
7501931000006114	Pulmonary hypertension in systemic disorder	NA	1	0
7501871000006118	Pulmonary hypertension due to developmental abnormality of the lung	NA	1	0
7501751000006117	Pulmonary arterial hypertension associated with congenital systemic-to-pulmonary shunt	NA	1	0
7501681000006119	Pulmonary arterial hypertension induced by toxin	NA	1	0
7501691000006116	Pulmonary arterial hypertension caused by toxin	NA	1	0
7501971000006112	Pulmonary hypertension in neurofibromatosis	NA	1	0
7501671000006117	Heritable pulmonary arterial hypertension due to ACVRL1 or endoglin mutation	NA	1	0
7501651000006110	Heritable pulmonary arterial hypertension due to ALK1 or endoglin mutation	NA	1	0
7501661000006112	Heritable pulmonary arterial hypertension due to activin A receptor type II-like kinase 1 or endoglin mutation	NA	1	0
7501891000006117	Pulmonary hypertension due to hematological disorder	NA	1	0
7501881000006115	Pulmonary hypertension due to haematological disorder	NA	1	0
7502031000006119	Pulmonary venous hypertension due to congenital stenosis of pulmonary vein	NA	1	0
7501951000006119	Pulmonary hypertension in Langerhans cell histiocytosis	NA	1	0
7502021000006117	Pulmonary hypertension due to left-sided valvular heart disease	NA	1	0
7501961000006117	Pulmonary hypertension in lymphangioleiomyomatosis	NA	1	0
7501761000006115	Pulmonary arterial hypertension associated with schistosomiasis	NA	1	0
7501841000006114	Pulmonary hypertension due to pulmonary disease with mixed restrictive and obstructive pattern	NA	1	0
7501701000006116	Associated pulmonary arterial hypertension	NA	1	0
7501721000006114	Pulmonary arterial hypertension associated with HIV infection	NA	1	0
7501731000006112	Pulmonary arterial hypertension associated with human immunodeficiency virus infection	NA	1	0
7501741000006119	Pulmonary arterial hypertension associated with congenital heart disease	NA	1	0
7574361000006112	Pulmonary hypertension due to vasculitis	NA	1	0
7574371000006117	Pulmonary hypertension in vasculitis	NA	1	0
