readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
H36..#,Mild chronic obstructive pulmonary disease,1,0,1,457168017#,Mild chronic obstructive pulmonary disease,H36,H36..00,313296004,457168017,NA,32,H36..00#
H37..#,Moderate chronic obstructive pulmonary disease,1,0,1,457169013#,Moderate chronic obstructive pulmonary disease,H37,H37..00,313297008,457169013,NA,32,H37..00#
H38..#,Severe chronic obstructive pulmonary disease,1,0,1,457171013#,Severe chronic obstructive pulmonary disease,H38,H38..00,313299006,457171013,NA,32,H38..00#
H39..#,Very severe chronic obstructive pulmonary disease,1,0,1,516801000000112#,Very severe chronic obstructive pulmonary disease,H39,H39..00,293991000000106,516801000000112,NA,32,H39..00#
H3A..#,End stage chronic obstructive airways disease,1,0,1,216596014#,End stage chronic obstructive airways disease,H3A,H3A..00,135836000,216596014,NA,32,H3A..00#
H4641#,Obliterative bronchiolitis due to chemical fumes,1,0,1,269761000006112#,Obliterative bronchiolitis due to chemical fumes,H4641,H464100,196027008,301573017,NA,32,H464100#
H5832#,Eosinophilic bronchitis,1,0,1,2240631000000119#,Eosinophilic bronchitis,H5832,H583200,866901000000103,2240631000000119,NA,32,H583200#
X101i#,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101i#
X101j#,Occupational chronic bronchitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101j#
X101n#,Pulmonary emphysema,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101n#
X101o#,Pulmonary emphysema in alpha-1 PI deficiency,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101o#
X101p#,Toxic emphysema,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101p#
X101r#,Scar emphysema,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X101r#
XE0YP#,Other emphysema NOS,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0YP#
XaEIV#,Mild chronic obstructive pulmonary disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEIV#
XaEIW#,Moderate chronic obstructive pulmonary disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEIW#
XaEIY#,Severe chronic obstructive pulmonary disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEIY#
XaIND#,End stage chronic obstructive airways disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIND#
XaIQg#,Interstitial pulmonary emphysema,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIQg#
XaJFu#,Admit COPD emergency,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaJFu#
XaK8Q#,Chronic obstructive pulmonary disease finding,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaK8Q#
XaK8S#,Emergency COPD admission since last appointment,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaK8S#
XaK8U#,Number of COPD exacerbations in past year,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaK8U#
XaKv8#,Chronic obstructive pulmonary disease disturbs sleep,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKv8#
XaKv9#,Chronic obstructive pulmonary disease does not disturb sleep,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKv9#
XaKzy#,Multiple COPD emergency hospital admissions,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaKzy#
XaN4a#,Very severe chronic obstructive pulmonary disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaN4a#
XaPzu#,At risk of chronic obstructive pulmonary diseas exacerbation,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaPzu#
XaZd1#,Acute non-infective exacerbation of COPD,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaZd1#
Xac33#,Asthma-chronic obstructive pulmonary disease overlap syndrom,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xac33#
H582.#,Compensatory emphysema,0,1,1,55602016#,Compensatory emphysema,H582,H582.00,33325001,55602016,NA,32,H582.00#
XE0YM#,Purulent chronic bronchitis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0YM#
XE0ZN#,Chronic: [bronchitis NOS] or [tracheobronchitis],0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0ZN#
Xa35l#,Acute infective exacerbation chronic obstruct airway disease,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa35l#
XE0YN#,Bullous emphysema with collapse,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0YN#
