readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
G33z6#,New onset angina,1,0,1,350350014#,New onset angina,G33z6,G33z600,233821000,350350014,NA,32,G33z600#
G33z7#,Stable angina,1,0,1,350348018#,Stable angina,G33z7,G33z700,233819005,350348018,NA,32,G33z700#
G34y0#,Chronic coronary insufficiency,1,0,1,2537483013#,Chronic coronary insufficiency,G34y0,G34y000,413844008,2537483013,NA,32,G34y000#
G3113#,Refractory angina,1,0,1,459487012#,Refractory angina,G3113,G311300,315025001,459487012,NA,32,G311300#
G3114#,Worsening angina,1,0,1,494261017#,Worsening angina,G3114,G311400,4557003,494261017,NA,32,G311400#
G3111#,Unstable angina,1,0,1,7845011#,Unstable angina,G3111,G311100,4557003,7845011,NA,32,G311100#
G3112#,Angina at rest,1,0,1,498328016#,Angina at rest,G3112,G311200,59021001,498328016,NA,32,G311200#
G311z#,Preinfarction syndrome NOS,1,0,1,299741012#,Preinfarction syndrome,G311z,G311z00,4557003,7844010,NA,32,G311z00#
G33z0#,Status anginosus,1,0,1,32122016#,Status anginosus,G33z0,G33z000,19057007,32122016,NA,32,G33z000#
G3115#,Acute coronary syndrome,1,0,1,1488382011#,Acute coronary syndrome,G3115,G311500,394659003,1488382011,NA,32,G311500#
G331.#,Prinzmetal's angina,0,1,1,1235225010#,Prinzmetal's angina,G331,G331.00,87343002,1235225010,NA,32,G331.00#
G331.#,Prinzmetal's angina,0,1,1,144819018#,Variant angina pectoris,G331-1,G331.11,87343002,1235225010,NA,32,G331.11#
X2007#,Angina at rest,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X2007#
X2008#,Stable angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X2008#
X2009#,Unstable angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X2009#
X200A#,New onset angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200A#
XE0Ui#,Worsening angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Ui#
Xa7nH#,Exercise-induced angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa7nH#
XaBL2#,H/O: Angina in last year,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBL2#
XaBLr#,Antianginal therapy,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBLr#
XaEXt#,Post infarct angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEXt#
XaFsG#,Refractory angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaFsG#
XaXnr#,Frequency of angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaXnr#
G311.#,(Angina:[cresc][unstabl][at rest])(preinfar syn)(imp infarc),NA,NA,NA,72571000006115#,Unstable angina,G311-3,G311.13,4557003,7845011,NA,32,G311.13#
G311.#,(Angina:[cresc][unstabl][at rest])(preinfar syn)(imp infarc),NA,NA,NA,7847015#,Crescendo angina,G311-1,G311.11,4557003,7847015,NA,32,G311.11#
G311.#,(Angina:[cresc][unstabl][at rest])(preinfar syn)(imp infarc),NA,NA,NA,7844010#,Preinfarction syndrome,G311,G311.00,4557003,494262012,NA,32,G311.00#
G311.#,(Angina:[cresc][unstabl][at rest])(preinfar syn)(imp infarc),NA,NA,NA,494260016#,Impending infarction,G311-2,G311.12,25106000,42087013,NA,32,G311.12#
G311.#,(Angina:[cresc][unstabl][at rest])(preinfar syn)(imp infarc),NA,NA,NA,482811000006113#,Angina at rest,G311-4,G311.14,59021001,498328016,NA,32,G311.14#
