readcode,term_readcode,cal,os,matchtotal,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode
G35X.#,Subsequent myocardial infarction of unspecified site,1,0,1,118831000006118#,Subsequent myocardial infarction of unspecified site,G35X,G35X.00,194856005,299808017,NA,32,G35X.00#
G362.#,Ventric septal defect/curr comp fol acut myocardal infarctn,1,0,1,67081000006119#,Ventricular septal defect as current complication following acute myocardial infarction,G362,G362.00,233846000,350381017,NA,32,G362.00#
G501.#,Post infarction pericarditis,1,0,1,216351000006118#,Post infarction pericarditis,G501,G501.00,233885007,350431013,NA,32,G501.00#
3232.#,ECG: old myocardial infarction,0,1,1,256454011#,ECG: old myocardial infarction,3232,3232.00,164867002,256454011,NA,3,3232.00#
3233.#,ECG: anteroseptal infarction,0,1,1,256455012#,ECG: antero-septal infarct.,3233,3233.00,164868007,256455012,NA,3,3233.00#
3234.#,ECG:posterior/inferior infarct,0,1,1,256457016#,ECG:posterior/inferior infarct,3234,3234.00,164869004,256457016,NA,3,3234.00#
3235.#,ECG: subendocardial infarct,0,1,1,256458014#,ECG: subendocardial infarct,3235,3235.00,164870003,256458014,NA,3,3235.00#
3236.#,ECG: lateral infarction,0,1,1,256459018#,ECG: lateral infarction,3236,3236.00,164871004,256459018,NA,3,3236.00#
Gyu31#,[X]Other current complicatns following acute myocard infarct,0,1,1,408571000006116#,[X]Other current complicatns following acute myocard infarct,Gyu31,Gyu3100,302049001,443587013,NA,32,Gyu3100#
Gyu35#,[X]Subsequent myocardial infarction of other sites,0,1,1,300881018#,[X]Subsequent myocardial infarction of other sites,Gyu35,Gyu3500,194856005,299808017,NA,32,Gyu3500#
Gyu36#,[X]Subsequent myocardial infarction of unspecified site,0,1,1,300882013#,[X]Subsequent myocardial infarction of unspecified site,Gyu36,Gyu3600,194856005,299808017,NA,32,Gyu3600#
X200E#,Myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200E#
X200G#,Acute Q wave infarction - anteroseptal,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200G#
X200H#,Acute non-Q wave infarction - anteroseptal,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200H#
X200I#,Acute Q wave infarction - anterolateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200I#
X200J#,Acute non-Q wave infarction - anterolateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200J#
X200K#,Acute inferior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200K#
X200L#,Acute Q wave infarction - inferior,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200L#
X200M#,Acute non-Q wave infarction - inferior,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200M#
X200N#,Acute Q wave infarction - inferolateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200N#
X200O#,Acute non-Q wave infarction - inferolateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200O#
X200P#,Acute lateral myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200P#
X200Q#,Acute Q wave infarction - lateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200Q#
X200R#,Acute non-Q wave infarction - lateral,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200R#
X200S#,Acute widespread myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200S#
X200T#,Acute Q wave infarction - widespread,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200T#
X200U#,Acute non-Q wave infarction - widespread,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200U#
X200V#,Acute posterior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200V#
X200W#,Old anterior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200W#
X200X#,Old inferior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200X#
X200Y#,Old lateral myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200Y#
X200Z#,Old posterior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200Z#
X200a#,Silent myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200a#
X200d#,Post-infarction ventricular septal defect,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200d#
X200e#,Cardiac rupture after acute myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200e#
X200x#,Post-infarction mitral papillary muscle rupture,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X200x#
X201u#,Post-infarction pericarditis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,X201u#
XE0Uh#,Acute myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0Uh#
XE0WA#,Myocardial infarction (& [acute]) or coronary thrombosis,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE0WA#
XE2aA#,Old myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XE2aA#
Xa0YL#,Acute anterior myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Xa0YL#
XaAC3#,Acute Q wave myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaAC3#
XaAzi#,Acute non-Q wave infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaAzi#
XaBL1#,H/O: Myocardial infarction in last year,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaBL1#
XaD2b#,Postoperative myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2b#
XaD2d#,Postoperative transmural myocardial infarction anterior wall,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2d#
XaD2e#,Postoperative transmural myocardial infarction inferior wall,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2e#
XaD2f#,Postoperative transmural myocardial infarction other sites,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2f#
XaD2g#,Postoperative transmural myocardial infarction unspec site,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2g#
XaD2h#,Postoperative subendocardial myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2h#
XaD2i#,"Postoperative myocardial infarction, unspecified",0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaD2i#
XaEXt#,Post infarct angina,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEXt#
XaEgZ#,Non-Q wave myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaEgZ#
XaFx7#,Diab mellit insulin-glucose infus acute myocardial infarct,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaFx7#
XaIf1#,First myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIf1#
XaIwM#,Acute ST segment elevation myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIwM#
XaIwY#,Acute non-ST segment elevation myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaIwY#
XaJX0#,Acute posterolateral myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaJX0#
XaQk7#,History of myocardial infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaQk7#
XaRFL#,Exception reporting: myocardial infarction quality indicator,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaRFL#
XaRFO#,Exc myocard infarction quality indicators: informed dissent,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaRFO#
XaRFP#,Exc myocar infarction quality indicators: patient unsuitable,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,XaRFP#
Y1eef#,Mixed myocardial ischaemia and infarction,0,1,1,NA#,NA,NA,NA,NA,NA,NA,NA,Y1eef#
G30..#,Attack - heart,NA,NA,NA,94884017#,Acute myocardial infarction,G30,G30..00,57054005,94884017,NA,32,G30..00#
G30..#,Attack - heart,NA,NA,NA,350376014#,Silent myocardial infarction,G30-7,G30..17,233843008,350376014,NA,32,G30..17#
G30..#,Attack - heart,NA,NA,NA,537751000006115#,Cardiac rupture after acute myocardial infarction,G30-3,G30..13,233847009,350383019,NA,32,G30..13#
G30..#,Attack - heart,NA,NA,NA,219521000000119#,Attack - heart,G30-1,G30..11,22298006,37443015,NA,32,G30..11#
G30..#,Attack - heart,NA,NA,NA,37443015#,Heart attack,G30-4,G30..14,22298006,37443015,NA,32,G30..14#
G30..#,Attack - heart,NA,NA,NA,1786197015#,Coronary thrombosis,G30-2,G30..12,398274000,1786197015,NA,32,G30..12#
G30..#,Attack - heart,NA,NA,NA,884141000006116#,Coronary thrombosis,G30-98,G30..98,57054005,884141000000000,NA,32,G30..98#
G30..#,Attack - heart,NA,NA,NA,1786198013#,Thrombosis - coronary,G30-6,G30..16,398274000,1786198013,NA,32,G30..16#
G30..#,Attack - heart,NA,NA,NA,219531000000117#,MI - acute myocardial infarction,G30-5,G30..15,57054005,94884017,NA,32,G30..15#
G30..#,Attack - heart,NA,NA,NA,884151000006119#,Myocardial Infarction,G30-99,G30..99,57054005,884151000000000,NA,32,G30..99#
