ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
836541000033110	535011000001102	Lipostat 40mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Lipostat 40mg tablets	Tablet	Oral	Pravastatin sodium	40.000mg	2120000	NA
836241000033113	643911000001108	Lipitor 10mg tablets (Upjohn UK Ltd)	Lipitor 10mg tablets	Tablet	Oral	Atorvastatin calcium trihydrate	10.000mg	2120000	NA
2261141000033113	756111000001109	Lipitor 80mg tablets (Upjohn UK Ltd)	Lipitor 80mg tablets	Tablet	Oral	Atorvastatin calcium trihydrate	80.000mg	2120000	NA
1562941000033110	776811000001104	Zocor 20mg tablets (Merck Sharp & Dohme Ltd)	Zocor 20mg tablets	Tablet	Oral	Simvastatin	20.000mg	2120000	NA
834841000033118	802411000001108	Lipostat 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Lipostat 10mg tablets	Tablet	Oral	Pravastatin sodium	10.000mg	2120000	NA
1562241000033118	859611000001107	Zocor 40mg tablets (Merck Sharp & Dohme Ltd)	Zocor 40mg tablets	Tablet	Oral	Simvastatin	40.000mg	2120000	NA
2891841000033113	4171011000001104	Crestor 10mg tablets (AstraZeneca UK Ltd)	Crestor 10mg tablets	Tablet	Oral	Rosuvastatin calcium	10.000mg	2120000	NA
2891941000033117	4171311000001101	Crestor 20mg tablets (AstraZeneca UK Ltd)	Crestor 20mg tablets	Tablet	Oral	Rosuvastatin calcium	20.000mg	2120000	NA
2892041000033111	4172111000001108	Crestor 40mg tablets (AstraZeneca UK Ltd)	Crestor 40mg tablets	Tablet	Oral	Rosuvastatin calcium	40.000mg	2120000	NA
2973941000033116	4896211000001101	Simvador 10mg tablets (Dexcel-Pharma Ltd)	Simvador 10mg tablets	Tablet	Oral	Simvastatin	10.000mg	2120000	NA
2974041000033119	4896511000001103	Simvador 20mg tablets (Dexcel-Pharma Ltd)	Simvador 20mg tablets	Tablet	Oral	Simvastatin	20.000mg	2120000	NA
2974141000033115	4896711000001108	Simvador 40mg tablets (Dexcel-Pharma Ltd)	Simvador 40mg tablets	Tablet	Oral	Simvastatin	40.000mg	2120000	NA
3141041000033110	7632811000001108	Ranzolont 40mg tablets (Ranbaxy (UK) Ltd)	Ranzolont 40mg tablets	Tablet	Oral	Simvastatin	40.000mg	NA	NA
3304141000033110	8722111000001104	Simvastatin 20mg/5ml oral suspension	Simvastatin 20mg/5ml oral suspension	Oral suspension	Oral	Simvastatin	4.000mg/1.000ml	NA	NA
3292741000033111	9309911000001100	Inegy 10mg/20mg tablets (Merck Sharp & Dohme Ltd)	Inegy 10mg/20mg tablets	Tablet	Oral	Ezetimibe/ Simvastatin	10.000mg + 20.000mg	2120000	NA
3292841000033118	9310311000001108	Inegy 10mg/40mg tablets (Merck Sharp & Dohme Ltd)	Inegy 10mg/40mg tablets	Tablet	Oral	Ezetimibe/ Simvastatin	10.000mg + 40.000mg	2120000	NA
3292941000033114	9310611000001103	Inegy 10mg/80mg tablets (Merck Sharp & Dohme Ltd)	Inegy 10mg/80mg tablets	Tablet	Oral	Ezetimibe/ Simvastatin	10.000mg + 80.000mg	2120000	NA
3836141000033113	9747511000001107	Crestor 5mg tablets (AstraZeneca UK Ltd)	Crestor 5mg tablets	Tablet	Oral	Rosuvastatin calcium	5.000mg	NA	NA
5888441000033115	13894211000001107	Simvastatin 20mg/5ml oral solution	Simvastatin 20mg/5ml oral solution	Oral solution	Oral	Simvastatin	4.000mg/1.000ml	NA	NA
5888541000033119	13894311000001104	Simvastatin 40mg/5ml oral solution	Simvastatin 40mg/5ml oral solution	Oral solution	Oral	Simvastatin	8.000mg/1.000ml	NA	NA
4152341000033115	13894411000001106	Simvastatin 40mg/5ml oral suspension	Simvastatin 40mg/5ml oral suspension	Oral suspension	Oral	Simvastatin	8.000mg/1.000ml	NA	NA
5990541000033112	14018211000001101	Atorvastatin 20mg/5ml oral solution	Atorvastatin 20mg/5ml oral solution	Oral solution	Oral	Atorvastatin calcium trihydrate	4.000mg/1.000ml	NA	NA
3868741000033118	14018311000001109	Atorvastatin 20mg/5ml oral suspension	Atorvastatin 20mg/5ml oral suspension	Oral suspension	Oral	Atorvastatin calcium trihydrate	4.000mg/1.000ml	NA	NA
5897841000033117	14158611000001100	Atorvastatin 10mg/5ml oral solution	Atorvastatin 10mg/5ml oral solution	Oral solution	Oral	Atorvastatin calcium trihydrate	2.000mg/1.000ml	NA	NA
5897741000033110	14158711000001109	Atorvastatin 10mg/5ml oral suspension	Atorvastatin 10mg/5ml oral suspension	Oral suspension	Oral	Atorvastatin calcium trihydrate	2.000mg/1.000ml	NA	NA
8493841000033111	14957711000001105	Pravastatin 5mg/5ml oral solution	Pravastatin 5mg/5ml oral solution	Oral solution	Oral	Pravastatin sodium	1.000mg/1.000ml	NA	NA
10618641000033118	14957811000001102	Pravastatin 5mg/5ml oral suspension	Pravastatin 5mg/5ml oral suspension	Oral suspension	Oral	Pravastatin sodium	1.000mg/1.000ml	NA	NA
4941641000033116	15158611000001106	Simvador 80mg tablets (Dexcel-Pharma Ltd)	Simvador 80mg tablets	Tablet	Oral	Simvastatin	80.000mg	2120000	NA
5007141000033112	15364211000001102	Luvinsta XL 80mg tablets (Actavis UK Ltd)	Luvinsta XL 80mg tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
5711041000033117	15534511000001107	Pravastatin 40mg/5ml oral suspension	Pravastatin 40mg/5ml oral suspension	Oral suspension	Oral	Pravastatin sodium	8.000mg/1.000ml	NA	NA
5711841000033112	17282011000001107	Dorisin XL 80mg tablets (Aspire Pharma Ltd)	Dorisin XL 80mg tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
5808641000033119	17332011000001106	Stefluvin XL 80mg tablets (Zentiva)	Stefluvin XL 80mg tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
5817741000033114	17369311000001105	Simvastatin 20mg/5ml oral suspension sugar free	Simvastatin 20mg/5ml oral suspension sugar free	Oral suspension	Oral	Simvastatin	4.000mg/1.000ml	NA	NA
5817841000033116	17429811000001102	Simvastatin 40mg/5ml oral suspension sugar free	Simvastatin 40mg/5ml oral suspension sugar free	Oral suspension	Oral	Simvastatin	8.000mg/1.000ml	NA	NA
6469041000033110	19719311000001104	Lipitor 10mg chewable tablets (Upjohn UK Ltd)	Lipitor 10mg chewable tablets	Chewable tablet	Oral	Atorvastatin calcium trihydrate	10.000mg	2120000	NA
6469141000033114	19719611000001109	Lipitor 20mg chewable tablets (Upjohn UK Ltd)	Lipitor 20mg chewable tablets	Chewable tablet	Oral	Atorvastatin calcium trihydrate	20.000mg	2120000	NA
6468641000033113	19722411000001106	Atorvastatin 10mg chewable tablets sugar free	Atorvastatin 10mg chewable tablets sugar free	Chewable tablet	Oral	Atorvastatin calcium trihydrate	10.000mg	2120000	NA
6468841000033114	19722511000001105	Atorvastatin 20mg chewable tablets sugar free	Atorvastatin 20mg chewable tablets sugar free	Chewable tablet	Oral	Atorvastatin calcium trihydrate	20.000mg	2120000	NA
7861441000033110	20528511000001106	Atorvastatin 30mg tablets	Atorvastatin 30mg tablets	Tablet	Oral	Atorvastatin calcium trihydrate	30.000mg	NA	NA
7861541000033111	20528611000001105	Atorvastatin 60mg tablets	Atorvastatin 60mg tablets	Tablet	Oral	Atorvastatin calcium trihydrate	60.000mg	NA	NA
8962441000033117	23864311000001100	Nandovar XL 80mg tablets (Sandoz Ltd)	Nandovar XL 80mg tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
11242041000033110	32169911000001103	Cholib 145mg/40mg tablets (Mylan)	Cholib 145mg/40mg tablets	Tablet	Oral	Fenofibrate/ Simvastatin	145.000mg + 40.000mg	2120000	NA
11241941000033116	32170911000001100	Cholib 145mg/20mg tablets (Mylan)	Cholib 145mg/20mg tablets	Tablet	Oral	Fenofibrate/ Simvastatin	145.000mg + 20.000mg	2120000	NA
11241741000033119	32234211000001101	Fenofibrate 145mg / Simvastatin 20mg tablets	Fenofibrate 145mg / Simvastatin 20mg tablets	Tablet	Oral	Fenofibrate/ Simvastatin	145.000mg + 20.000mg	2120000	NA
11241841000033112	32234311000001109	Fenofibrate 145mg / Simvastatin 40mg tablets	Fenofibrate 145mg / Simvastatin 40mg tablets	Tablet	Oral	Fenofibrate/ Simvastatin	145.000mg + 40.000mg	2120000	NA
2189041000033110	36566411000001105	Fluvastatin 80mg modified-release tablets	Fluvastatin 80mg modified-release tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	2120000	NA
2290041000033115	134491009	Cerivastatin 800microgram tablets	Cerivastatin 800microgram tablets	Tablet	Oral	Cerivastatin sodium	800.000microgram	NA	NA
233741000033115	320035006	Cerivastatin 100microgram tablets	Cerivastatin 100microgram tablets	Tablet	Oral	Cerivastatin sodium	100.000microgram	NA	NA
233841000033113	320036007	Cerivastatin 200microgram tablets	Cerivastatin 200microgram tablets	Tablet	Oral	Cerivastatin sodium	200.000microgram	NA	NA
233941000033117	320037003	Cerivastatin 300microgram tablets	Cerivastatin 300microgram tablets	Tablet	Oral	Cerivastatin sodium	300.000microgram	NA	NA
1916841000033114	320041004	Cerivastatin 400microgram tablets	Cerivastatin 400microgram tablets	Tablet	Oral	Cerivastatin sodium	400.000microgram	NA	NA
836641000033111	4535911000001106	Lipobay 100microgram tablets (Bayer Plc)	Lipobay 100microgram tablets	Tablet	Oral	Cerivastatin sodium	100.000microgram	NA	NA
836741000033119	4537511000001108	Lipobay 200microgram tablets (Bayer Plc)	Lipobay 200microgram tablets	Tablet	Oral	Cerivastatin sodium	200.000microgram	NA	NA
1916741000033116	4538111000001103	Lipobay 400microgram tablets (Bayer Plc)	Lipobay 400microgram tablets	Tablet	Oral	Cerivastatin sodium	400.000microgram	NA	NA
836841000033112	4566311000001105	Lipobay 300microgram tablets (Bayer Plc)	Lipobay 300microgram tablets	Tablet	Oral	Cerivastatin sodium	300.000microgram	NA	NA
2290141000033116	4568511000001103	Lipobay 800microgram tablets (Bayer Plc)	Lipobay 800microgram tablets	Tablet	Oral	Cerivastatin sodium	800.000microgram	NA	NA
3140841000033113	7630211000001106	Ranzolont 10mg tablets (Ranbaxy (UK) Ltd)	Ranzolont 10mg tablets	Tablet	Oral	Simvastatin	10.000mg	NA	NA
3140941000033117	7631911000001109	Ranzolont 20mg tablets (Ranbaxy (UK) Ltd)	Ranzolont 20mg tablets	Tablet	Oral	Simvastatin	20.000mg	NA	NA
5560541000033119	16735311000001101	Pinmactil 80mg modified-release tablets (Mylan)	Pinmactil 80mg modified-release tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
12987241000033111	36836411000001100	Cadaff XL 80mg tablets (Torrent Pharma (UK) Ltd)	Cadaff XL 80mg tablets	Modified-release tablet	Oral	Fluvastatin sodium	80.000mg	NA	NA
