ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	Release
6123641000033110	18615211000001100	Calcium acetate 475mg tablets	Calcium acetate 475mg tablets	Tablet	Oral	Calcium acetate	475.000mg	9050202	NA
6123741000033118	18615311000001108	Calcium acetate 950mg tablets	Calcium acetate 950mg tablets	Tablet	Oral	Calcium acetate	950.000mg	9050202	NA
6162041000033115	18766311000001109	Everose 660mg tablets (Fresenius Medical Care (UK) Ltd)	Everose 660mg tablets	Tablet	Oral	Calcium acetate	660.000mg	NA	NA
6161941000033114	18767011000001109	Calcium acetate 660mg tablets	Calcium acetate 660mg tablets	Tablet	Oral	Calcium acetate	660.000mg	NA	NA
7878441000033114	20911711000001107	Fosrenol 1000mg oral powder sachets (Shire Pharmaceuticals Ltd)	Fosrenol 1000mg oral powder sachets	Powder	Oral	Lanthanum carbonate	1.000gram	NA	NA
7878341000033115	20912011000001102	Fosrenol 750mg oral powder sachets (Shire Pharmaceuticals Ltd)	Fosrenol 750mg oral powder sachets	Powder	Oral	Lanthanum carbonate	750.000mg	NA	NA
7878241000033113	20920911000001109	Lanthanum carbonate 1g oral powder sachets	Lanthanum carbonate 1g oral powder sachets	Powder	Oral	Lanthanum carbonate	1.000gram	NA	NA
7878141000033118	20921011000001101	Lanthanum carbonate 750mg oral powder sachets	Lanthanum carbonate 750mg oral powder sachets	Powder	Oral	Lanthanum carbonate	750.000mg	NA	NA
8883541000033118	23445311000001104	BindRen 1g tablets (Mitsubishi Tanabe Pharma Europe Ltd)	BindRen 1g tablets	Tablet	Oral	Colestilan	1.000gram	NA	NA
8883141000033110	23445711000001100	BindRen 2g granules sachets (Mitsubishi Tanabe Pharma Europe Ltd)	BindRen 2g granules sachets	Granules	Oral	Colestilan	2.000gram	NA	NA
8883441000033119	23559711000001105	Colestilan 1g tablets	Colestilan 1g tablets	Tablet	Oral	Colestilan	1.000gram	NA	NA
8883041000033111	23559811000001102	Colestilan 2g granules sachets	Colestilan 2g granules sachets	Granules	Oral	Colestilan	2.000gram	NA	NA
8883241000033115	23559911000001107	Colestilan 3g granules sachets	Colestilan 3g granules sachets	Granules	Oral	Colestilan	3.000gram	NA	NA
8883341000033113	23622411000001103	BindRen 3g granules sachets (Mitsubishi Tanabe Pharma Europe Ltd)	BindRen 3g granules sachets	Granules	Oral	Colestilan	3.000gram	NA	NA
10043741000033115	28392311000001106	Velphoro 500mg chewable tablets (Vifor Fresenius Medical Care Renal Pharma UK Ltd)	Velphoro 500mg chewable tablets	Chewable tablet	Oral	Sucroferric oxyhydroxide	500.000mg	NA	NA
10043641000033112	28423311000001102	Sucroferric oxyhydroxide (iron 500mg) chewable tablets	Sucroferric oxyhydroxide (iron 500mg) chewable tablets	Chewable tablet	Oral	Sucroferric oxyhydroxide	500.000mg	NA	NA
2719541000033111	NA	Sevelamer Capsules 800 mg	NA	NA	NA	NA	NA	NA	NA
2079041000033110	329197006	Sevelamer 403mg capsules	Sevelamer 403mg capsules	Capsule	Oral	Sevelamer	403.000mg	NA	NA
4041941000033119	414573005	Lanthanum carbonate 500mg chewable tablets	Lanthanum carbonate 500mg chewable tablets	Chewable tablet	Oral	Lanthanum carbonate	500.000mg	9050202	NA
4042141000033112	420867007	Lanthanum carbonate 1g chewable tablets	Lanthanum carbonate 1g chewable tablets	Chewable tablet	Oral	Lanthanum carbonate	1.000gram	9050202	NA
4042041000033113	421183004	Lanthanum carbonate 750mg chewable tablets	Lanthanum carbonate 750mg chewable tablets	Chewable tablet	Oral	Lanthanum carbonate	750.000mg	9050202	NA
2719641000033112	NA	Renagel Capsules 800 mg	NA	NA	NA	NA	NA	NA	NA
