MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
459292011	Type 1 diabetes mellitus with arthropathy	C10EH	C10EH00	314893005	459292011		32
459294012	Type I diabetes mellitus with arthropathy	C10EH-1	C10EH11	314893005	459294012		32
459308015	Type 2 diabetes mellitus with peripheral angiopathy	C10FF	C10FF00	314902007	459308015		32
459309011	Non-insulin dependent diabetes mellitus with arthropathy	C109G	C109G00	314903002	459309011		32
459310018	Type 2 diabetes mellitus with arthropathy	C10FG	C10FG00	314903002	459310018		32
494564012	Type I diabetes mellitus	C10E-1	C10E.11	46635009	494564012		32
1223148019	Insulin treated non-insulin dependent diabetes mellitus	C109J-1	C109J11	237599002	1223148019		32
1484867016	Non proliferative diabetic retinopathy	F4206	F420600	390834004	1484867016		32
1484888013	O/E - diabetic maculopathy absent both eyes	2BBM	2BBM.00	390855002	1484888013		27
1488393013	O/E - Right diabetic foot at low risk	2G5E	2G5E.00	394671009	1488393013		27
1488394019	O/E - Right diabetic foot at high risk	2G5G	2G5G.00	394672002	1488394019		27
1488395018	O/E - Right diabetic foot - ulcerated	2G5H	2G5H.00	394673007	1488395018		27
1488396017	O/E - Left diabetic foot - ulcerated	2G5L	2G5L.00	394674001	1488396017		27
1488403015	O/E - Left diabetic foot at moderate risk	2G5J	2G5J.00	394681008	1488403015		27
1488404014	O/E - Right diabetic foot at moderate risk	2G5F	2G5F.00	394682001	1488404014		27
1488405010	Diabetic foot risk assessment	66AW	66AW.00	394683006	1488405010		1
1488898011	Hyperosmolar non-ketotic state in type 2 diabetes mellitus	C10FK	C10FK00	395204000	1488898011		32
1780286017	Diabetic peripheral neuropathy screening	66Ac	66Ac.00	401081006	1780286017		1
1780311019	Type 1 diabetes mellitus with persistent microalbuminuria	C10EL	C10EL00	401110002	1780311019		32
1780386019	Diabetic foot examination	66Ab	66Ab.00	401191002	1780386019		1
1785163015	High risk proliferative diabetic retinopathy	F4207	F420700	312907002	1785163015		32
2159271018	Seen in diabetic foot clinic	9N1i	9N1i.00	407672007	2159271018		37
2159948010	Diabetic retinopathy 12 month review	8HBG	8HBG.00	408384004	2159948010		40
2159949019	Diabetic retinopathy 6 month review	8HBH	8HBH.00	408385003	2159949019		40
2159958014	Under care of diabetic foot screener	9NND	9NND.00	408394009	2159958014		37
2159960011	Diabetic retinopathy screening not indicated	8I6F	8I6F.00	408396006	2159960011		32
2159961010	Diabetic foot examination not indicated	8I6G	8I6G.00	408397002	2159961010		32
2159969012	Patient held diabetic record issued	9360	9360.00	408405001	2159969012		37
2159976019	O/E - left eye preproliferative diabetic retinopathy	2BBS	2BBS.00	408412005	2159976019		27
2159977011	O/E - right eye proliferative diabetic retinopathy	2BBT	2BBT.00	408413000	2159977011		27
2159978018	O/E - left eye proliferative diabetic retinopathy	2BBV	2BBV.00	408414006	2159978018		27
2160025013	Diabetic medicine	9b920	9b92000	408475000	2160025013		37
2474671011	Diabetic retinopathy screening refused	8I3X	8I3X.00	413122001	2474671011		32
2532974016	Transition of diabetes care options discussed	8CP2	8CP2.00	415744000	2532974016		32
2533102013	Attended diabetes structured education programme	9OLB	9OLB.00	413597006	2533102013		37
2533106011	Referral to diabetes preconception counselling clinic	8HTe	8HTe.00	415269004	2533106011		40
2533110014	Referral to diabetes structured education programme	8Hj0	8Hj0.00	415270003	2533110014		40
2549069011	Seen in community diabetes specialist clinic	9N0n	9N0n.00	416554009	2549069011		37
2549222013	Seen in community diabetic specialist nurse clinic	9N0o	9N0o.00	416696002	2549222013		37
2549778010	Seen in diabetic nurse consultant clinic	9N0m	9N0m.00	417566006	2549778010		37
2549901010	Diabetic patient unsuitable for digital retinal photography	9OLD	9OLD.00	417681008	2549901010		37
2622193012	Diabetes mellitus with ketoacidosis	C101	C101.00	420422005	2622193012		32
2674067015	Latent autoimmune diabetes mellitus in adult	C10ER	C10ER00	426875007	2674067015		32
25261000000111	Diabetes clinic administration	9OL-1	9OL..11	713691000000108	1564931000000115		37
189711000000119	Lipoatrophic diabetes mellitus without complication	C10M0	C10M000	112991000000101	189711000000119		32
189831000000116	Informed consent for diabetes national audit	9M00	9M00.00	113131000000107	189831000000116		37
299261000000111	Diabetic 6 month review	66Ai	66Ai.00	198501000000100	299261000000111		1
299991000000112	Referral to multidisciplinary diabetic clinic	8HTi	8HTi.00	198831000000108	299991000000112		40
307661000000114	Referral to diabetic register	8HHy	8HHy.00	201961000000104	307661000000114		40
479981000000119	Referral to community diabetes specialist nurse	8Hl4	8Hl4.00	279521000000108	479981000000119		40
546001000000113	Attended XPERT diabetes structured education programme	9OLG	9OLG.00	306401000000106	546001000000113		37
546151000000110	DAFNE diabetes structured education programme completed	9OLJ	9OLJ.00	306471000000103	546151000000110		37
546291000000112	XPERT diabetes structured education programme completed	9OLL	9OLL.00	306531000000104	546291000000112		37
546471000000114	Diabetes structured education programme declined	9OLM	9OLM.00	306591000000103	546471000000114		37
546871000000112	Referral to DAFNE diabetes structured education programme	8Hj3	8Hj3.00	306701000000102	546871000000112		40
546961000000111	Referral to DESMOND diabetes structured education programme	8Hj4	8Hj4.00	306741000000104	546961000000111		40
547191000000117	Did not attend diabetes structured education programme	9NiA	9NiA.00	306861000000107	547191000000117		37
547331000000115	Did not complete diabetes structured education programme	8I81	8I81.00	306931000000106	547331000000115		32
548121000000116	Did not attend DAFNE diabetes structured education programme	9NiC	9NiC.00	307141000000102	548121000000116		37
616891000006119	Diabetic - moderate control	EMISHGT48		616891000006103	616891000006119		1
622221000000118	Maternally inherited diabetes mellitus	C10FS	C10FS00	335621000000101	622221000000118		32
640011000006114	Emergency Diabetic Admission since last appointment	EMISHGT46		640011000006105	640011000006114		1
692951000000111	Diabetic foot screen	66Aq	66Aq.00	367011000000100	692951000000111		1
736791000000117	Excluded from diabetic retinopathy screening as deceased	9m06	9m06.00	374631000000101	736791000000117		37
736911000000111	Excluded from diabetic retinopathy screening as blind	9m08	9m08.00	374691000000100	736911000000111		37
856531000006119	Diabetic - GP eye check	EMISQDI1		856531000006103	856531000006119		1
856551000006114	Diabetic - hospital eye check	EMISQDI2		856551000006105	856551000006114		1
856561000006111	Diabetic foot risk assessment	EMISQDI3		856561000006107	856561000006111		1
856611000006114	Laser treated diabetic retinopathy	EMISQLA1		856611000006105	856611000006114		32
856621000006118	Left proliferative diabetic retinopathy	EMISQLE10		856621000006102	856621000006118		32
856631000006115	Left laser treated diabetic retinopathy	EMISQLE11		856631000006104	856631000006115		32
856641000006113	Left diabetic maculopathy	EMISQLE12		856641000006109	856641000006113		32
856651000006110	Left advanced diabetic retinal disease	EMISQLE13		856651000006106	856651000006110		32
856671000006117	Left diabetic foot high risk	EMISQLE15		856671000006101	856671000006117		27
856691000006116	Left diabetic foot low current risk	EMISQLE17		856691000006100	856691000006116		27
857031000006113	Left non-proliferative diabetic retinopathy	EMISQLE8		857031000006109	857031000006113		32
857051000006118	Left preproliferative diabetic retinopathy	EMISQLE9		857051000006102	857051000006118		32
857421000006119	Right laser treated diabetic retinopathy	EMISQRI11		857421000006103	857421000006119		32
857431000006116	Right diabetic maculopathy	EMISQRI12		857431000006100	857431000006116		32
857441000006114	Right advanced diabetic retinal disease	EMISQRI13		857441000006105	857441000006114		32
857691000006119	Right diabetic foot active ulceration	EMISQRI14		857691000006103	857691000006119		27
857721000006112	Right diabetic foot high risk	EMISQRI15		857721000006108	857721000006112		27
857741000006117	Right diabetic foot moderate risk	EMISQRI16		857741000006101	857741000006117		27
857761000006118	Right diabetic foot low current risk	EMISQRI17		857761000006102	857761000006118		27
857971000006110	Right non-proliferative diabetic retinopathy	EMISQRI8		857971000006106	857971000006110		32
881441000006111	Diabetes mellitus - juvenile	C1000-99	C100099	73211009	881441000006111		32
881461000006110	Diabetes+ketoacidosis -no coma	C101-99	C101.99	420422005	881461000006110		32
881481000006117	Diabetes + nephropathy	C104-99	C104.99	127013003	881481000006117		32
881491000006119	Diabetes + eye manifestation	C105-99	C105.99	25093002	881491000006119		32
881501000006110	Diabetes + neuropathy	C106-99	C106.99	230572002	881501000006110		32
887971000006115	Preg.+ diabetes mellitus	L180-99	L180.99	199223000	887971000006115		32
894461000006112	Diabetic mother syndrome	Q440-99	Q440.99	21584002	894461000006112		32
905621000006113	[RFC] Diabetes	HNG0036		905621000006109	905621000006113		12
908831000006118	[RFC] Diabetes mellitus	HNG0605		908831000006102	908831000006118		12
910211000006114	[RFC] Diabetic health promotion	HNGNQRF66		910211000006105	910211000006114		12
910501000006113	[RFC] Diabetic foot ulcer	HNGNQRF95		910501000006109	910501000006113		12
1065811000000118	Discharged from diabetes shared care programme	8HgC	8HgC.00	494961000000102	1065811000000118		40
1139861000000119	Declined consent for diabetes year of care programme	66AQ1	66AQ100	512581000000104	1139861000000119		1
1177721000000112	Diabetic on subcutaneous treatment	66As	66As.00	527691000000107	1177721000000112		1
1550571000000114	Jamaica type diabetes	C10A-1	C10A.11	75524006	1550571000000114		32
1583841000006111	Ineligibility for diabetic eye screening	EMISNQIN21		1583841000006107	1583841000006111		1
1583851000006113	Ineligibility for diab. eye screen: Discharged for other reason	EMISNQIN22		1583851000006109	1583851000006113		1
1583861000006110	Ineligibility for diabetic eye screening: Persistent DNA	EMISNQIN23		1583861000006106	1583861000006110		1
1583871000006115	Ineligibility for diabetic eye screening: No contact details	EMISNQIN24		1583871000006104	1583871000006115		1
1583881000006117	Ineligibility for diab. eye screening: Declined to participate	EMISNQIN25		1583881000006101	1583881000006117		1
1583891000006119	Ineligib for diab. eye screen: No longer categorised as diabetic	EMISNQIN26		1583891000006103	1583891000006119		1
1583901000006115	Ineligibility for diab. eye screen: Blind (screening contraind)	EMISNQIN27		1583901000006104	1583901000006115		1
1583921000006113	Ineligibility for diabetic eye screening: Deceased	EMISNQIN29		1583921000006109	1583921000006113		1
1621011000006115	No evidence of diabetic peripheral neuropathy	EMISNQNO16		1621011000006104	1621011000006115		1
1658821000000117	Diabetic dietary review	66At	66At.00	754081000000109	1658821000000117		1
1658861000000113	Type I diabetic dietary review	66At0	66At000	754101000000103	1658861000000113		1
1658901000000118	Type II diabetic dietary review	66At1	66At100	754121000000107	1658901000000118		1
1666931000000117	O/E - Right diabetic foot at increased risk	2G5e	2G5e.00	756391000000103	1666931000000117		27
1673581000006117	Ineligibility for diabetic eye screening: Physical disability	EMISNQIN33		1673581000006101	1673581000006117		1
1690631000000113	Did not attend diabetes foot screening	9NiZ	9NiZ.00	762811000000109	1690631000000113		37
1704651000006111	Diabetic retinopathy screening administrative status	9m0	9m0..00	373031000000105	733141000000117		37
1713371000006112	Diabetic medicine	EMISNQDI43		1713371000006108	1713371000006112		37
1752811000000118	No evidence of diabetic nephropathy	1IA	1IA..00	783901000000107	1752811000000118		27
1773381000006119	Seen in in-house nurse-led diabetic clinic	EMISNQSE63		1773381000006103	1773381000006119		37
1776581000006117	Reason for referral: Diabetes	EMISNQRE216		1776581000006101	1776581000006117		40
1780981000006115	Diabetic on non-insulin injectable	EMISNQDI70		1780981000006104	1780981000006115		1
1786841000006118	Gestational diabetes mellitus annual review	EMISNQGE34		1786841000006102	1786841000006118		1
1822391000006114	Date other antidiabetic drug started	EMISNQDA12		1822391000006105	1822391000006114		1
1824081000006117	Diabetes clinical pathway protocol followed	EMISNQDI97		1824081000006101	1824081000006117		32
1824931000006119	Home visit for diabetes monitoring	EMISNQHO54		1824931000006103	1824931000006119		1
1839671000006113	Diabetic short review	EMISNQDI101		1839671000006109	1839671000006113		1
1841451000006115	Diabetic foot screening invitation	EMISNQDI105		1841451000006104	1841451000006115		37
1841491000006114	Diabetic foot screening invitation third letter	EMISNQDI109		1841491000006105	1841491000006114		37
1853151000006113	In-house diabetes foot screen first appointment	EMISNQIN163		1853151000006109	1853151000006113		37
1853171000006115	In-house diabetes foot screen discharge	EMISNQIN165		1853171000006104	1853171000006115		37
1856641000006113	Diabetes monitoring in primary care	EMISNQDI118		1856641000006109	1856641000006113		37
1856661000006112	Diabetes treatment type	TESTPDI5		1856661000006108	1856661000006112		1
1876341000006117	Diabetic 3 month review	EMISNQDI129		1876341000006101	1876341000006117		1
1877371000006111	Diabetes clinical management plan no longer in place	EMISNQDI132		1877371000006107	1877371000006111		32
1916521000006118	Access to online patient diabetes education given	EMISNQAC841		1916521000006102	1916521000006118		32
1918361000006116	Diabetes care planning test results sent to patient	EMISNQDI158		1918361000006100	1918361000006116		37
1932051000006114	3D study - problems with diabetes management	EMISNQ3D9		1932051000006105	1932051000006114		37
1935341000006117	Patient in diabetes study	EMISNQPA381		1935341000006101	1935341000006117		37
1954041000006119	Diabetic - uses carbohydrate counting	EMISNQDI204		1954041000006103	1954041000006119		1
1955171000006110	Keele ENHANCE trial - diabetic review	EMISNQKE155		1955171000006106	1955171000006110		37
1957911000006111	H/O: hypoglycaemic event in diabetes	EMISNQHO137		1957911000006107	1957911000006111		32
1957931000006117	No H/O hypoglycaemic event in diabetes	EMISNQNO149		1957931000006101	1957931000006117		27
1960611000006113	Diabetic foot examination - action required	EMISNQDI211		1960611000006109	1960611000006113		1
2116661000000116	Referral to community diabetes service	8Hlc	8Hlc.00	811391000000104	2116661000000116		40
2156571000000116	Provision of diabetes clinical summary	67D8	67D8.00	829521000000104	2156571000000116		17
2205911000000116	Diabetes clinical pathway	8CMW7	8CMW700	851501000000106	2205911000000116		32
2220161000000117	Provision of written information about diabetes and driving	8OA3	8OA3.00	857921000000103	2220161000000117		32
2227781000000112	Diabetic foot screening invitation	9Oy00	9Oy0000	861491000000107	2227781000000112		37
2227861000000112	Diabetic foot screening invitation first letter	9Oy02	9Oy0200	861531000000107	2227861000000112		37
2227981000000110	Diabetic foot screening invitation second letter	9Oy03	9Oy0300	861551000000100	2227981000000110		37
2243331000000115	Erectile dysfunction due to diabetes mellitus	K27y7	K27y700	867891000000101	2243331000000115		32
2249831000000111	In-house diabetic foot screening	9NJy	9NJy.00	870681000000109	2249831000000111		37
2249951000000114	In-house diabetic foot screening follow-up appointment	9NJy1	9NJy100	870741000000109	2249951000000114		37
2262381000000117	Conversion to insulin by diabetes specialist nurse	66AH2	66AH200	876381000000100	2262381000000117		1
2279261000000115	Education about diabetes and driving	679L2	679L200	700414001	2990473010		17
2283241000000113	Diabetes structured education programme not available	8I94	8I94.00	885931000000100	2283241000000113		32
2287311000000111	Diabetes Year of Care annual review	66AS0	66AS000	887861000000105	2287311000000111		1
2287971000000119	Diabetes mellitus in remission	C10P	C10P.00	703136005	3007272014		32
2288011000000114	Type I diabetes mellitus in remission	C10P0	C10P000	703137001	3007238018		32
2288071000000116	Type 2 diabetes mellitus in remission	C10P1-1	C10P111	703138006	3007259013		32
2368911000000117	Diabetic foot care education	679L3	679L300	923361000000106	2368911000000117		17
2369111000000112	Lifestyle education for diabetes	67HA	67HA.00	923461000000103	2369111000000112		17
2378231000000112	Discharge from secondary care diabetes service	8Hgd	8Hgd.00	927821000000100	2378231000000112		40
2380481000000115	Enquiry about diabetic erectile dysfunction declined	66o1	66o1.00	928851000000109	2380481000000115		1
2415191000000113	Diabetic peripheral neuropathic pain	1M8	1M8..00	944141000000108	2415191000000113		27
2465001000000115	Diabetic injection administration education	679l	679l.00	968061000000105	2465001000000115		17
2493341000000118	Young Townson FootSkin Scale for Diabetic Neuropathy	38VP	38VP.00	980351000000105	2493341000000118		32
2586611000000113	Seen by diabetes specialist nurse	9NlP1		720685006	3320858019		37
2586691000000116	Under care of hospital-based diabetes specialist nurse	9NN90		1024551000000109	2586691000000116		37
2586731000000110	Under care of community-based diabetes specialist nurse	9NN91		1024571000000100	2586731000000110		37
1786715019	Bronzed diabetes	C3500-1	C350011	399144008	1786715019		32
1696331000006114	Diabetic dermopathy	EMISNQDI38		238982009	358149019		32
3296773014	DM caused by insulin receptor ab	ESCTDI19-2		75682002	3296773014		32
356121018	Diabetic severe hyperglycaemia	ESCTDI22		237621004	356121018		32
2164134013	DM due to insulin receptor ab	ESCTDI19-3		75682002	2164134013		32
9986011	Drug-induced diabetes mellitus	ESCTDR3		5368009	9986011		5
356118015	Diabetes-deafness syndrome maternally transmitted	ESCTDI21		237619009	356118015		32
356078011	Secondary endocrine diabetes mellitus	ESCTSE11		237601000	356078011		32
356077018	Malnutrition-related diabetes mellitus - fibrocalculous	ESCTMA7		237600004	356077018		32
1775531012	Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities	ESCTHY2		237616002	1775531012		32
125705011	Diabetes mellitus due to insulin receptor antibodies	ESCTDI19		75682002	125705011		32
356099014	Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction	ESCTPH1		237612000	356099014		32
3291658019	Diabetes mellitus caused by insulin receptor antibodies	ESCTDI19-1		75682002	3291658019		32
454092018	Diabetic hyperosmolar non-ketotic state	ESCTDI23		310505005	454092018		32
356111014	Insulin-dependent diabetes mellitus secretory diarrhoea syndrome	ESCTIN27		237618001	356111014		32
2156000010	Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus	ESCTLI13		237608006	2156000010		32
356115017	Congenital insulin-dependent diabetes mellitus with fatal secretory diarrhoea	ESCTIN27-1		237618001	356115017		32
2817479019	Hyperglycaemic crisis in diabetes mellitus	ESCTHY3		441656006	2817479019		32
73466011	Non-insulin dependent diabetes mellitus	C1001-2	C100112	44054006	493773010		32
216195015	Diabetes care by hospital only	66AU	66AU.00	243860001	364695019		1
264726017	Diabetes management plan given	66AR	66AR.00	170742000	264676010		1
264729012	Diabetic monitoring NOS	66AZ	66AZ.00	170742000	264676010		1
292479016	Diabetes mellitus NOS with ketoacidosis	C101z	C101z00	420422005	2616611010		32
292489017	Diabetes mellitus NOS with ketoacidotic coma	C103z	C103z00	420422005	2616611010		32
292495016	Other specified diabetes mellitus with renal complications	C104y	C104y00	127013003	301016		32
292496015	Diabetes mellitis with nephropathy NOS	C104z	C104z00	127013003	301016		32
292548017	Type 1 diabetes mellitus - poor control	C10E8	C10E800	444073006	2872487013		32
292550013	Type I diabetes mellitus - poor control	C10E8-1	C10E811	444073006	2872487013		32
292589019	Type II diabetes mellitus - poor control	C10F7-1	C10F711	443694000	2921019012		32
292626017	Diabetes mellitus NOS with unspecified complication	C10zz	C10zz00	74627003	123939015		32
293756010	[X]Other specified diabetes mellitus	Cyu20	Cyu2000	73211009	121589010		32
297758012	Diabetic retinopathy NOS	F420z	F420z00	4855003	9093013		32
305158015	[X]Glomerular disorders in diabetes mellitus	Kyu03	Kyu0300	309426007	452844015		32
308110013	[X]Pre-existing diabetes mellitus, unspecified	Lyu29	Lyu2900	385051000000106	760131000000111		32
317347010	[D]Gangrene of toe in diabetic	R0542	R054200	195302000	300505017		32
317348017	[D]Widespread diabetic foot gangrene	R0543	R054300	195303005	300506016		32
404444016	Hb. A1C - diabetic control	42W	42W..00	269823000	1206383011		11
453910015	HbA1 - diabetic control	42c	42c..00	365845005	1206639010		11
459167016	Type 2 diabetes mellitus with hypoglycaemic coma	C10FD	C10FD00	719216001	3316336015		32
459295013	Type I diabetes mellitus with neuropathic arthropathy	C10EJ-1	C10EJ11	71771000119100	3010513018		32
483882011	Diabetes mellitus autosomal dominant	C10C	C10C.00	609561005	2967884018		32
1484954015	DNA - Did not attend diabetic clinic	9N4I	9N4I.00	390922008	2470341017		37
2476117016	Maturity onset diabetes in youth type 1	C10C-2	C10C.12	609562003	2967867012		32
2693189019	Health education - diabetes	679L	679L.00	385805005	2693189019		17
13751000006117	Other specified diabetes mellitus with multiple comps	C108y	C108y00	385041000000108	760111000000115		32
13811000006110	Other specified diabetes mellitus with unspecified comps	C10zy	C10zy00	74627003	123939015		32
21631000000117	Diabetes monitoring admin.	9OL	9OL..00	713671000000109	1564911000000111		37
84281000006115	Type 1 diabetes mellitus	C108-2	C108.12	46635009	197984010		32
84291000006117	Type 1 diabetes mellitus - poor control	C1088-2	C108812	444073006	2872487013		32
84301000006116	Type 1 diabetes mellitus maturity onset	C1089-2	C108912	190372001	292553010		32
84311000006118	Type 1 diabetes mellitus with arthropathy	C108H-2	C108H12	314893005	459292011		32
84341000006119	Type 1 diabetes mellitus with hypoglycaemic coma	C108E-2	C108E12	314771006	459161015		32
84371000006110	Type 1 diabetes mellitus with nephropathy	C108D-2	C108D12	421893009	2623054013		32
84391000006111	Type 1 diabetes mellitus with neuropathic arthropathy	C108J-2	C108J12	71771000119100	3010513018		32
84421000006115	Type 1 diabetes mellitus with polyneuropathy	C108C-2	C108C12	713705003	3297342019		32
84451000006112	Type 1 diabetes mellitus with ulcer	C1085-2	C108512	190368000	292540012		32
84471000006119	Type 2 diabetes mellitus	C109-2	C109.12	44054006	197761014		32
84481000006116	Type 2 diabetes mellitus - poor control	C1097-2	C109712	443694000	2921019012		32
84491000006118	Type 2 diabetes mellitus with arthropathy	C109G-2	C109G12	314903002	459310018		32
84521000006116	Type 2 diabetes mellitus with hypoglycaemic coma	C109D-2	C109D12	719216001	3316336015		32
84551000006113	Type 2 diabetes mellitus with nephropathy	C109C-2	C109C12	420279001	3035432019		32
84601000006110	Type 2 diabetes mellitus with polyneuropathy	C109B-2	C109B12	713706002	3297353013		32
84611000006113	Type 2 diabetes mellitus with renal complications	C1090-2	C109012	420279001	2618208012		32
84631000006119	Type 2 diabetes mellitus with ulcer	C1094-2	C109412	190389009	292579018		32
84641000006112	Type 2 diabetes mellitus without complication	C1099-2	C109912	313436004	457329019		32
84711000006117	Type I diabetes mellitus with hypoglycaemic coma	C108E-1	C108E11	314771006	459163017		32
84731000006111	Type I diabetes mellitus with multiple complications	C1083-1	C108311	422228004	2967771016		32
84801000006111	Type I diabetes mellitus with renal complications	C1080-1	C108011	421893009	2623054013		32
84821000006118	Type I diabetes mellitus with ulcer	C1085-1	C108511	190368000	292538019		32
84831000006115	Type I diabetes mellitus without complication	C108A-1	C108A11	313435000	457325013		32
84841000006113	Type II diabetes mellitus	C109-3	C109.13	44054006	493774016		32
