MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId	category
84371000006110	253	C108D-2	C108D12	Type 1 diabetes mellitus with nephropathy	421893009	2623054013	NA	32	type 1
84381000006113	21	C1082-2	C108212	Type 1 diabetes mellitus with neurological complications	421468001	2618197018	NA	32	type 1
84391000006111	3	C108J-2	C108J12	Type 1 diabetes mellitus with neuropathic arthropathy	71771000119100	3010513018	NA	32	type 1
84401000006113	84	C1081-2	C108112	Type 1 diabetes mellitus with ophthalmic complications	739681000	3537386015	NA	32	type 1
84421000006115	14	C108C-2	C108C12	Type 1 diabetes mellitus with polyneuropathy	713705003	3297342019	NA	32	type 1
84431000006117	52	C1080-2	C108012	Type 1 diabetes mellitus with renal complications	421893009	2618211013	NA	32	type 1
84441000006110	49	C1087-2	C108712	Type 1 diabetes mellitus with retinopathy	420789003	3699407019	NA	32	type 1
84451000006112	30	C1085-2	C108512	Type 1 diabetes mellitus with ulcer	190368000	292540012	NA	32	type 1
84461000006114	13	C108A-2	C108A12	Type 1 diabetes mellitus without complication	313435000	457326014	NA	32	type 1
84651000006114	21304	C108-3	C108.13	Type I diabetes mellitus	46635009	494564012	NA	32	type 1
84661000006111	2139	C1088-1	C108811	Type I diabetes mellitus poorly controlled	444073006	2872487013	NA	32	type 1
84671000006116	239	C1089-1	C108911	Type I diabetes mellitus maturity onset	190372001	292551012	NA	32	type 1
84681000006118	1	C108H-1	C108H11	Type I diabetes mellitus with arthropathy	314893005	459294012	NA	32	type 1
84691000006115	18	C108F-1	C108F11	Cataract due to diabetes mellitus type 1	421920002	3688521010	NA	32	type 1
84701000006115	13	C1086-1	C108611	Type I diabetes mellitus with gangrene	420825003	2618207019	NA	32	type 1
84711000006117	68	C108E-1	C108E11	Type I diabetes mellitus with hypoglycaemic coma	314771006	459163017	NA	32	type 1
84721000006113	4	C108B-1	C108B11	Mononeuropathy with type 1 diabetes mellitus	420918009	3697664014	NA	32	type 1
84731000006111	338	C1083-1	C108311	Multiple complications of type 1 diabetes mellitus	422228004	2967771016	NA	32	type 1
84741000006118	365	C108D-1	C108D11	Type I diabetes mellitus with nephropathy	421893009	2623054013	NA	32	type 1
84751000006116	4	C1082-1	C108211	Type I diabetes mellitus with neurological complications	421468001	3695401013	NA	32	type 1
84761000006119	123	C108J-1	C108J11	Type I diabetes mellitus with neuropathic arthropathy	71771000119100	3010513018	NA	32	type 1
84771000006114	28	C1081-1	C108111	Disorder of eye with type 1 diabetes mellitus	739681000	3698438014	NA	32	type 1
84781000006112	2	C108G-1	C108G11	Type I diabetes mellitus with peripheral angiopathy	31211000119101	3315042015	NA	32	type 1
84791000006110	3	C108C-1	C108C11	Polyneuropathy due to diabetes mellitus type I	713705003	3297390014	NA	32	type 1
84801000006111	54	C1080-1	C108011	Type I diabetes mellitus with renal complications	421893009	2623054013	NA	32	type 1
84811000006114	106	C1087-1	C108711	Type I diabetes mellitus with retinopathy	420789003	3699407019	NA	32	type 1
84821000006118	20	C1085-1	C108511	Type I diabetes mellitus with ulcer	190368000	292538019	NA	32	type 1
84831000006115	5	C108A-1	C108A11	Type I diabetes mellitus without complication	313435000	457325013	NA	32	type 1
299601000000114	7457	C10EQ	C10EQ00	Gastroparesis with type 1 diabetes mellitus	713702000	3698406016	NA	32	type 1
479511000000117	16638	66An	66An.00	Diabetes type 1 review	279291000000109	479511000000117	NA	1	type 1
616611000006111	97	C10z0	C10z000	Disorder due to type 1 diabetes mellitus	420868002	3013528019	NA	32	type 1
616621000006115	12547	C1000	C100000	Type 1 diabetes mellitus without complication	313435000	457326014	NA	32	type 1
913451000006117	1691	C10E0	C10E000	Type 1 diabetes mellitus with renal complications	421893009	2618211013	NA	32	type 1
913461000006115	20	C10E0-1	C10E011	Type I diabetes mellitus with renal complications	421893009	2623054013	NA	32	type 1
913481000006113	409	C10E1	C10E100	Type 1 diabetes mellitus with ophthalmic complications	739681000	3537386015	NA	32	type 1
913491000006111	3	C10E1-1	C10E111	Type I diabetes mellitus with ophthalmic complications	739681000	3698438014	NA	32	type 1
913511000006117	140	C10E2	C10E200	Type 1 diabetes mellitus with neurological complications	421468001	2618197018	NA	32	type 1
913521000006113	5	C10E2-1	C10E211	Neurological disorder with type 1 diabetes mellitus	421468001	3695401013	NA	32	type 1
913541000006118	1092	C10E3	C10E300	Type 1 diabetes mellitus with multiple complications	422228004	2618232017	NA	32	type 1
913551000006116	14	C10E3-1	C10E311	Type I diabetes mellitus with multiple complications	422228004	2967771016	NA	32	type 1
913661000006118	2534	C10E7	C10E700	Retinopathy with type 1 diabetes mellitus	420789003	3699407019	NA	32	type 1
913671000006113	63	C10E7-1	C10E711	Type I diabetes mellitus with retinopathy	420789003	3699407019	NA	32	type 1
913781000006117	17	C10EB	C10EB00	Type 1 diabetes mellitus with mononeuropathy	420918009	2618199015	NA	32	type 1
913791000006119	7	C10EB-1	C10EB11	Type I diabetes mellitus with mononeuropathy	420918009	3697664014	NA	32	type 1
913811000006115	92	C10EC	C10EC00	Type 1 diabetes mellitus with polyneuropathy	713705003	3297342019	NA	32	type 1
913821000006111	1	C10EC-1	C10EC11	Type I diabetes mellitus with polyneuropathy	713705003	3297390014	NA	32	type 1
913841000006116	1250	C10ED	C10ED00	Renal disorder associated with type 1 diabetes mellitus	421893009	2623054013	NA	32	type 1
913851000006119	20	C10ED-1	C10ED11	Type I diabetes mellitus with nephropathy	421893009	2623054013	NA	32	type 1
913901000006112	41	C10EF	C10EF00	Type 1 diabetes mellitus with diabetic cataract	421920002	2618234016	NA	32	type 1
913911000006110	2	C10EF-1	C10EF11	Type I diabetes mellitus with diabetic cataract	421920002	3688521010	NA	32	type 1
913931000006116	28	C10EG	C10EG00	Type 1 diabetes mellitus with peripheral angiopathy	31211000119101	3315042015	NA	32	type 1
913941000006114	3	C10EG-1	C10EG11	Peripheral angiopathy due to type 1 diabetes mellitus	31211000119101	3315042015	NA	32	type 1
928461000006119	3625	C10EK	C10EK00	Persistent proteinuria associated with type 1 diabetes mellitus	420514000	2967914011	NA	32	type 1
928471000006114	15	C10EK-1	C10EK11	Type I diabetes mellitus with persistent proteinuria	420514000	2967914011	NA	32	type 1
928491000006110	105	C10EL-1	C10EL11	Type I diabetes mellitus with persistent microalbuminuria	401110002	1780311019	NA	32	type 1
928501000006119	16076	C10EM	C10EM00	Ketoacidosis in type 1 diabetes mellitus	420270002	2967817017	NA	32	type 1
928511000006116	700	C10EM-1	C10EM11	Type I diabetes mellitus with ketoacidosis	420270002	2967817017	NA	32	type 1
928521000006112	842	C10EN	C10EN00	Ketoacidotic coma in type 1 diabetes mellitus	421075007	2967758019	NA	32	type 1
928531000006110	4	C10EN-1	C10EN11	Type I diabetes mellitus with ketoacidotic coma	421075007	2967758019	NA	32	type 1
938301000006114	514	C10EP	C10EP00	Exudative maculopathy with type 1 diabetes mellitus	420486006	3698521013	NA	32	type 1
938311000006112	34	C10EP-1	C10EP11	Type I diabetes mellitus with exudative maculopathy	420486006	2618236019	NA	32	type 1
1658861000000113	101931	66At0	66At000	Type I diabetic dietary review	754101000000103	1658861000000113	NA	1	type 1
1665751000000119	820	66At0-1	66At011	Type 1 diabetic dietary review	754101000000103	1665751000000119	NA	1	type 1
1667941000000112	370	C10EQ-1	C10EQ11	Type I diabetes mellitus with gastroparesis	713702000	3698406016	NA	32	type 1
2288011000000114	249	C10P0	C10P000	Type I diabetes mellitus in remission	703137001	3007238018	NA	32	type 1
2288041000000110	155	C10P0-1	C10P011	Type 1 diabetes mellitus in remission	703137001	3007274010	NA	32	type 1
2867421000006114	2	^ESCTIN286742	NA	Insulin dependent diabetes mellitus type 1A	23045005	2967774012	NA	31	type 1
2867431000006112	6	^ESCTIN286743	NA	Insulin dependent diabetes mellitus type IA	23045005	38709010	NA	31	type 1
3253231000006110	88	^ESCTDI325323	NA	Diabetes mellitus type I	46635009	77728011	NA	32	type 1
3253241000006117	74	^ESCTDI325324	NA	Diabetes mellitus type 1	46635009	197985011	NA	32	type 1
5754581000006110	47	^ESCTBR575458	NA	Brittle type 1 diabetes mellitus	290002008	2872766016	NA	32	type 1
6951091000006110	3	^ESCTDI695109	NA	Diabetes type 1 with ketoacidosis	420270002	3035606019	NA	32	type 1
6954991000006112	1	^ESCTEX695499	NA	Exudative maculopathy associated with type I diabetes mellitus	420486006	2618236019	NA	32	type 1
7066051000006114	1	^ESCTDI706605	NA	Diabetes type 1 with small vessel disease	426907004	3035523018	NA	31	type 1
7098211000006116	915	^ESCTDI709821	NA	Dietary education for type 1 diabetes mellitus	429094000	2967892010	NA	32	type 1
7287611000006113	366	^ESCTTY728761	NA	Type 1 diabetes mellitus uncontrolled	444073006	2967763015	NA	32	type 1
7287621000006117	1	^ESCTTY728762	NA	Type I diabetes mellitus uncontrolled	444073006	2842075017	NA	32	type 1
7287641000006112	1	^ESCTTY728764	NA	Type 1 diabetes mellitus well controlled	444074000	2967776014	NA	31	type 1
7480691000006118	1093	^ESCTHO748069	NA	H/O diabetes mellitus type 1	472970003	2242181000000113	NA	31	type 1
7500251000006116	1	^ESCTPR750025	NA	Pregnancy and type 1 diabetes mellitus	609566000	2967852013	NA	31	type 1
7708051000006112	1	^ESCTGA770805	NA	Gastroparesis due to diabetes mellitus type I	713702000	3297354019	NA	32	type 1
7969211000006115	12	^ESCTMI796921	NA	Mixed hyperlipidaemia due to type 1 diabetes mellitus	1571000119104	3013050012	NA	32	type 1
8006221000006115	139	^ESCTMI800622	NA	Microalbuminuria due to type 1 diabetes mellitus	18521000119106	3013076012	NA	32	type 1
8014501000006115	3	^ESCTDI801450	NA	Diabetes mellitus type 1 without retinopathy	31321000119102	3013981017	NA	31	type 1
8019521000006112	2	^ESCTNO801952	NA	Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus	60961000119107	3013051011	NA	31	type 1
8019531000006110	2	^ESCTPR801953	NA	Proliferative retinopathy due to type 1 diabetes mellitus	60971000119101	3013129018	NA	31	type 1
8022481000006112	1	^ESCTPE802248	NA	Peripheral neuropathy due to type 1 diabetes mellitus	71791000119104	3289695015	NA	31	type 1
8024771000006113	4	^ESCTRU802477	NA	Rubeosis iridis due to type 1 diabetes mellitus	82581000119105	3011256017	NA	32	type 1
8026061000006112	1	^ESCTHE802606	NA	Heel AND/OR midfoot ulcer due to type 1 diabetes mellitus	87481000119109	3013126013	NA	31	type 1
8027391000006115	3	^ESCTCH802739	NA	Chronic kidney disease stage 1 due to type 1 diabetes mellitus	90721000119101	3010567012	NA	32	type 1
8027411000006115	1	^ESCTCH802741	NA	Chronic kidney disease stage 2 due to type 1 diabetes mellitus	90731000119103	3010552013	NA	32	type 1
8027451000006119	3	^ESCTCH802745	NA	Chronic kidney disease stage 3 due to type 1 diabetes mellitus	90741000119107	3013167015	NA	32	type 1
8027471000006112	14	^ESCTCH802747	NA	Chronic kidney disease stage 4 due to type 1 diabetes mellitus	90751000119109	3013465019	NA	32	type 1
8027491000006113	5	^ESCTCH802749	NA	Chronic kidney disease stage 5 due to type 1 diabetes mellitus	90761000119106	3013545012	NA	32	type 1
8043321000006114	58	^ESCTHY804332	NA	Hyperlipidaemia due to type 1 diabetes mellitus	137941000119106	3013242014	NA	32	type 1
8077141000006113	11	^ESCTPR807714	NA	Proteinuria due to type 1 diabetes mellitus	243421000119104	3013116018	NA	32	type 1
8119331000006114	5	^ESCTHY811933	NA	Hyperglycaemia due to type 1 diabetes mellitus	367991000119101	3285563015	NA	31	type 1
8232101000006117	773	^ESCTRE823210	NA	Referral to type I diabetes structured education programme	754461000000105	1659881000000114	NA	40	type 1
8440231000006115	5	^ESCTEA844023	NA	Eating disorder co-occurrent with diabetes mellitus type 1	1067201000000106	2680481000000110	NA	31	type 1
12085801000006113	1	^ESCT1208580	NA	Macular oedema due to type 1 diabetes mellitus	769219006	3690541016	NA	31	type 1
12702381000006118	3	^ESCT1270238	NA	Diabetic oculopathy due to type I diabetes mellitus	739681000	3537386015	NA	32	type 1
12705071000006113	39	^ESCT1270507	NA	Gastroparesis due to type 1 diabetes mellitus	713702000	3297343012	NA	32	type 1
13966631000006113	9	^ESCT1396663	NA	Newly diagnosed type 1 diabetes mellitus	870528001	3969968012	NA	31	type 1
13966641000006115	2	^ESCT1396664	NA	Newly diagnosed diabetes mellitus type 1	870528001	3969967019	NA	31	type 1
14083741000006114	320	^ESCT1408374	NA	Ketoacidosis due to type 1 diabetes mellitus	420270002	3873319011	NA	32	type 1
14083771000006118	8	^ESCT1408377	NA	Exudative maculopathy due to type 1 diabetes mellitus	420486006	3778111019	NA	32	type 1
14083781000006115	107	^ESCT1408378	NA	Persistent proteinuria due to type 1 diabetes mellitus	420514000	3800541018	NA	32	type 1
14083831000006112	6	^ESCT1408383	NA	Retinopathy due to type 1 diabetes mellitus	420789003	3779404016	NA	32	type 1
14083841000006119	10	^ESCT1408384	NA	Gangrene due to type 1 diabetes mellitus	420825003	3800377014	NA	32	type 1
14083861000006115	2	^ESCT1408386	NA	Mononeuropathy due to type 1 diabetes mellitus	420918009	3789621012	NA	32	type 1
14083881000006113	1	^ESCT1408388	NA	Ketoacidotic coma due to type 1 diabetes mellitus	421075007	3873334017	NA	32	type 1
14083901000006110	122	^ESCT1408390	NA	Persistent microalbuminuria due to type 1 diabetes mellitus	421305000	3800538010	NA	32	type 1
14083931000006119	5	^ESCT1408393	NA	Hypoglycaemic coma due to type 1 diabetes mellitus	421437000	3873118010	NA	32	type 1
14083941000006112	5	^ESCT1408394	NA	Disorder of nervous system due to type 1 diabetes mellitus	421468001	3789014011	NA	32	type 1
14084021000006119	5	^ESCT1408402	NA	Renal disorder due to type 1 diabetes mellitus	421893009	3782043016	NA	32	type 1
14084131000006115	2	^ESCT1408413	NA	Multiple complications due to type 1 diabetes mellitus	422228004	3800353015	NA	32	type 1
14091771000006115	3	^ESCT1409177	NA	Disorder of eye due to type 1 diabetes mellitus	739681000	3779414013	NA	32	type 1
14181871000006115	1	^ESCT1418187	NA	Severe nonproliferative diabetic retinopathy of bilateral eyes due to diabetes mellitus type 1	16747101000119101	3993933011	NA	31	type 1
14181941000006118	1	^ESCT1418194	NA	Proliferative retinopathy of left eye due to diabetes mellitus type 1	16747741000119100	3994163010	NA	31	type 1
14181991000006110	1	^ESCT1418199	NA	Proliferative retinopathy of right eye due to diabetes mellitus type 1	16748741000119101	3994165015	NA	31	type 1
14182011000006110	1	^ESCT1418201	NA	Bilateral proliferative retinopathy of eyes due to diabetes mellitus type 1	16749781000119101	3994169014	NA	31	type 1
14182031000006116	1	^ESCT1418203	NA	Proliferative retinopathy of both eyes due to diabetes mellitus type 1	16749781000119101	3994170010	NA	31	type 1
14691561000006113	15	^ESCT1469156	NA	Type 1 Diabetes Distress Scale total score	1373531000000104	2853591000000115	NA	32	type 1
14691571000006118	3	^ESCT1469157	NA	T1-DDS (Type 1 Diabetes Distress Scale) total score	1373531000000104	2853611000000111	NA	32	type 1
14691581000006115	1	^ESCT1469158	NA	Assessment using Type 1 Diabetes Distress Scale	1373541000000108	2853631000000115	NA	32	type 1
14691641000006110	1	^ESCT1469164	NA	Type 1 Diabetes Distress Scale Hypoglycemia Distress score	1373571000000102	2853721000000111	NA	32	type 1
14757801000006116	1	^ESCT1475780	NA	Fulminant type 1 diabetes mellitus	1217068008	5034599015	NA	32	type 1
459295013	NA	C10EJ-1	C10EJ11	Type I diabetes mellitus with neuropathic arthropathy	71771000119100	3010513018	NA	32	type 1
6960431000006119	NA	^ESCTDI696043	NA	Diabetic retinopathy associated with type I diabetes mellitus	420789003	2618238018	NA	32	type 1
12332281000006119	NA	^ESCT1233228	NA	Retinopathy co-occurrent and due to type 1 diabetes mellitus	420789003	3699406011	NA	32	type 1
6960441000006112	NA	^ESCTDI696044	NA	Diabetes type 1 with retinopathy	420789003	3035448018	NA	32	type 1
6970631000006112	NA	^ESCTPE697063	NA	Peripheral circulatory disorder associated with type I diabetes mellitus	421365002	2618205010	NA	32	type 1
12363671000006118	NA	^ESCT1236367	NA	Gastroparesis co-occurrent and due to type 1 diabetes mellitus	713702000	3698407013	NA	32	type 1
7708091000006118	NA	^ESCTPO770809	NA	Polyneuropathy due to type 1 diabetes mellitus	713705003	3297342019	NA	32	type 1
8022441000006118	NA	^ESCTNE802244	NA	Neuropathic arthropathy due to type 1 diabetes mellitus	71771000119100	3012218016	NA	32	type 1
12370281000006118	NA	^ESCT1237028	NA	Disorder of eye co-occurrent and due to type 1 diabetes mellitus	739681000	3698437016	NA	32	type 1
6961091000006115	NA	^ESCTGA696109	NA	Gangrene associated with type I diabetes mellitus	420825003	2618207019	NA	32	type 1
8014491000006111	NA	^ESCTPE801449	NA	Peripheral vascular disease due to type I diabetes	31211000119101	3313373013	NA	32	type 1
6961081000006118	NA	^ESCTGA696108	NA	Gangrene associated with type 1 diabetes mellitus	420825003	2623046011	NA	32	type 1
6970621000006114	NA	^ESCTPE697062	NA	Peripheral circulatory disorder associated with type 1 diabetes mellitus	421365002	2967882019	NA	32	type 1
12336121000006110	NA	^ESCT1233612	NA	Cataract co-occurrent and due to diabetes mellitus type 1	421920002	3686884016	NA	32	type 1
6980441000006114	NA	^ESCTDI698044	NA	Diabetes type 1 with cataract	421920002	3035484013	NA	32	type 1
12331231000006110	NA	^ESCT1233123	NA	Exudative maculopathy co-occurrent and due to type 1 diabetes mellitus	420486006	3698520014	NA	32	type 1
6955501000006113	NA	^ESCTPE695550	NA	Persistent proteinuria associated with type I diabetes mellitus	420514000	2618212018	NA	32	type 1
6961101000006114	NA	^ESCTDI696110	NA	Diabetes type 1 with gangrene	420825003	3035408014	NA	32	type 1
12363721000006110	NA	^ESCT1236372	NA	Polyneuropathy co-occurrent and due to type 1 diabetes mellitus	713705003	3696383017	NA	32	type 1
4757991000006116	NA	^ESCTTY475799	NA	Type 1 diabetes mellitus with hyperosmolar coma	190330002	2967854014	NA	32	type 1
6050081000006114	NA	^ESCTTY605008	NA	Type 1 diabetes mellitus with hypoglycemic coma	314771006	459166013	NA	32	type 1
12334621000006111	NA	^ESCT1233462	NA	Neurological disorder co-occurrent and due to type 1 diabetes mellitus	421468001	3695402018	NA	32	type 1
6965561000006116	NA	^ESCTKE696556	NA	Ketoacidotic coma in type I diabetes mellitus	421075007	2618217012	NA	32	type 1
6979991000006111	NA	^ESCTRE697999	NA	Renal disorder associated with type I diabetes mellitus	421893009	2618211013	NA	32	type 1
6050061000006116	NA	^ESCTTY605006	NA	Type I diabetes mellitus with hypoglycemic coma	314771006	459164011	NA	32	type 1
6980001000006117	NA	^ESCTKI698000	NA	Kidney disorder associated with type 1 diabetes mellitus	421893009	2623057018	NA	32	type 1
6965571000006111	NA	^ESCTDI696557	NA	Diabetes mellitus type 1 with ketoacidotic coma	421075007	3035596015	NA	32	type 1
6972451000006115	NA	^ESCTDI697245	NA	Diabetes type 1 with neurological disorder	421468001	3035338016	NA	32	type 1
8022461000006119	NA	^ESCTDI802246	NA	Diabetic neuropathic arthropathy due to type 1 diabetes mellitus	71771000119100	3013379014	NA	32	type 1
5754621000006110	NA	^ESCTLA575462	NA	Labile type I diabetes mellitus	290002008	2872768015	NA	32	type 1
12704941000006117	NA	^ESCT1270494	NA	Neurological disorder associated with type 1 diabetes mellitus	421468001	2623029013	NA	32	type 1
12705001000006119	NA	^ESCT1270500	NA	Exudative maculopathy associated with type 1 diabetes mellitus	420486006	2967767019	NA	32	type 1
12702361000006111	NA	^ESCT1270236	NA	Diabetic cataract associated with type 1 diabetes mellitus	421920002	2967908016	NA	32	type 1
12336111000006119	NA	^ESCT1233611	NA	Cataract due to diabetes mellitus type 1	421920002	12336111000006119	NA	32	type 1
12331221000006112	NA	^ESCT1233122	NA	Exudative maculopathy with type 1 diabetes mellitus	420486006	12331221000006112	NA	32	type 1
12370271000006116	NA	^ESCT1237027	NA	Disorder of eye with type 1 diabetes mellitus	739681000	12370271000006116	NA	32	type 1
12363661000006113	NA	^ESCT1236366	NA	Gastroparesis with type 1 diabetes mellitus	713702000	12363661000006113	NA	32	type 1
12332751000006115	NA	^ESCT1233275	NA	Mononeuropathy with type 1 diabetes mellitus	420918009	12332751000006115	NA	32	type 1
84351000006117	NA	C108B-2	C108B12	Type 1 diabetes mellitus with mononeuropathy	420918009	2618199015	NA	32	type 1
12334611000006115	NA	^ESCT1233461	NA	Neurological disorder with type 1 diabetes mellitus	421468001	12334611000006115	NA	32	type 1
6986151000006117	NA	^ESCTMU698615	NA	Multiple complications of type I diabetes mellitus	422228004	2618232017	NA	32	type 1
5754611000006119	NA	^ESCTBR575461	NA	Brittle type I diabetes mellitus	290002008	2872767013	NA	32	type 1
6962751000006117	NA	^ESCTMO696275	NA	Mononeuropathy associated with type I diabetes mellitus	420918009	2618199015	NA	32	type 1
8022471000006114	NA	^ESCTDI802247	NA	Diabetes mellitus type 1 with diabetic Charcot's arthropathy	71771000119100	3028508015	NA	32	type 1
12704951000006115	NA	^ESCT1270495	NA	Diabetic retinopathy associated with type 1 diabetes mellitus	420789003	2967894011	NA	32	type 1
12332271000006117	NA	^ESCT1233227	NA	Retinopathy with type 1 diabetes mellitus	420789003	12332271000006117	NA	32	type 1
84411000006111	NA	C108G-2	C108G12	Type 1 diabetes mellitus with peripheral angiopathy	31211000119101	3315042015	NA	32	type 1
6972441000006117	NA	^ESCTNE697244	NA	Neurological disorder associated with type I diabetes mellitus	421468001	2618197018	NA	32	type 1
6980431000006116	NA	^ESCTDI698043	NA	Diabetic cataract associated with type I diabetes mellitus	421920002	2618234016	NA	32	type 1
6951081000006112	NA	^ESCTKE695108	NA	Ketoacidosis in type I diabetes mellitus	420270002	2618216015	NA	32	type 1
6961901000006111	NA	^ESCTDI696190	NA	Disorder associated with type I diabetes mellitus	420868002	2618215016	NA	32	type 1
12332761000006118	NA	^ESCT1233276	NA	Mononeuropathy co-occurrent and due to type 1 diabetes mellitus	420918009	3698496011	NA	32	type 1
12702371000006116	NA	^ESCT1270237	NA	Mononeuropathy associated with type 1 diabetes mellitus	420918009	2623031016	NA	32	type 1
197761014	27717601	C10F	C10F.00	Type 2 diabetes mellitus	44054006	197761014	NA	32	type 2
292576013	33	C10F3-1	C10F311	Type II diabetes mellitus with multiple complications	190388001	292576013	NA	32	type 2
292577016	2880	C10F3	C10F300	Type 2 diabetes mellitus with multiple complications	190388001	292577016	NA	32	type 2
292579018	1207	C10F4	C10F400	Type 2 diabetes mellitus with ulcer	190389009	292579018	NA	32	type 2
292581016	32	C10F4-1	C10F411	Type II diabetes mellitus with ulcer	190389009	292581016	NA	32	type 2
292582011	8	C10F5-1	C10F511	Type II diabetes mellitus with gangrene	421631007	2618206011	NA	32	type 2
292583018	280	C10F5	C10F500	Type 2 diabetes mellitus with gangrene	421631007	2618206011	NA	32	type 2
292589019	287	C10F7-1	C10F711	Type II diabetes mellitus - poor control	443694000	2921019012	NA	32	type 2
292590011	16243	C10F7	C10F700	Type II diabetes mellitus poorly controlled	443694000	2921019012	NA	32	type 2
457329019	11539	C10F9	C10F900	Type 2 diabetes mellitus without complication	313436004	457329019	NA	32	type 2
457330012	1121	C10F9-1	C10F911	Type II diabetes mellitus without complication	313436004	457330012	NA	32	type 2
459167016	221	C10FD	C10FD00	Type 2 diabetes mellitus with hypoglycaemic coma	719216001	3316336015	NA	32	type 2
459169018	67	C10FD-1	C10FD11	Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II	719216001	3316336015	NA	32	type 2
459306016	64	C10FF-1	C10FF11	Type II diabetes mellitus with peripheral angiopathy	314902007	459306016	NA	32	type 2
459308015	342	C10FF	C10FF00	Type 2 diabetes mellitus with peripheral angiopathy	314902007	459308015	NA	32	type 2
459310018	212	C10FG	C10FG00	Type 2 diabetes mellitus with arthropathy	314903002	459310018	NA	32	type 2
459311019	49	C10FG-1	C10FG11	Type II diabetes mellitus with arthropathy	314903002	459311019	NA	32	type 2
459312014	40	C10FH-1	C10FH11	Type II diabetes mellitus with neuropathic arthropathy	314904008	459312014	NA	32	type 2
459313016	918	C10FH	C10FH00	Type 2 diabetes mellitus with neuropathic arthropathy	314904008	459313016	NA	32	type 2
